,Featuretable,Genome,TaxID,Prot_ID
28,GCF_011516935.1_ASM1151693v1_feature_table.txt,GCF_011516935.1,1260984,WP_166123578.1
29,GCF_006228005.1_ASM622800v1_feature_table.txt,GCF_006228005.1,2585029,WP_139613723.1
30,GCF_001227125.1_7038_3_91_feature_table.txt,GCF_001227125.1,197,WP_052795883.1
31,GCF_008363565.1_ASM836356v1_feature_table.txt,GCF_008363565.1,28901,WP_044128249.1
32,GCF_900517865.1_18489_5_44_feature_table.txt,GCF_900517865.1,573,WP_100097791.1
33,GCF_001721185.1_ASM172118v1_feature_table.txt,GCF_001721185.1,351679,WP_084022973.1
34,GCF_030344245.1_ASM3034424v1_feature_table.txt,GCF_030344245.1,571,WP_094963528.1
35,GCF_001573015.1_ASM157301v1_feature_table.txt,GCF_001573015.1,28198,WP_066163930.1
36,GCF_030344035.1_ASM3034403v1_feature_table.txt,GCF_030344035.1,571,WP_094963528.1
37,GCF_016901835.1_ASM1690183v1_feature_table.txt,GCF_016901835.1,626947,WP_205049764.1
38,GCF_030344395.1_ASM3034439v1_feature_table.txt,GCF_030344395.1,571,WP_094963528.1
39,GCF_010597965.1_ASM1059796v1_feature_table.txt,GCF_010597965.1,573,WP_048333909.1
40,GCF_029581575.1_ASM2958157v1_feature_table.txt,GCF_029581575.1,2904120,WP_277809138.1
41,GCF_002458875.1_ASM245887v1_feature_table.txt,GCF_002458875.1,562,WP_033885135.1
42,GCF_023212385.2_ASM2321238v2_feature_table.txt,GCF_023212385.2,29486,WP_245759388.1
43,GCF_028492855.1_ASM2849285v1_feature_table.txt,GCF_028492855.1,28901,WP_272709780.1
44,GCF_000358575.2_ASM35857v2_feature_table.txt,GCF_000358575.2,562,WP_001555707.1
45,GCF_003029765.1_ASM302976v1_feature_table.txt,GCF_003029765.1,80867,WP_128099577.1
46,GCF_013185055.1_ASM1318505v1_feature_table.txt,GCF_013185055.1,158836,WP_052215455.1
47,GCF_029525955.1_ASM2952595v1_feature_table.txt,GCF_029525955.1,573,WP_048333909.1
48,GCF_900499135.1_436A_feature_table.txt,GCF_900499135.1,562,WP_042199492.1
49,GCF_000513375.1_IS5_feature_table.txt,GCF_000513375.1,562,WP_000389073.1
50,GCF_028477705.1_ASM2847770v1_feature_table.txt,GCF_028477705.1,2949958,WP_272564493.1
51,GCF_000749275.1_CFSAN000193_01.0_feature_table.txt,GCF_000749275.1,28901,WP_010835567.1
52,GCF_022556915.1_ASM2255691v1_feature_table.txt,GCF_022556915.1,2908492,WP_044128249.1
53,GCF_001994935.1_ASM199493v1_feature_table.txt,GCF_001994935.1,1953765,WP_077237933.1
54,GCF_002060085.1_ASM206008v1_feature_table.txt,GCF_002060085.1,28901,WP_044128249.1
55,GCF_000298675.1_P1059v1_feature_table.txt,GCF_000298675.1,747,WP_005756686.1
56,GCF_021440585.1_ASM2144058v1_feature_table.txt,GCF_021440585.1,573,WP_234516196.1
57,GCF_029510175.1_ASM2951017v1_feature_table.txt,GCF_029510175.1,299767,WP_052215455.1
58,GCF_030343235.1_ASM3034323v1_feature_table.txt,GCF_030343235.1,571,WP_094963528.1
59,GCF_006228025.1_ASM622802v1_feature_table.txt,GCF_006228025.1,2585029,WP_139613723.1
60,GCF_029762925.1_ASM2976292v1_feature_table.txt,GCF_029762925.1,738,WP_279411644.1
61,GCF_026615695.1_ASM2661569v1_feature_table.txt,GCF_026615695.1,562,WP_042199492.1
62,GCF_003983215.1_ASM398321v1_feature_table.txt,GCF_003983215.1,562,WP_001555707.1
63,GCF_001883145.1_ASM188314v1_feature_table.txt,GCF_001883145.1,29486,WP_245759388.1
64,GCF_014712335.1_ASM1471233v1_feature_table.txt,GCF_014712335.1,562,WP_001555707.1
65,GCF_028491595.1_ASM2849159v1_feature_table.txt,GCF_028491595.1,28901,WP_024142241.1
66,GCF_006228015.1_ASM622801v1_feature_table.txt,GCF_006228015.1,2585029,WP_139613723.1
67,GCF_001455995.1_MS6671.v1_feature_table.txt,GCF_001455995.1,573,WP_048333909.1
68,GCF_003176055.1_ASM317605v1_feature_table.txt,GCF_003176055.1,550,WP_052215455.1
69,GCF_003686375.1_ASM368637v1_feature_table.txt,GCF_003686375.1,562,WP_063502048.1
70,GCF_002927715.1_ASM292771v1_feature_table.txt,GCF_002927715.1,562,WP_000389073.1
71,GCF_005041475.1_ASM504147v1_feature_table.txt,GCF_005041475.1,562,WP_042199492.1
72,GCF_014879175.1_ASM1487917v1_feature_table.txt,GCF_014879175.1,562,WP_000389073.1
73,GCF_903936415.1_ASM_IMP91_feature_table.txt,GCF_903936415.1,158836,WP_052215455.1
74,GCF_002538435.1_ASM253843v1_feature_table.txt,GCF_002538435.1,562,WP_001555707.1
75,GCF_030077445.1_ASM3007744v1_feature_table.txt,GCF_030077445.1,195,WP_052795883.1
76,GCF_000780095.1_ASM78009v1_feature_table.txt,GCF_000780095.1,562,WP_000389073.1
77,GCF_030344165.1_ASM3034416v1_feature_table.txt,GCF_030344165.1,571,WP_094963528.1
78,GCF_900475885.1_49595_C01_feature_table.txt,GCF_900475885.1,197575,WP_006996401.1
79,GCF_003414725.2_ASM341472v2_feature_table.txt,GCF_003414725.2,727,WP_110431858.1
80,GCF_025660635.1_ASM2566063v1_feature_table.txt,GCF_025660635.1,584,WP_004247718.1
81,GCF_003298325.1_ASM329832v1_feature_table.txt,GCF_003298325.1,562,WP_000389073.1
82,GCF_016918325.1_ASM1691832v1_feature_table.txt,GCF_016918325.1,573,WP_048333909.1
83,GCF_023554875.1_ASM2355487v1_feature_table.txt,GCF_023554875.1,562,WP_073569611.1
84,GCF_022790505.1_ASM2279050v1_feature_table.txt,GCF_022790505.1,573,WP_048333909.1
85,GCF_900509225.1_18174_4_161_feature_table.txt,GCF_900509225.1,1463165,WP_048333909.1
86,GCF_002066045.1_ASM206604v1_feature_table.txt,GCF_002066045.1,28901,WP_010835567.1
87,GCF_022556555.1_ASM2255655v1_feature_table.txt,GCF_022556555.1,2908508,WP_044128249.1
88,GCF_028492425.1_ASM2849242v1_feature_table.txt,GCF_028492425.1,28901,WP_010835567.1
89,GCF_000748545.1_CFSAN000227_01.0_feature_table.txt,GCF_000748545.1,28901,WP_044128249.1
90,GCF_902460865.1_2013-101463_feature_table.txt,GCF_902460865.1,199,WP_149711073.1
91,GCF_003937465.1_ASM393746v1_feature_table.txt,GCF_003937465.1,573,WP_048333909.1
92,GCF_014874635.1_ASM1487463v1_feature_table.txt,GCF_014874635.1,195,WP_170876365.1
93,GCF_000714345.1_ASM71434v1_feature_table.txt,GCF_000714345.1,562,WP_000389073.1
94,GCF_002166405.1_ASM216640v1_feature_table.txt,GCF_002166405.1,562,WP_000389073.1
95,GCF_003304205.1_ASM330420v1_feature_table.txt,GCF_003304205.1,562,WP_113446260.1
96,GCF_002162255.1_ASM216225v1_feature_table.txt,GCF_002162255.1,731,WP_075293613.1
97,GCF_027695675.1_ASM2769567v1_feature_table.txt,GCF_027695675.1,562,WP_063502048.1
98,GCF_000736535.1_XBO_3527_PRJEB4323_feature_table.txt,GCF_000736535.1,40576,"WP_051894531.1, WP_038253032.1"
99,GCF_002073255.2_ASM207325v2_feature_table.txt,GCF_002073255.2,747,WP_005756686.1
100,GCF_011683755.1_ASM1168375v1_feature_table.txt,GCF_011683755.1,587,WP_166687394.1
101,GCF_000488075.1_Esch_coli_UMEA_3426-1_V1_feature_table.txt,GCF_000488075.1,562,WP_000389073.1
102,GCF_904887025.1_Aci00748-181019_contigs_filtered.fa.gz_feature_table.txt,GCF_904887025.1,48296,WP_202732729.1
103,GCF_001999405.1_ASM199940v1_feature_table.txt,GCF_001999405.1,28901,WP_010835567.1
104,GCF_008087605.1_ASM808760v1_feature_table.txt,GCF_008087605.1,731,WP_075293613.1
105,GCF_001525125.1_ASM152512v1_feature_table.txt,GCF_001525125.1,158836,WP_052215455.1
106,GCF_030344025.1_ASM3034402v1_feature_table.txt,GCF_030344025.1,571,WP_094963528.1
107,GCF_022556475.1_ASM2255647v1_feature_table.txt,GCF_022556475.1,2908514,WP_044128249.1
108,GCF_001883115.1_ASM188311v1_feature_table.txt,GCF_001883115.1,29486,WP_245759388.1
109,GCF_021503635.1_ASM2150363v1_feature_table.txt,GCF_021503635.1,158836,WP_052215455.1
110,GCF_902756765.1_Rumen_uncultured_genome_RUG10195_feature_table.txt,GCF_902756765.1,540749,WP_295353032.1
111,GCF_004340965.1_ASM434096v1_feature_table.txt,GCF_004340965.1,2135657,WP_133018589.1
112,GCF_002227625.1_ASM222762v1_feature_table.txt,GCF_002227625.1,562,WP_042199492.1
113,GCF_018476695.1_ASM1847669v1_feature_table.txt,GCF_018476695.1,294,WP_214246982.1
114,GCF_000359055.2_ASM35905v2_feature_table.txt,GCF_000359055.2,562,WP_001555707.1
115,GCF_027951105.1_ASM2795110v1_feature_table.txt,GCF_027951105.1,747,WP_071522858.1
116,GCF_013285285.1_ASM1328528v1_feature_table.txt,GCF_013285285.1,738,WP_021110754.1
117,GCF_022162985.1_ASM2216298v1_feature_table.txt,GCF_022162985.1,28901,WP_010835567.1
118,GCF_024356225.1_ASM2435622v1_feature_table.txt,GCF_024356225.1,573,WP_048333909.1
119,GCF_005401025.1_ASM540102v1_feature_table.txt,GCF_005401025.1,562,WP_001555707.1
120,GCF_022547565.1_ASM2254756v1_feature_table.txt,GCF_022547565.1,562,WP_063502048.1
121,GCF_022467195.1_ASM2246719v1_feature_table.txt,GCF_022467195.1,197,WP_052795883.1
122,GCF_003977575.1_ASM397757v1_feature_table.txt,GCF_003977575.1,562,WP_000389073.1
123,GCF_002522745.1_ASM252274v1_feature_table.txt,GCF_002522745.1,562,WP_042199492.1
124,GCF_013369705.1_ASM1336970v1_feature_table.txt,GCF_013369705.1,562,WP_001555707.1
125,GCF_000746665.1_ASM74666v1_feature_table.txt,GCF_000746665.1,672,WP_001914522.1
126,GCF_018727855.1_ASM1872785v1_feature_table.txt,GCF_018727855.1,195,WP_052795883.1
127,GCF_001561285.1_ASM156128v1_feature_table.txt,GCF_001561285.1,562,WP_000389073.1
128,GCF_008363585.1_ASM836358v1_feature_table.txt,GCF_008363585.1,28901,WP_044128249.1
129,GCF_001463205.1_ASM146320v1_feature_table.txt,GCF_001463205.1,562,WP_000389073.1
130,GCF_026155485.1_ASM2615548v1_feature_table.txt,GCF_026155485.1,158836,WP_052215455.1
131,GCF_000356505.2_ASM35650v2_feature_table.txt,GCF_000356505.2,562,WP_001555707.1
132,GCF_000356605.2_ASM35660v2_feature_table.txt,GCF_000356605.2,562,WP_001555707.1
133,GCF_014655005.1_ASM1465500v1_feature_table.txt,GCF_014655005.1,1134687,WP_189116322.1
134,GCF_001883525.1_ASM188352v1_feature_table.txt,GCF_001883525.1,29486,WP_245759388.1
135,GCF_003493245.1_ASM349324v1_feature_table.txt,GCF_003493245.1,726,WP_118856391.1
136,GCF_027474365.1_ASM2747436v1_feature_table.txt,GCF_027474365.1,573,WP_048333909.1
137,GCF_001558155.1_ASM155815v1_feature_table.txt,GCF_001558155.1,1510458,WP_068316562.1
138,GCF_030371405.1_ASM3037140v1_feature_table.txt,GCF_030371405.1,626947,WP_289580799.1
139,GCF_003129585.1_ASM312958v1_feature_table.txt,GCF_003129585.1,2004459,WP_109287947.1
140,GCF_000817355.1_SCB12_feature_table.txt,GCF_000817355.1,562,WP_000389073.1
141,GCF_000517745.1_PalPAL3v1.0_feature_table.txt,GCF_000517745.1,126385,WP_036951022.1
142,GCF_025800565.1_ASM2580056v1_feature_table.txt,GCF_025800565.1,28901,WP_010835567.1
143,GCF_003300035.1_ASM330003v1_feature_table.txt,GCF_003300035.1,562,WP_000389073.1
144,GCF_003299705.1_ASM329970v1_feature_table.txt,GCF_003299705.1,562,WP_000389073.1
145,GCF_002051005.1_ASM205100v1_feature_table.txt,GCF_002051005.1,28901,WP_080106273.1
146,GCF_009797235.1_ASM979723v1_feature_table.txt,GCF_009797235.1,738,WP_021109600.1
147,GCF_030325235.1_ASM3032523v1_feature_table.txt,GCF_030325235.1,562,WP_042199492.1
148,GCF_002936615.2_ASM293661v2_feature_table.txt,GCF_002936615.2,573,WP_048333909.1
149,GCF_030343445.1_ASM3034344v1_feature_table.txt,GCF_030343445.1,571,WP_094963528.1
150,GCF_023508355.1_ASM2350835v1_feature_table.txt,GCF_023508355.1,195,WP_052795883.1
151,GCF_023060975.1_ASM2306097v1_feature_table.txt,GCF_023060975.1,158836,WP_052215455.1
152,GCF_020216155.1_ASM2021615v1_feature_table.txt,GCF_020216155.1,562,WP_225305057.1
153,GCF_029762735.1_ASM2976273v1_feature_table.txt,GCF_029762735.1,738,WP_261485657.1
154,GCF_019084545.1_ASM1908454v1_feature_table.txt,GCF_019084545.1,2849041,WP_217413356.1
155,GCF_024531135.1_ASM2453113v1_feature_table.txt,GCF_024531135.1,50719,WP_256899475.1
156,GCF_026236075.1_ASM2623607v1_feature_table.txt,GCF_026236075.1,573,WP_048333909.1
157,GCF_001615415.1_ASM161541v1_feature_table.txt,GCF_001615415.1,562,WP_042199492.1
158,GCF_003937245.1_ASM393724v1_feature_table.txt,GCF_003937245.1,573,WP_048333909.1
159,GCF_015704055.1_ASM1570405v1_feature_table.txt,GCF_015704055.1,158836,WP_052215455.1
160,GCF_000748185.1_CFSAN000199_01.0_feature_table.txt,GCF_000748185.1,28901,WP_044128249.1
161,GCF_003977185.1_ASM397718v1_feature_table.txt,GCF_003977185.1,624,WP_001564354.1
162,GCF_003937005.1_ASM393700v1_feature_table.txt,GCF_003937005.1,573,WP_048333909.1
163,GCF_028478165.1_ASM2847816v1_feature_table.txt,GCF_028478165.1,2949938,WP_272564493.1
164,GCF_030343645.1_ASM3034364v1_feature_table.txt,GCF_030343645.1,571,WP_094963528.1
165,GCF_902388045.1_UHGG_MGYG-HGUT-02525_feature_table.txt,GCF_902388045.1,631,WP_050122031.1
166,GCF_001494275.1_SS_2246_feature_table.txt,GCF_001494275.1,195,WP_072219687.1
167,GCF_001902675.1_ASM190267v1_feature_table.txt,GCF_001902675.1,562,WP_073568623.1
168,GCF_003144875.1_ASM314487v1_feature_table.txt,GCF_003144875.1,562,WP_001555707.1
169,GCF_030344785.1_ASM3034478v1_feature_table.txt,GCF_030344785.1,571,WP_094963528.1
170,GCF_003983275.1_ASM398327v1_feature_table.txt,GCF_003983275.1,562,WP_001555707.1
171,GCF_028618195.1_ASM2861819v1_feature_table.txt,GCF_028618195.1,670,WP_001914522.1
172,GCF_027889635.1_ASM2788963v1_feature_table.txt,GCF_027889635.1,158836,WP_052215455.1
173,GCF_022781805.1_ASM2278180v1_feature_table.txt,GCF_022781805.1,35833,WP_279046872.1
174,GCF_001607685.1_ASM160768v1_feature_table.txt,GCF_001607685.1,562,WP_033885135.1
175,GCF_019703715.1_ASM1970371v1_feature_table.txt,GCF_019703715.1,727,WP_110431858.1
176,GCF_000356445.2_ASM35644v2_feature_table.txt,GCF_000356445.2,562,WP_001399676.1
177,GCF_030343545.1_ASM3034354v1_feature_table.txt,GCF_030343545.1,571,WP_094963528.1
178,GCF_002936255.2_ASM293625v2_feature_table.txt,GCF_002936255.2,573,WP_048333909.1
179,GCF_003964815.1_ASM396481v1_feature_table.txt,GCF_003964815.1,158836,WP_052215455.1
180,GCF_000357485.2_ASM35748v2_feature_table.txt,GCF_000357485.2,562,WP_001555707.1
181,GCF_922832405.1_ARGID_32545_feature_table.txt,GCF_922832405.1,571,WP_048333909.1
182,GCF_001491495.1_SS_2263_feature_table.txt,GCF_001491495.1,195,WP_072219687.1
183,GCF_030343365.1_ASM3034336v1_feature_table.txt,GCF_030343365.1,571,WP_094963528.1
184,GCF_021344215.1_ASM2134421v1_feature_table.txt,GCF_021344215.1,573,WP_048333909.1
185,GCF_013370395.1_ASM1337039v1_feature_table.txt,GCF_013370395.1,562,WP_001555707.1
186,GCF_902375285.1_MGYG-HGUT-01465_feature_table.txt,GCF_902375285.1,126385,WP_036951022.1
187,GCF_001060495.1_ASM106049v1_feature_table.txt,GCF_001060495.1,573,WP_064757669.1
188,GCF_001931445.1_ASM193144v1_feature_table.txt,GCF_001931445.1,731,WP_012341691.1
189,GCF_024396495.1_ASM2439649v1_feature_table.txt,GCF_024396495.1,562,WP_000389073.1
190,GCF_000272105.2_ASM27210v2_feature_table.txt,GCF_000272105.2,29497,WP_019822277.1
191,GCF_003687795.1_ASM368779v1_feature_table.txt,GCF_003687795.1,573,WP_048333909.1
192,GCF_946225945.1_26968_7_159_feature_table.txt,GCF_946225945.1,42906,WP_234589477.1
193,GCF_003096595.1_ASM309659v1_feature_table.txt,GCF_003096595.1,305977,WP_118984223.1
194,GCF_017597775.1_ASM1759777v1_feature_table.txt,GCF_017597775.1,562,WP_042199492.1
195,GCF_021474865.1_ASM2147486v1_feature_table.txt,GCF_021474865.1,573,WP_048333909.1
196,GCF_011045795.1_ASM1104579v1_feature_table.txt,GCF_011045795.1,1574161,WP_156734244.1
197,GCF_002252475.1_ASM225247v1_feature_table.txt,GCF_002252475.1,571254,WP_094577098.1
198,GCF_022467455.1_ASM2246745v1_feature_table.txt,GCF_022467455.1,197,WP_052795883.1
199,GCF_030295685.1_ASM3029568v1_feature_table.txt,GCF_030295685.1,857252,WP_088273997.1
200,GCF_002515225.1_ASM251522v1_feature_table.txt,GCF_002515225.1,562,WP_033885135.1
201,GCF_013369675.1_ASM1336967v1_feature_table.txt,GCF_013369675.1,562,WP_073569611.1
202,GCF_018475125.1_ASM1847512v1_feature_table.txt,GCF_018475125.1,582,WP_182095605.1
203,GCF_030343685.1_ASM3034368v1_feature_table.txt,GCF_030343685.1,571,WP_094963528.1
204,GCF_009002435.1_ASM900243v1_feature_table.txt,GCF_009002435.1,1463165,WP_151819707.1
205,GCF_030343985.1_ASM3034398v1_feature_table.txt,GCF_030343985.1,571,WP_094963528.1
206,GCF_021391155.1_ASM2139115v1_feature_table.txt,GCF_021391155.1,727,WP_005663383.1
207,GCF_018141465.1_ASM1814146v1_feature_table.txt,GCF_018141465.1,582,WP_182095605.1
208,GCF_022128065.1_ASM2212806v1_feature_table.txt,GCF_022128065.1,195,WP_052795883.1
209,GCF_902497995.1_PS862_feature_table.txt,GCF_902497995.1,294,WP_150784154.1
210,GCF_014492475.1_ASM1449247v1_feature_table.txt,GCF_014492475.1,2665561,WP_187789191.1
211,GCF_025751095.1_ASM2575109v1_feature_table.txt,GCF_025751095.1,562,WP_001564354.1
212,GCF_026115115.1_ASM2611511v1_feature_table.txt,GCF_026115115.1,158836,WP_052215455.1
213,GCF_002193475.1_ASM219347v1_feature_table.txt,GCF_002193475.1,562,WP_000389073.1
214,GCF_029763895.1_ASM2976389v1_feature_table.txt,GCF_029763895.1,738,WP_021109600.1
215,GCF_005401945.1_ASM540194v1_feature_table.txt,GCF_005401945.1,562,WP_001555707.1
216,GCF_030344825.2_ASM3034482v2_feature_table.txt,GCF_030344825.2,571,WP_094963528.1
217,GCF_009740265.1_ASM974026v1_feature_table.txt,GCF_009740265.1,1574161,WP_156734244.1
218,GCF_026115325.1_ASM2611532v1_feature_table.txt,GCF_026115325.1,158836,WP_052215455.1
219,GCF_008363495.1_ASM836349v1_feature_table.txt,GCF_008363495.1,28901,WP_044128249.1
220,GCF_027109175.1_ASM2710917v1_feature_table.txt,GCF_027109175.1,3014557,WP_269231993.1
221,GCF_002162235.1_ASM216223v1_feature_table.txt,GCF_002162235.1,731,WP_075293613.1
222,GCF_001930775.1_ASM193077v1_feature_table.txt,GCF_001930775.1,731,WP_012341691.1
223,GCF_003184105.1_ASM318410v1_feature_table.txt,GCF_003184105.1,672,WP_001914522.1
224,GCF_014354205.1_ASM1435420v1_feature_table.txt,GCF_014354205.1,470933,WP_187513215.1
225,GCF_021568495.1_ASM2156849v1_feature_table.txt,GCF_021568495.1,562,WP_033885135.1
226,GCF_026801455.1_ASM2680145v1_feature_table.txt,GCF_026801455.1,562,WP_113446260.1
227,GCF_029594335.1_ASM2959433v1_feature_table.txt,GCF_029594335.1,562,WP_042199492.1
228,GCF_023502925.1_ASM2350292v1_feature_table.txt,GCF_023502925.1,731,WP_075293613.1
229,GCF_020037175.1_ASM2003717v1_feature_table.txt,GCF_020037175.1,562,WP_001555707.1
230,GCF_008085755.1_ASM808575v1_feature_table.txt,GCF_008085755.1,731,WP_075293613.1
231,GCF_021503645.1_ASM2150364v1_feature_table.txt,GCF_021503645.1,158836,WP_052215455.1
232,GCF_007352885.1_ASM735288v1_feature_table.txt,GCF_007352885.1,28901,WP_044128249.1
233,GCF_000953495.1_SINFA_feature_table.txt,GCF_000953495.1,28901,WP_044128249.1
234,GCF_021229715.1_ASM2122971v1_feature_table.txt,GCF_021229715.1,562,WP_001555707.1
235,GCF_003596625.1_ASM359662v1_feature_table.txt,GCF_003596625.1,28901,WP_010835567.1
236,GCF_020669395.1_ASM2066939v1_feature_table.txt,GCF_020669395.1,562,WP_073569611.1
237,GCF_014490845.1_ASM1449084v1_feature_table.txt,GCF_014490845.1,1812935,WP_262420180.1
238,GCF_028437575.1_ASM2843757v1_feature_table.txt,GCF_028437575.1,747,WP_071522858.1
239,GCF_026536875.1_ASM2653687v1_feature_table.txt,GCF_026536875.1,2817986,WP_267331548.1
240,GCF_008363005.1_ASM836300v1_feature_table.txt,GCF_008363005.1,28901,WP_044128249.1
241,GCF_009378535.1_ASM937853v1_feature_table.txt,GCF_009378535.1,480,WP_152721376.1
242,GCF_915402015.1_2019-04-29292-1-3_feature_table.txt,GCF_915402015.1,126385,WP_036951022.1
243,GCF_022407925.1_ASM2240792v1_feature_table.txt,GCF_022407925.1,584,WP_052124567.1
244,GCF_027889455.1_ASM2788945v1_feature_table.txt,GCF_027889455.1,158836,WP_052215455.1
245,GCF_026115355.1_ASM2611535v1_feature_table.txt,GCF_026115355.1,158836,WP_052215455.1
246,GCF_946909765.1_NILS07_feature_table.txt,GCF_946909765.1,562,WP_042199492.1
247,GCF_024396475.1_ASM2439647v1_feature_table.txt,GCF_024396475.1,562,WP_000389073.1
248,GCF_029194715.1_ASM2919471v1_feature_table.txt,GCF_029194715.1,562,WP_000389073.1
249,GCF_029088275.1_ASM2908827v1_feature_table.txt,GCF_029088275.1,562,WP_063502048.1
250,GCF_000358615.2_ASM35861v2_feature_table.txt,GCF_000358615.2,562,WP_001555707.1
251,GCF_003860215.1_ASM386021v1_feature_table.txt,GCF_003860215.1,2491045,WP_124793527.1
252,GCF_018176875.1_ASM1817687v1_feature_table.txt,GCF_018176875.1,195,WP_170876365.1
253,GCF_010590805.1_ASM1059080v1_feature_table.txt,GCF_010590805.1,584,WP_004247718.1
254,GCF_029645525.1_ASM2964552v1_feature_table.txt,GCF_029645525.1,28901,WP_044128249.1
255,GCF_026627605.1_ASM2662760v1_feature_table.txt,GCF_026627605.1,1134687,WP_048333909.1
256,GCF_022604195.1_ASM2260419v1_feature_table.txt,GCF_022604195.1,28901,WP_044128249.1
257,GCF_000713035.1_ASM71303v1_feature_table.txt,GCF_000713035.1,562,WP_000389073.1
258,GCF_900502655.1_18623_2_70_feature_table.txt,GCF_900502655.1,573,WP_048333909.1
259,GCF_000714375.1_ASM71437v1_feature_table.txt,GCF_000714375.1,562,WP_000389073.1
260,GCF_030344845.2_ASM3034484v2_feature_table.txt,GCF_030344845.2,571,WP_094963528.1
261,GCF_006349385.1_ASM634938v1_feature_table.txt,GCF_006349385.1,195,WP_052795883.1
262,GCF_001648415.1_ASM164841v1_feature_table.txt,GCF_001648415.1,1795829,WP_197474137.1
263,GCF_014878995.1_ASM1487899v1_feature_table.txt,GCF_014878995.1,562,WP_000389073.1
264,GCF_026130615.1_ASM2613061v1_feature_table.txt,GCF_026130615.1,29486,WP_245759388.1
265,GCF_015709065.1_ASM1570906v1_feature_table.txt,GCF_015709065.1,1763883,WP_196389821.1
266,GCF_022760155.1_ASM2276015v1_feature_table.txt,GCF_022760155.1,28901,WP_024142241.1
267,GCF_005396485.1_ASM539648v1_feature_table.txt,GCF_005396485.1,562,WP_001555707.1
268,GCF_025547615.1_ASM2554761v1_feature_table.txt,GCF_025547615.1,562,WP_001564354.1
269,GCF_019483345.1_ASM1948334v1_feature_table.txt,GCF_019483345.1,573,WP_048333909.1
270,GCF_002513855.1_ASM251385v1_feature_table.txt,GCF_002513855.1,562,WP_042199492.1
271,GCF_030284045.1_ASM3028404v1_feature_table.txt,GCF_030284045.1,573,WP_048333909.1
272,GCF_013170305.1_ASM1317030v1_feature_table.txt,GCF_013170305.1,158836,WP_052215455.1
273,GCF_022546645.1_ASM2254664v1_feature_table.txt,GCF_022546645.1,562,WP_113446260.1
274,GCF_021440485.1_ASM2144048v1_feature_table.txt,GCF_021440485.1,573,WP_048333909.1
275,GCF_027951115.1_ASM2795111v1_feature_table.txt,GCF_027951115.1,747,WP_071522858.1
276,GCF_021568615.1_ASM2156861v1_feature_table.txt,GCF_021568615.1,562,WP_033885135.1
277,GCF_900407855.1_PTHi-1449_feature_table.txt,GCF_900407855.1,727,WP_110431858.1
