Featuretable,Genome,TaxID,Prot_ID
GCF_028479095.1_ASM2847909v1_feature_table.txt,GCF_028479095.1,2949923,WP_140171151.1
GCF_020116885.1_ASM2011688v1_feature_table.txt,GCF_020116885.1,571,WP_040203500.1
GCF_026192495.1_ASM2619249v1_feature_table.txt,GCF_026192495.1,316,WP_301634048.1
GCF_003697165.2_ASM369716v2_feature_table.txt,GCF_003697165.2,562,WP_000064337.1
GCF_004343625.1_ASM434362v1_feature_table.txt,GCF_004343625.1,158836,WP_225986326.1
GCF_021726255.1_ASM2172625v1_feature_table.txt,GCF_021726255.1,562,WP_000064337.1
GCF_002853875.1_ASM285387v1_feature_table.txt,GCF_002853875.1,1463165,WP_014342094.1
GCF_018341115.1_ASM1834111v1_feature_table.txt,GCF_018341115.1,287,WP_023910166.1
GCF_003573795.1_ASM357379v1_feature_table.txt,GCF_003573795.1,573,WP_064165105.1
GCF_902160225.1_25426_7_157_feature_table.txt,GCF_902160225.1,2058152,WP_165926706.1
GCF_020514935.1_ASM2051493v1_feature_table.txt,GCF_020514935.1,562,WP_013087231.1
GCF_003065265.1_ASM306526v1_feature_table.txt,GCF_003065265.1,28901,WP_001504946.1
GCF_001526005.1_ASM152600v1_feature_table.txt,GCF_001526005.1,158836,WP_006812569.1
GCF_022685745.1_ASM2268574v1_feature_table.txt,GCF_022685745.1,158836,WP_013087231.1
GCF_000250215.1_ASM25021v2_feature_table.txt,GCF_000250215.1,562,WP_001067897.1
GCF_001286265.1_8205_3_47_feature_table.txt,GCF_001286265.1,562,WP_001504946.1
GCF_028482225.1_ASM2848222v1_feature_table.txt,GCF_028482225.1,2949840,WP_272684511.1
GCF_006517595.2_ASM651759v2_feature_table.txt,GCF_006517595.2,158836,WP_225986326.1
GCF_026624385.1_ASM2662438v1_feature_table.txt,GCF_026624385.1,562,WP_164726266.1
GCF_900003755.1_2013_177036_3__feature_table.txt,GCF_900003755.1,28901,WP_001504946.1
GCF_016509215.1_ASM1650921v1_feature_table.txt,GCF_016509215.1,1748967,WP_006812569.1
GCF_900241965.1_STY190_feature_table.txt,GCF_900241965.1,28901,WP_001504946.1
GCF_900580545.1_p11.C2_feature_table.txt,GCF_900580545.1,33069,WP_122408123.1
GCF_900505915.1_19084_4_45_feature_table.txt,GCF_900505915.1,573,WP_117040903.1
GCF_009791355.1_ASM979135v1_feature_table.txt,GCF_009791355.1,287,WP_024008043.1
GCF_900510825.1_17870_3_4_feature_table.txt,GCF_900510825.1,573,WP_014342094.1
GCF_012167385.1_ASM1216738v1_feature_table.txt,GCF_012167385.1,573,WP_023287162.1
GCF_000968885.2_ASM96888v2_feature_table.txt,GCF_000968885.2,564,WP_242411821.1
GCF_900242335.1_STY45_feature_table.txt,GCF_900242335.1,28901,WP_001504946.1
GCF_029526155.1_ASM2952615v1_feature_table.txt,GCF_029526155.1,573,WP_040177223.1
GCF_001881235.1_ASM188123v1_feature_table.txt,GCF_001881235.1,562,WP_000064337.1
GCF_022554435.1_ASM2255443v1_feature_table.txt,GCF_022554435.1,573,WP_040120266.1
GCF_013357565.1_ASM1335756v1_feature_table.txt,GCF_013357565.1,584,WP_046335234.1
GCF_024656125.1_ASM2465612v1_feature_table.txt,GCF_024656125.1,573,WP_014342094.1
GCF_017693465.1_ASM1769346v1_feature_table.txt,GCF_017693465.1,287,WP_033991091.1
GCF_014306355.1_ASM1430635v1_feature_table.txt,GCF_014306355.1,28901,WP_001504946.1
GCF_900242275.1_STY38_feature_table.txt,GCF_900242275.1,28901,WP_001504946.1
GCF_020805935.1_ASM2080593v1_feature_table.txt,GCF_020805935.1,28901,WP_001504946.1
GCF_900173545.1_20794_7_99_feature_table.txt,GCF_900173545.1,573,WP_023287162.1
GCF_013635255.1_ASM1363525v1_feature_table.txt,GCF_013635255.1,158836,WP_016042146.1
GCF_006238395.1_ASM623839v1_feature_table.txt,GCF_006238395.1,562,WP_042029622.1
GCF_009664575.1_ASM966457v1_feature_table.txt,GCF_009664575.1,28901,WP_001504946.1
GCF_024242335.1_ASM2424233v1_feature_table.txt,GCF_024242335.1,28901,WP_001504946.1
GCF_000407705.1_Esch_coli_KTE7_V1_feature_table.txt,GCF_000407705.1,562,WP_000064337.1
GCF_030164485.1_ASM3016448v1_feature_table.txt,GCF_030164485.1,158836,WP_058652518.1
GCF_020783475.1_ASM2078347v1_feature_table.txt,GCF_020783475.1,28901,WP_001504946.1
GCF_003549435.1_ASM354943v1_feature_table.txt,GCF_003549435.1,28901,WP_001504946.1
GCF_014306555.1_ASM1430655v1_feature_table.txt,GCF_014306555.1,28901,WP_001504946.1
GCF_009820005.1_ASM982000v1_feature_table.txt,GCF_009820005.1,562,WP_096946344.1
GCF_017593865.1_ASM1759386v1_feature_table.txt,GCF_017593865.1,562,WP_164726266.1
GCF_001413315.1_ASM141331v1_feature_table.txt,GCF_001413315.1,546,WP_006812569.1
GCF_022554415.1_ASM2255441v1_feature_table.txt,GCF_022554415.1,573,WP_040120266.1
GCF_001309185.1_ASM130918v1_feature_table.txt,GCF_001309185.1,28141,WP_006812569.1
GCF_022788985.1_ASM2278898v1_feature_table.txt,GCF_022788985.1,573,WP_094354817.1
GCF_004331385.1_ASM433138v1_feature_table.txt,GCF_004331385.1,2529382,WP_131637402.1
GCF_900599735.1_p6.A10_feature_table.txt,GCF_900599735.1,33069,WP_122408123.1
GCF_023806295.1_ASM2380629v1_feature_table.txt,GCF_023806295.1,287,WP_022579927.1
GCF_005382025.1_ASM538202v1_feature_table.txt,GCF_005382025.1,562,WP_000064337.1
GCF_015317165.1_ASM1531716v1_feature_table.txt,GCF_015317165.1,287,WP_033991091.1
GCF_029457245.1_ASM2945724v1_feature_table.txt,GCF_029457245.1,158836,WP_006812569.1
GCF_022604085.1_ASM2260408v1_feature_table.txt,GCF_022604085.1,28901,WP_001504946.1
GCF_900584855.1_p21.E5_feature_table.txt,GCF_900584855.1,33069,WP_122408123.1
GCF_020710005.1_ASM2071000v1_feature_table.txt,GCF_020710005.1,158836,WP_013087231.1
GCF_026719145.1_ASM2671914v1_feature_table.txt,GCF_026719145.1,2998562,WP_225986326.1
GCF_030130425.1_ASM3013042v1_feature_table.txt,GCF_030130425.1,562,WP_001067896.1
GCF_002162415.1_ASM216241v1_feature_table.txt,GCF_002162415.1,1812935,WP_224773246.1
GCF_029435795.1_ASM2943579v1_feature_table.txt,GCF_029435795.1,584,WP_004245114.1
GCF_019282155.1_ASM1928215v1_feature_table.txt,GCF_019282155.1,562,WP_001067896.1
GCF_020178635.1_ASM2017863v1_feature_table.txt,GCF_020178635.1,573,WP_040203500.1
GCF_016634605.1_ASM1663460v1_feature_table.txt,GCF_016634605.1,244366,WP_040212621.1
GCF_019660985.1_ASM1966098v1_feature_table.txt,GCF_019660985.1,573,WP_065801540.1
GCF_001245735.1_Salmonella_enterica_CVM_N50442_v1.0_feature_table.txt,GCF_001245735.1,28901,WP_001504946.1
GCF_003065445.1_ASM306544v1_feature_table.txt,GCF_003065445.1,28901,WP_001504946.1
GCF_002468935.1_ASM246893v1_feature_table.txt,GCF_002468935.1,562,WP_000095653.1
GCF_002969055.1_ASM296905v1_feature_table.txt,GCF_002969055.1,29488,WP_146255177.1
GCF_000778335.1_ASM77833v1_feature_table.txt,GCF_000778335.1,562,WP_001067896.1
GCF_023161405.1_ASM2316140v1_feature_table.txt,GCF_023161405.1,573,WP_040120266.1
GCF_902386095.1_UHGG_MGYG-HGUT-02350_feature_table.txt,GCF_902386095.1,615,WP_038876132.1
GCF_030501955.1_ASM3050195v1_feature_table.txt,GCF_030501955.1,28901,WP_001504946.1
GCF_905127515.1_Kp5151_feature_table.txt,GCF_905127515.1,573,WP_014342094.1
GCF_013185055.1_ASM1318505v1_feature_table.txt,GCF_013185055.1,158836,WP_006812569.1
GCF_022554655.1_ASM2255465v1_feature_table.txt,GCF_022554655.1,573,WP_040120266.1
GCF_000805795.1_ASM80579v1_feature_table.txt,GCF_000805795.1,1571816,WP_223195142.1
GCF_002248345.1_ASM224834v1_feature_table.txt,GCF_002248345.1,624,WP_169017105.1
GCF_900003225.1_2012_304823_1__feature_table.txt,GCF_900003225.1,28901,WP_001504946.1
GCF_024585965.1_ASM2458596v1_feature_table.txt,GCF_024585965.1,562,WP_001504946.1
GCF_003065625.1_ASM306562v1_feature_table.txt,GCF_003065625.1,28901,WP_001504946.1
GCF_020709855.1_ASM2070985v1_feature_table.txt,GCF_020709855.1,158836,WP_224773246.1
GCF_001614975.1_ASM161497v1_feature_table.txt,GCF_001614975.1,562,WP_000064337.1
GCF_004181915.1_ASM418191v1_feature_table.txt,GCF_004181915.1,158836,WP_225986326.1
GCF_015693785.1_ASM1569378v1_feature_table.txt,GCF_015693785.1,562,WP_000064337.1
GCF_027495545.1_ASM2749554v1_feature_table.txt,GCF_027495545.1,287,WP_023910166.1
GCF_019683915.1_ASM1968391v1_feature_table.txt,GCF_019683915.1,1463165,WP_065801540.1
GCF_020577415.1_ASM2057741v1_feature_table.txt,GCF_020577415.1,244366,WP_014342094.1
GCF_009915625.1_ASM991562v1_feature_table.txt,GCF_009915625.1,2698868,WP_004245114.1
GCF_900602475.1_p9.C8_feature_table.txt,GCF_900602475.1,33069,WP_122408123.1
GCF_009930535.1_ASM993053v1_feature_table.txt,GCF_009930535.1,28901,WP_001504946.1
GCF_028483845.1_ASM2848384v1_feature_table.txt,GCF_028483845.1,2949785,WP_272673011.1
GCF_018341125.1_ASM1834112v1_feature_table.txt,GCF_018341125.1,287,WP_023910166.1
GCF_001052605.1_ASM105260v1_feature_table.txt,GCF_001052605.1,1812935,WP_123922879.1
GCF_014306535.1_ASM1430653v1_feature_table.txt,GCF_014306535.1,28901,WP_001504946.1
GCF_900599995.1_p6.C3_feature_table.txt,GCF_900599995.1,33069,WP_122408123.1
GCF_002177145.2_ASM217714v2_feature_table.txt,GCF_002177145.2,158836,WP_006812569.1
GCF_000781385.1_ASM78138v1_feature_table.txt,GCF_000781385.1,562,WP_000064337.1
GCF_003065685.1_ASM306568v1_feature_table.txt,GCF_003065685.1,28901,WP_001504946.1
GCF_026197695.1_ASM2619769v1_feature_table.txt,GCF_026197695.1,573,WP_014342094.1
GCF_020178415.1_ASM2017841v1_feature_table.txt,GCF_020178415.1,573,WP_048269887.1
GCF_015694135.1_ASM1569413v1_feature_table.txt,GCF_015694135.1,562,WP_001067896.1
GCF_900508115.1_19646_2_99_feature_table.txt,GCF_900508115.1,573,WP_023287162.1
GCF_022554935.1_ASM2255493v1_feature_table.txt,GCF_022554935.1,573,WP_040120266.1
GCF_015666255.1_ASM1566625v1_feature_table.txt,GCF_015666255.1,584,WP_004245114.1
GCF_030128405.1_ASM3012840v1_feature_table.txt,GCF_030128405.1,2866563,WP_023287162.1
GCF_017498425.1_ASM1749842v1_feature_table.txt,GCF_017498425.1,562,WP_001067896.1
GCF_002507915.2_ASM250791v2_feature_table.txt,GCF_002507915.2,28901,WP_001504946.1
GCF_002875125.1_ASM287512v1_feature_table.txt,GCF_002875125.1,47951,WP_081230289.1
GCF_013337545.1_ASM1333754v1_feature_table.txt,GCF_013337545.1,2576833,WP_009616770.1
GCF_002511935.1_ASM251193v1_feature_table.txt,GCF_002511935.1,562,WP_000064337.1
GCF_016652055.1_ASM1665205v1_feature_table.txt,GCF_016652055.1,573,WP_073546920.1
GCF_013114235.1_ASM1311423v1_feature_table.txt,GCF_013114235.1,170679,WP_081230289.1
GCF_009361765.1_ASM936176v1_feature_table.txt,GCF_009361765.1,562,WP_000064337.1
GCF_030337065.1_ASM3033706v1_feature_table.txt,GCF_030337065.1,2985006,WP_101700961.1
GCF_023160225.1_ASM2316022v1_feature_table.txt,GCF_023160225.1,573,WP_040120266.1
GCF_900242175.1_STY24_feature_table.txt,GCF_900242175.1,28901,WP_001504946.1
GCF_011684055.1_ASM1168405v1_feature_table.txt,GCF_011684055.1,573,WP_166694591.1
GCF_900242025.1_STY195_feature_table.txt,GCF_900242025.1,28901,WP_001504946.1
GCF_900003245.1_2013_238563_5__feature_table.txt,GCF_900003245.1,28901,WP_001504946.1
GCF_900590645.1_p4.A6_feature_table.txt,GCF_900590645.1,33069,WP_122408123.1
GCF_900173505.1_20794_7_96_feature_table.txt,GCF_900173505.1,573,WP_023287162.1
GCF_905127605.1_Kp5167_feature_table.txt,GCF_905127605.1,573,WP_014342094.1
GCF_001269655.1_ASM126965v1_feature_table.txt,GCF_001269655.1,86265,WP_153043885.1
GCF_030208495.1_ASM3020849v1_feature_table.txt,GCF_030208495.1,562,WP_042029622.1
GCF_002854255.1_ASM285425v1_feature_table.txt,GCF_002854255.1,573,WP_101867114.1
GCF_024365005.1_ASM2436500v1_feature_table.txt,GCF_024365005.1,28901,WP_001504946.1
GCF_003171695.1_ASM317169v1_feature_table.txt,GCF_003171695.1,584,WP_109828941.1
GCF_013074275.1_ASM1307427v1_feature_table.txt,GCF_013074275.1,562,WP_001067896.1
GCF_900590615.1_p3.H7_feature_table.txt,GCF_900590615.1,33069,WP_122408123.1
GCF_020922875.1_ASM2092287v1_feature_table.txt,GCF_020922875.1,158836,WP_006812569.1
GCF_028610405.1_ASM2861040v1_feature_table.txt,GCF_028610405.1,584,WP_004245114.1
GCF_003065845.1_ASM306584v1_feature_table.txt,GCF_003065845.1,28901,WP_001504946.1
GCF_002211725.1_ASM221172v1_feature_table.txt,GCF_002211725.1,562,WP_157698504.1
GCF_026199015.1_ASM2619901v1_feature_table.txt,GCF_026199015.1,573,WP_014342094.1
GCF_900003275.1_2013_251581_9__feature_table.txt,GCF_900003275.1,28901,WP_001504946.1
GCF_025799355.1_ASM2579935v1_feature_table.txt,GCF_025799355.1,287,WP_023910166.1
GCF_001721225.1_ASM172122v1_feature_table.txt,GCF_001721225.1,562,WP_001067896.1
GCF_020162615.1_ASM2016261v1_feature_table.txt,GCF_020162615.1,562,WP_000095653.1
GCF_003306355.1_ASM330635v1_feature_table.txt,GCF_003306355.1,562,WP_000627771.1
GCF_022538745.1_ASM2253874v1_feature_table.txt,GCF_022538745.1,562,WP_096933069.1
GCF_900503795.1_18858_1_71_feature_table.txt,GCF_900503795.1,573,WP_023287162.1
GCF_022555075.1_ASM2255507v1_feature_table.txt,GCF_022555075.1,573,WP_040120266.1
GCF_017942245.1_ASM1794224v1_feature_table.txt,GCF_017942245.1,28901,WP_001504946.1
GCF_030067135.1_ASM3006713v1_feature_table.txt,GCF_030067135.1,1463165,WP_048269887.1
GCF_009746175.1_ASM974617v1_feature_table.txt,GCF_009746175.1,1463165,WP_023287162.1
GCF_000355295.1_ASM35529v1_feature_table.txt,GCF_000355295.1,562,WP_164726266.1
GCF_002113725.1_ASM211372v1_feature_table.txt,GCF_002113725.1,1981735,WP_085617263.1
GCF_900019235.1_2013_103594_3__feature_table.txt,GCF_900019235.1,28901,WP_001504946.1
GCF_028610325.1_ASM2861032v1_feature_table.txt,GCF_028610325.1,584,WP_004245114.1
GCF_023017145.1_ASM2301714v1_feature_table.txt,GCF_023017145.1,2933308,WP_001504946.1
GCF_002088855.1_ASM208885v1_feature_table.txt,GCF_002088855.1,1196095,WP_065602719.1
GCF_905231995.2_AI2703v1_cp_feature_table.txt,GCF_905231995.2,562,WP_164726266.1
GCF_002854535.1_ASM285453v1_feature_table.txt,GCF_002854535.1,1463165,WP_023287162.1
GCF_009899105.1_ASM989910v1_feature_table.txt,GCF_009899105.1,562,WP_001067896.1
GCF_000489355.1_S156_feature_table.txt,GCF_000489355.1,670,WP_025500525.1
GCF_018341235.1_ASM1834123v1_feature_table.txt,GCF_018341235.1,287,WP_023910166.1
GCF_902508495.1_ZKP70_feature_table.txt,GCF_902508495.1,573,WP_014342094.1
GCF_027673335.1_ASM2767333v1_feature_table.txt,GCF_027673335.1,299767,WP_230682133.1
GCF_005503745.1_ASM550374v1_feature_table.txt,GCF_005503745.1,573,WP_014342094.1
GCF_900507945.1_19646_2_74_feature_table.txt,GCF_900507945.1,573,WP_073546920.1
GCF_029623785.1_ASM2962378v1_feature_table.txt,GCF_029623785.1,287,WP_033991091.1
GCF_029434135.1_ASM2943413v1_feature_table.txt,GCF_029434135.1,562,WP_169017105.1
GCF_020741115.1_ASM2074111v1_feature_table.txt,GCF_020741115.1,670,WP_228084573.1
GCF_005041475.1_ASM504147v1_feature_table.txt,GCF_005041475.1,562,WP_000095653.1
GCF_000457855.1_Esch_coli_HVH_127_4-7303629_V1_feature_table.txt,GCF_000457855.1,562,WP_000064337.1
GCF_030124835.1_ASM3012483v1_feature_table.txt,GCF_030124835.1,573,WP_040120266.1
GCF_029967745.1_ASM2996774v1_feature_table.txt,GCF_029967745.1,615,WP_151265168.1
GCF_018460045.1_ASM1846004v1_feature_table.txt,GCF_018460045.1,28901,WP_001504946.1
GCF_007197655.1_ASM719765v1_feature_table.txt,GCF_007197655.1,584,WP_004245114.1
GCF_002189115.1_ASM218911v1_feature_table.txt,GCF_002189115.1,287,WP_033991091.1
GCF_021417225.1_ASM2141722v1_feature_table.txt,GCF_021417225.1,546,WP_172754445.1
GCF_004567495.1_ASM456749v1_feature_table.txt,GCF_004567495.1,562,WP_042029622.1
GCF_022555155.1_ASM2255515v1_feature_table.txt,GCF_022555155.1,573,WP_040120266.1
GCF_001400005.1_ASM140000v1_feature_table.txt,GCF_001400005.1,1723760,WP_157683934.1
GCF_029109785.1_ASM2910978v1_feature_table.txt,GCF_029109785.1,584,WP_004245114.1
GCF_017845015.1_ASM1784501v1_feature_table.txt,GCF_017845015.1,28141,WP_072105571.1
GCF_900589945.1_p3.A4_feature_table.txt,GCF_900589945.1,33069,WP_122408123.1
GCF_001063125.1_ASM106312v1_feature_table.txt,GCF_001063125.1,615,WP_043147362.1
GCF_019431525.1_ASM1943152v1_feature_table.txt,GCF_019431525.1,573,WP_070611331.1
GCF_019655775.1_ASM1965577v1_feature_table.txt,GCF_019655775.1,562,WP_001504946.1
GCF_024364985.1_ASM2436498v1_feature_table.txt,GCF_024364985.1,28901,WP_001504946.1
GCF_005160405.1_ASM516040v1_feature_table.txt,GCF_005160405.1,28901,WP_001504946.1
GCF_001064455.1_ASM106445v1_feature_table.txt,GCF_001064455.1,615,WP_043147362.1
GCF_017573645.1_ASM1757364v1_feature_table.txt,GCF_017573645.1,2819685,WP_001504946.1
GCF_002945235.1_ASM294523v1_feature_table.txt,GCF_002945235.1,584,WP_004245114.1
GCF_900171705.1_16404_3_30_feature_table.txt,GCF_900171705.1,573,WP_123677973.1
GCF_025660635.1_ASM2566063v1_feature_table.txt,GCF_025660635.1,584,WP_004245114.1
GCF_009877385.1_ASM987738v1_feature_table.txt,GCF_009877385.1,573,WP_014342094.1
GCF_013425255.1_ASM1342525v1_feature_table.txt,GCF_013425255.1,562,WP_000064337.1
GCF_011392725.1_ASM1139272v1_feature_table.txt,GCF_011392725.1,158836,WP_225986326.1
GCF_900589885.1_p3.A3_feature_table.txt,GCF_900589885.1,33069,WP_122408123.1
GCF_900581685.1_p12.G5_feature_table.txt,GCF_900581685.1,33069,WP_122408123.1
GCF_005382585.1_ASM538258v1_feature_table.txt,GCF_005382585.1,562,WP_000064337.1
GCF_028610455.1_ASM2861045v1_feature_table.txt,GCF_028610455.1,584,WP_004245114.1
GCF_003699915.1_ASM369991v1_feature_table.txt,GCF_003699915.1,86840,WP_057413911.1
GCF_003441575.1_ASM344157v1_feature_table.txt,GCF_003441575.1,287,WP_052178135.1
GCF_009915725.1_ASM991572v1_feature_table.txt,GCF_009915725.1,2698860,WP_004245114.1
GCF_002088795.1_ASM208879v1_feature_table.txt,GCF_002088795.1,1196095,WP_065602719.1
GCF_015024865.1_ASM1502486v1_feature_table.txt,GCF_015024865.1,28901,WP_001504946.1
GCF_001320045.1_ASM132004v1_feature_table.txt,GCF_001320045.1,1661032,WP_156326219.1
GCF_900113495.1_IMG-taxon_2623620510_annotated_assembly_feature_table.txt,GCF_900113495.1,584,WP_004245114.1
GCF_023634765.1_ASM2363476v1_feature_table.txt,GCF_023634765.1,2949091,WP_250606373.1
GCF_016652955.1_ASM1665295v1_feature_table.txt,GCF_016652955.1,1134687,WP_040203500.1
GCF_020922915.2_ASM2092291v2_feature_table.txt,GCF_020922915.2,158836,WP_006812569.1
GCF_900582175.1_p13.D9_feature_table.txt,GCF_900582175.1,33069,WP_122408123.1
GCF_021136455.1_ASM2113645v1_feature_table.txt,GCF_021136455.1,573,WP_100117365.1
GCF_002513305.1_ASM251330v1_feature_table.txt,GCF_002513305.1,562,WP_042029622.1
GCF_002030775.1_ASM203077v1_feature_table.txt,GCF_002030775.1,28901,WP_001504946.1
GCF_030124565.1_ASM3012456v1_feature_table.txt,GCF_030124565.1,573,WP_040120266.1
GCF_001293585.1_ASM129358v1_feature_table.txt,GCF_001293585.1,28901,WP_001504946.1
GCF_030294325.1_ASM3029432v1_feature_table.txt,GCF_030294325.1,244366,WP_286127360.1
GCF_004127675.1_ASM412767v1_feature_table.txt,GCF_004127675.1,573,WP_064152236.1
GCF_026116045.1_ASM2611604v1_feature_table.txt,GCF_026116045.1,208224,WP_223195142.1
GCF_027087595.1_ASM2708759v1_feature_table.txt,GCF_027087595.1,573,WP_014342094.1
GCF_026115965.1_ASM2611596v1_feature_table.txt,GCF_026115965.1,158836,WP_013087231.1
GCF_000460475.1_Esch_coli_UMEA_3162-1_V1_feature_table.txt,GCF_000460475.1,562,WP_000064337.1
GCF_003207075.1_ASM320707v1_feature_table.txt,GCF_003207075.1,28141,WP_072105571.1
GCF_003076395.1_ASM307639v1_feature_table.txt,GCF_003076395.1,562,WP_000064337.1
GCF_900599105.1_p5.C10_feature_table.txt,GCF_900599105.1,33069,WP_122408123.1
GCF_001059455.1_ASM105945v1_feature_table.txt,GCF_001059455.1,562,WP_001067896.1
GCF_022870685.1_ASM2287068v1_feature_table.txt,GCF_022870685.1,28901,WP_001504946.1
GCF_900587485.1_p25.C8_feature_table.txt,GCF_900587485.1,33069,WP_122408123.1
GCF_001266025.1_702626_feature_table.txt,GCF_001266025.1,562,WP_001067896.1
GCF_000355555.2_ASM35555v2_feature_table.txt,GCF_000355555.2,562,WP_164726266.1
GCF_019282405.1_ASM1928240v1_feature_table.txt,GCF_019282405.1,562,WP_001067896.1
GCF_016651825.1_ASM1665182v1_feature_table.txt,GCF_016651825.1,573,WP_023287162.1
GCF_001529285.1_ASM152928v1_feature_table.txt,GCF_001529285.1,1729582,WP_059765287.1
GCF_900478615.1_17261_7_15_feature_table.txt,GCF_900478615.1,562,WP_001067896.1
