Featuretable,Genome,TaxID,Prot_ID
GCF_028480565.1_ASM2848056v1_feature_table.txt,GCF_028480565.1,2949882,WP_241543652.1
GCF_024733745.1_ASM2473374v1_feature_table.txt,GCF_024733745.1,2972461,WP_258338436.1
GCF_904831875.1_L5_E1779_ETEC_feature_table.txt,GCF_904831875.1,562,WP_000287234.1
GCF_002150245.1_ASM215024v1_feature_table.txt,GCF_002150245.1,96345,WP_230586171.1
GCF_014201805.1_ASM1420180v1_feature_table.txt,GCF_014201805.1,1141878,WP_184109388.1
GCF_002869765.1_ASM286976v1_feature_table.txt,GCF_002869765.1,1737569,WP_102125063.1
GCF_003071345.1_ASM307134v1_feature_table.txt,GCF_003071345.1,2169414,WP_108685764.1
GCF_024171495.1_ASM2417149v1_feature_table.txt,GCF_024171495.1,2910968,WP_253580974.1
GCF_009763585.1_ASM976358v1_feature_table.txt,GCF_009763585.1,673,WP_040528154.1
GCF_932751105.1_Escherichia_coli_DSM112126_feature_table.txt,GCF_932751105.1,562,WP_061892489.1
GCF_024451775.1_ASM2445177v1_feature_table.txt,GCF_024451775.1,562,WP_077396021.1
GCF_002205845.1_ASM220584v1_feature_table.txt,GCF_002205845.1,431059,WP_088482758.1
GCF_004354305.1_ASM435430v1_feature_table.txt,GCF_004354305.1,256839,WP_133179374.1
GCF_000246855.1_ASM24685v1_feature_table.txt,GCF_000246855.1,354356,WP_014220904.1
GCF_006383215.1_ASM638321v1_feature_table.txt,GCF_006383215.1,670,WP_020840871.1
GCF_903969135.1_CHRYMOREF3PV03_feature_table.txt,GCF_903969135.1,1932669,WP_180564306.1
GCF_016405475.1_ASM1640547v1_feature_table.txt,GCF_016405475.1,2797531,WP_034126473.1
GCF_020859505.1_ASM2085950v1_feature_table.txt,GCF_020859505.1,539813,WP_126817656.1
GCF_025961475.1_ASM2596147v1_feature_table.txt,GCF_025961475.1,364296,WP_264602412.1
GCF_013044125.1_ASM1304412v1_feature_table.txt,GCF_013044125.1,50710,WP_291424251.1
GCF_004570235.1_ASM457023v1_feature_table.txt,GCF_004570235.1,584,WP_036907530.1
GCF_024743805.1_ASM2474380v1_feature_table.txt,GCF_024743805.1,663,WP_130195027.1
GCF_001936575.1_ASM193657v1_feature_table.txt,GCF_001936575.1,1908389,WP_083629173.1
GCF_023127785.1_ASM2312778v1_feature_table.txt,GCF_023127785.1,294,WP_065951834.1
GCF_001573015.1_ASM157301v1_feature_table.txt,GCF_001573015.1,28198,WP_066166009.1
GCF_030334765.1_ASM3033476v1_feature_table.txt,GCF_030334765.1,584,WP_036919956.1
GCF_028483065.1_ASM2848306v1_feature_table.txt,GCF_028483065.1,2949813,WP_241543652.1
GCF_000834715.1_ASM83471v1_feature_table.txt,GCF_000834715.1,1587524,WP_042562974.1
GCF_901006445.1_8140_6_95_feature_table.txt,GCF_901006445.1,1496,WP_003430377.1
GCF_004102685.1_ASM410268v1_feature_table.txt,GCF_004102685.1,47878,WP_034126473.1
GCF_004212355.1_ASM421235v1_feature_table.txt,GCF_004212355.1,728,WP_130239105.1
GCF_019968785.1_ASM1996878v1_feature_table.txt,GCF_019968785.1,61645,WP_223536309.1
GCF_009764765.1_ASM976476v1_feature_table.txt,GCF_009764765.1,34021,WP_015452847.1
GCF_003493365.1_ASM349336v1_feature_table.txt,GCF_003493365.1,726,WP_118808573.1
GCF_006165035.1_ASM616503v1_feature_table.txt,GCF_006165035.1,28198,WP_105917327.1
GCF_016055295.1_ASM1605529v1_feature_table.txt,GCF_016055295.1,573,WP_195869229.1
GCF_030159015.1_ASM3015901v1_feature_table.txt,GCF_030159015.1,2920880,WP_284405362.1
GCF_003611575.1_ASM361157v1_feature_table.txt,GCF_003611575.1,2136182,WP_120368211.1
GCF_002777395.1_ASM277739v1_feature_table.txt,GCF_002777395.1,738,WP_021116944.1
GCF_002159215.1_ASM215921v1_feature_table.txt,GCF_002159215.1,328813,WP_162608882.1
GCF_900105795.1_IMG-taxon_2636416190_annotated_assembly_feature_table.txt,GCF_900105795.1,76758,WP_057724802.1
GCF_024281235.1_ASM2428123v1_feature_table.txt,GCF_024281235.1,659017,WP_254689765.1
GCF_028620675.1_ASM2862067v1_feature_table.txt,GCF_028620675.1,300181,WP_065424648.1
GCF_016984115.1_ASM1698411v1_feature_table.txt,GCF_016984115.1,2487355,WP_034126473.1
GCF_003071385.1_ASM307138v1_feature_table.txt,GCF_003071385.1,1335309,WP_089710076.1
GCF_027891075.1_ASM2789107v1_feature_table.txt,GCF_027891075.1,1463165,WP_101998377.1
GCF_003983855.1_ASM398385v1_feature_table.txt,GCF_003983855.1,562,WP_000287234.1
GCF_028712285.1_ASM2871228v1_feature_table.txt,GCF_028712285.1,1916980,WP_300247513.1
GCF_027924945.1_ASM2792494v1_feature_table.txt,GCF_027924945.1,1615674,WP_003189004.1
GCF_015350765.1_ASM1535076v1_feature_table.txt,GCF_015350765.1,2783790,WP_154783883.1
GCF_021166635.1_ASM2116663v1_feature_table.txt,GCF_021166635.1,2899822,WP_043204860.1
GCF_001510875.1_ASM151087v1_feature_table.txt,GCF_001510875.1,96345,WP_230586171.1
GCF_016102285.1_ASM1610228v1_feature_table.txt,GCF_016102285.1,2750940,WP_198255519.1
GCF_021603445.1_ASM2160344v1_feature_table.txt,GCF_021603445.1,2487355,WP_034126473.1
GCF_000695115.1_Ecoli97-3250v1_feature_table.txt,GCF_000695115.1,562,WP_000331648.1
GCF_000754365.1_ASM75436v1_feature_table.txt,GCF_000754365.1,96345,WP_230586171.1
GCF_027923645.1_ASM2792364v1_feature_table.txt,GCF_027923645.1,454154,WP_281795391.1
GCF_016773755.1_ASM1677375v1_feature_table.txt,GCF_016773755.1,562,WP_136762528.1
GCF_025723245.1_ASM2572324v1_feature_table.txt,GCF_025723245.1,28198,WP_066153432.1
GCF_001427905.1_Root420_feature_table.txt,GCF_001427905.1,1736533,WP_056188079.1
GCF_013369065.2_ASM1336906v2_feature_table.txt,GCF_013369065.2,2723300,WP_060710353.1
GCF_025527015.1_ASM2552701v1_feature_table.txt,GCF_025527015.1,2978220,WP_267144338.1
GCF_002022245.1_ASM202224v1_feature_table.txt,GCF_002022245.1,47883,WP_032877518.1
GCF_008635875.1_ASM863587v1_feature_table.txt,GCF_008635875.1,562,WP_000331648.1
GCF_014196975.1_ASM1419697v1_feature_table.txt,GCF_014196975.1,1472416,WP_164720129.1
GCF_003983215.1_ASM398321v1_feature_table.txt,GCF_003983215.1,562,WP_000287234.1
GCF_002890755.1_ASM289075v1_feature_table.txt,GCF_002890755.1,881260,WP_069732437.1
GCF_030499495.1_ASM3049949v1_feature_table.txt,GCF_030499495.1,158836,WP_252062823.1
GCF_014642875.1_ASM1464287v1_feature_table.txt,GCF_014642875.1,1792502,WP_188933871.1
GCF_003983155.1_ASM398315v1_feature_table.txt,GCF_003983155.1,562,WP_000287234.1
GCF_001439815.1_G8783_feature_table.txt,GCF_001439815.1,76758,WP_057724802.1
GCF_008635505.1_ASM863550v1_feature_table.txt,GCF_008635505.1,562,WP_000331648.1
GCF_913775895.1_S2C313_SP266_feature_table.txt,GCF_913775895.1,278208,WP_106139889.1
GCF_005888175.1_ASM588817v1_feature_table.txt,GCF_005888175.1,727,WP_005684834.1
GCF_001644095.1_ASM164409v1_feature_table.txt,GCF_001644095.1,702114,WP_064029374.1
GCF_948721855.1_MGBC155234_feature_table.txt,GCF_948721855.1,1796613,WP_278705648.1
GCF_003983335.1_ASM398333v1_feature_table.txt,GCF_003983335.1,562,WP_000287234.1
GCF_022602235.1_ASM2260223v1_feature_table.txt,GCF_022602235.1,1544694,WP_241597674.1
GCF_900690415.1_8140_6_61_feature_table.txt,GCF_900690415.1,1496,WP_003430377.1
GCF_002150145.1_ASM215014v1_feature_table.txt,GCF_002150145.1,96345,WP_230586171.1
GCF_016101655.1_ASM1610165v1_feature_table.txt,GCF_016101655.1,2750964,WP_086364519.1
GCF_001129045.1_5381_1_2_feature_table.txt,GCF_001129045.1,1313,WP_000890144.1
GCF_019431525.1_ASM1943152v1_feature_table.txt,GCF_019431525.1,573,WP_101998377.1
GCF_900475885.1_49595_C01_feature_table.txt,GCF_900475885.1,197575,WP_005684834.1
GCF_028473725.1_ASM2847372v1_feature_table.txt,GCF_028473725.1,34021,WP_015452847.1
GCF_905210275.1_ERR321520-mag-bin.3_feature_table.txt,GCF_905210275.1,159272,WP_295432402.1
GCF_000334935.1_brachy30599_1.0_feature_table.txt,GCF_000334935.1,1287055,WP_008726914.1
GCF_015143405.1_ASM1514340v1_feature_table.txt,GCF_015143405.1,2781243,WP_101915095.1
GCF_013366475.1_ASM1336647v1_feature_table.txt,GCF_013366475.1,881260,WP_069732437.1
GCF_000712135.1_ASM71213v1_feature_table.txt,GCF_000712135.1,1449076,WP_025561178.1
GCF_000615085.1_Ec2010C-3507_feature_table.txt,GCF_000615085.1,562,WP_000331648.1
GCF_001519055.1_ASM151905v1_feature_table.txt,GCF_001519055.1,1739114,WP_067749375.1
GCF_001269905.1_ASM126990v1_feature_table.txt,GCF_001269905.1,47879,WP_053192993.1
GCF_003327015.1_ASM332701v1_feature_table.txt,GCF_003327015.1,1496,WP_003430377.1
GCF_900005715.1_PSEFL294_LIB5407_feature_table.txt,GCF_900005715.1,1844102,WP_065886011.1
GCF_901002075.1_4880_7_7_feature_table.txt,GCF_901002075.1,1496,WP_003430377.1
GCF_011398925.1_ASM1139892v1_feature_table.txt,GCF_011398925.1,2709784,WP_173107878.1
GCF_020422685.1_ASM2042268v1_feature_table.txt,GCF_020422685.1,562,WP_077396021.1
GCF_029892985.1_ASM2989298v1_feature_table.txt,GCF_029892985.1,2940643,WP_280745009.1
GCF_900478845.1_17261_7_29_feature_table.txt,GCF_900478845.1,562,WP_047090264.1
GCF_020093345.1_ASM2009334v1_feature_table.txt,GCF_020093345.1,2810293,WP_043204860.1
GCF_004317225.1_ASM431722v1_feature_table.txt,GCF_004317225.1,1496,WP_003430377.1
GCF_027695675.1_ASM2769567v1_feature_table.txt,GCF_027695675.1,562,WP_000287234.1
GCF_003980565.1_ASM398056v1_feature_table.txt,GCF_003980565.1,562,WP_000287234.1
GCF_009991435.1_ASM999143v1_feature_table.txt,GCF_009991435.1,670,WP_020840871.1
GCF_900004915.1_PSEFL294_LIB5405_feature_table.txt,GCF_900004915.1,1844101,WP_065886011.1
GCF_009711365.1_ASM971136v1_feature_table.txt,GCF_009711365.1,2529853,WP_187696523.1
GCF_015560255.1_ASM1556025v1_feature_table.txt,GCF_015560255.1,820,WP_008663611.1
GCF_024181565.1_ASM2418156v1_feature_table.txt,GCF_024181565.1,158,WP_002669487.1
GCF_012844305.1_ASM1284430v1_feature_table.txt,GCF_012844305.1,29528,WP_169655413.1
GCF_002217365.1_ASM221736v1_feature_table.txt,GCF_002217365.1,29533,WP_073397420.1
GCF_000236645.1_ASM23664v1_feature_table.txt,GCF_000236645.1,911045,WP_128647485.1
GCF_008635745.1_ASM863574v1_feature_table.txt,GCF_008635745.1,562,WP_000331648.1
GCF_019145205.1_ASM1914520v1_feature_table.txt,GCF_019145205.1,2842351,WP_043048841.1
GCF_003586045.1_E.coli_isolate_feature_table.txt,GCF_003586045.1,562,WP_061892489.1
GCF_900177405.1_IMG-taxon_2708742536_annotated_assembly_feature_table.txt,GCF_900177405.1,941907,WP_085218285.1
GCF_021095705.1_ASM2109570v1_feature_table.txt,GCF_021095705.1,584,WP_036907530.1
GCF_002303155.1_ASM230315v1_feature_table.txt,GCF_002303155.1,1496,WP_003430377.1
GCF_904864465.1_INF298_feature_table.txt,GCF_904864465.1,573,WP_094067220.1
GCF_001608575.1_ASM160857v1_feature_table.txt,GCF_001608575.1,670,WP_020840871.1
GCF_000415485.1_E2265_1_feature_table.txt,GCF_000415485.1,562,WP_000287234.1
GCF_002764575.1_ASM276457v1_feature_table.txt,GCF_002764575.1,562,WP_000331648.1
GCF_004634195.1_ASM463419v1_feature_table.txt,GCF_004634195.1,2898423,WP_225990361.1
GCF_020422585.1_ASM2042258v1_feature_table.txt,GCF_020422585.1,562,WP_077396021.1
GCF_029069425.1_ASM2906942v1_feature_table.txt,GCF_029069425.1,158836,WP_126817656.1
GCF_001320785.1_ASM132078v1_feature_table.txt,GCF_001320785.1,1661052,WP_034126473.1
GCF_905207245.1_ERR321312-mag-bin.11_feature_table.txt,GCF_905207245.1,162156,WP_294609489.1
GCF_015627205.1_ASM1562720v1_feature_table.txt,GCF_015627205.1,2605270,WP_196337786.1
GCF_000356065.2_ASM35606v2_feature_table.txt,GCF_000356065.2,562,WP_187526152.1
GCF_900174115.1_20925_2_162_feature_table.txt,GCF_900174115.1,244366,WP_064178348.1
GCF_021504365.1_ASM2150436v1_feature_table.txt,GCF_021504365.1,562,WP_000331648.1
GCF_013609205.1_ASM1360920v1_feature_table.txt,GCF_013609205.1,562,WP_077396021.1
GCF_014842515.1_ASM1484251v1_feature_table.txt,GCF_014842515.1,294,WP_101219413.1
GCF_002515155.1_ASM251515v1_feature_table.txt,GCF_002515155.1,562,WP_000331648.1
GCF_017160935.1_ASM1716093v1_feature_table.txt,GCF_017160935.1,714,WP_205774056.1
GCF_900115665.1_IMG-taxon_2634166314_annotated_assembly_feature_table.txt,GCF_900115665.1,1079859,WP_092012540.1
GCF_000527695.1_ASM52769v1_feature_table.txt,GCF_000527695.1,1208583,WP_051461933.1
GCF_019097535.1_ASM1909753v1_feature_table.txt,GCF_019097535.1,2487355,WP_034126473.1
GCF_008039395.1_ASM803939v1_feature_table.txt,GCF_008039395.1,587,WP_131679890.1
GCF_016101735.1_ASM1610173v1_feature_table.txt,GCF_016101735.1,2750961,WP_086364519.1
GCF_000968415.2_ASM96841v2_feature_table.txt,GCF_000968415.2,47883,WP_046071213.1
GCF_016501505.1_ASM1650150v1_feature_table.txt,GCF_016501505.1,545,WP_070518125.1
GCF_001429765.1_Root901_feature_table.txt,GCF_001429765.1,1736605,WP_057120951.1
GCF_007003505.1_ASM700350v1_feature_table.txt,GCF_007003505.1,75985,WP_006252021.1
GCF_949740685.1_iMGMC-19_1678881723_feature_table.txt,GCF_949740685.1,329854,WP_278705648.1
GCF_019097565.1_ASM1909756v1_feature_table.txt,GCF_019097565.1,2487355,WP_034126473.1
GCF_016307195.1_ASM1630719v1_feature_table.txt,GCF_016307195.1,1615673,WP_186559798.1
GCF_000356505.2_ASM35650v2_feature_table.txt,GCF_000356505.2,562,WP_000287234.1
GCF_004792415.1_ASM479241v1_feature_table.txt,GCF_004792415.1,470934,WP_135909340.1
GCF_030335605.1_ASM3033560v1_feature_table.txt,GCF_030335605.1,584,WP_036907530.1
GCF_021460775.1_ASM2146077v1_feature_table.txt,GCF_021460775.1,303,WP_121757542.1
GCF_026229725.1_ASM2622972v1_feature_table.txt,GCF_026229725.1,573,WP_101998377.1
GCF_001572845.1_ASM157284v1_feature_table.txt,GCF_001572845.1,28198,WP_066153432.1
GCF_028480735.1_ASM2848073v1_feature_table.txt,GCF_028480735.1,2949874,WP_131679890.1
GCF_002458655.1_ASM245865v1_feature_table.txt,GCF_002458655.1,562,WP_000331648.1
GCF_003382655.2_ASM338265v2_feature_table.txt,GCF_003382655.2,2204145,WP_116167225.1
GCF_030028655.1_ASM3002865v1_feature_table.txt,GCF_030028655.1,670,WP_020840871.1
GCF_003258485.1_ASM325848v1_feature_table.txt,GCF_003258485.1,672,WP_072615268.1
GCF_900108855.1_IMG-taxon_2622736476_annotated_assembly_feature_table.txt,GCF_900108855.1,408657,WP_090337573.1
GCF_005888265.1_ASM588826v1_feature_table.txt,GCF_005888265.1,727,WP_005684834.1
GCF_000615225.2_Ec2010C-3511_feature_table.txt,GCF_000615225.2,562,WP_000331648.1
GCF_003983175.1_ASM398317v1_feature_table.txt,GCF_003983175.1,562,WP_000287234.1
GCF_002485105.1_ASM248510v1_feature_table.txt,GCF_002485105.1,562,WP_000287234.1
GCF_010614725.1_ASM1061472v1_feature_table.txt,GCF_010614725.1,2692318,WP_163409932.1
GCF_021365485.1_ASM2136548v1_feature_table.txt,GCF_021365485.1,65700,WP_233478612.1
GCF_009677135.1_ASM967713v1_feature_table.txt,GCF_009677135.1,328812,WP_149973060.1
GCF_002887545.1_ASM288754v1_feature_table.txt,GCF_002887545.1,670,WP_102780249.1
GCF_003018515.1_ASM301851v1_feature_table.txt,GCF_003018515.1,562,WP_096858767.1
GCF_008634205.1_ASM863420v1_feature_table.txt,GCF_008634205.1,562,WP_000331648.1
GCF_026241575.1_ASM2624157v1_feature_table.txt,GCF_026241575.1,2994387,WP_265985233.1
GCF_029228865.1_ASM2922886v1_feature_table.txt,GCF_029228865.1,670,WP_020840871.1
GCF_013366435.1_ASM1336643v1_feature_table.txt,GCF_013366435.1,881260,WP_069732437.1
GCF_009756005.1_ASM975600v1_feature_table.txt,GCF_009756005.1,52584,WP_157142622.1
GCF_000305175.1_ASM30517v1_feature_table.txt,GCF_000305175.1,562,WP_024174875.1
GCF_002434165.1_ASM243416v1_feature_table.txt,GCF_002434165.1,1947043,WP_288657458.1
GCF_900598835.1_p4.H2_feature_table.txt,GCF_900598835.1,33069,WP_122685508.1
GCF_003983685.1_ASM398368v1_feature_table.txt,GCF_003983685.1,562,WP_000287234.1
GCF_000772345.1_ASM77234v1_feature_table.txt,GCF_000772345.1,750,WP_039087304.1
GCF_014839225.1_ASM1483922v1_feature_table.txt,GCF_014839225.1,294,WP_065951834.1
GCF_002874375.1_ASM287437v1_feature_table.txt,GCF_002874375.1,188144,WP_017010607.1
GCF_904863135.1_INF310_feature_table.txt,GCF_904863135.1,573,WP_094067220.1
GCF_000156235.1_ASM15623v1_feature_table.txt,GCF_000156235.1,439495,WP_128647485.1
GCF_025215155.1_ASM2521515v1_feature_table.txt,GCF_025215155.1,2925396,WP_271130607.1
GCF_020984805.1_ASM2098480v1_feature_table.txt,GCF_020984805.1,2745871,WP_230285476.1
GCF_900116575.1_IMG-taxon_2693429873_annotated_assembly_feature_table.txt,GCF_900116575.1,258256,WP_128647485.1
GCF_002992955.1_ASM299295v1_feature_table.txt,GCF_002992955.1,28198,WP_105917327.1
GCF_001912485.1_ASM191248v1_feature_table.txt,GCF_001912485.1,562,WP_060710353.1
GCF_002509845.1_ASM250984v1_feature_table.txt,GCF_002509845.1,562,WP_000331648.1
GCF_012976285.1_ASM1297628v1_feature_table.txt,GCF_012976285.1,821,WP_172773249.1
GCF_001562015.1_ASM156201v1_feature_table.txt,GCF_001562015.1,1633495,WP_062262281.1
GCF_900105325.1_IMG-taxon_2639762561_annotated_assembly_feature_table.txt,GCF_900105325.1,298,WP_074847685.1
GCF_029228895.1_ASM2922889v1_feature_table.txt,GCF_029228895.1,670,WP_020840871.1
GCF_003671975.1_ASM367197v1_feature_table.txt,GCF_003671975.1,76759,WP_121757542.1
GCF_001538905.1_12082_2_23_feature_table.txt,GCF_001538905.1,615,WP_060432019.1
GCF_000491775.1_S020_feature_table.txt,GCF_000491775.1,670,WP_020840871.1
GCF_021095615.1_ASM2109561v1_feature_table.txt,GCF_021095615.1,584,WP_036907530.1
GCF_009665475.1_ASM966547v1_feature_table.txt,GCF_009665475.1,672,WP_130195027.1
GCF_003956365.1_ASM395636v1_feature_table.txt,GCF_003956365.1,562,WP_000287234.1
GCF_003983275.1_ASM398327v1_feature_table.txt,GCF_003983275.1,562,WP_000287234.1
GCF_021411585.1_ASM2141158v1_feature_table.txt,GCF_021411585.1,821,WP_117829906.1
GCF_901005955.1_8140_6_31_feature_table.txt,GCF_901005955.1,1496,WP_003430377.1
GCF_013111395.1_ASM1311139v1_feature_table.txt,GCF_013111395.1,666,WP_171356668.1
GCF_029228765.1_ASM2922876v1_feature_table.txt,GCF_029228765.1,670,WP_020840871.1
GCF_013366465.1_ASM1336646v1_feature_table.txt,GCF_013366465.1,881260,WP_069732437.1
GCF_004214395.1_ASM421439v1_feature_table.txt,GCF_004214395.1,672,WP_130195027.1
GCF_003583465.1_E.coli_sp_strain_PS00212_feature_table.txt,GCF_003583465.1,562,WP_047090264.1
GCF_000356445.2_ASM35644v2_feature_table.txt,GCF_000356445.2,562,WP_000287234.1
GCF_910577125.1_MGBC100019_feature_table.txt,GCF_910577125.1,368003,WP_294597502.1
GCF_901004775.1_7614_7_18_feature_table.txt,GCF_901004775.1,1496,WP_070113344.1
GCF_022058185.1_ASM2205818v1_feature_table.txt,GCF_022058185.1,135727,WP_121463974.1
GCF_003206015.1_ASM320601v1_feature_table.txt,GCF_003206015.1,82996,WP_041417201.1
GCF_900128535.1_BCLUESOX_feature_table.txt,GCF_900128535.1,1181670,WP_139661555.1
GCF_030359765.1_ASM3035976v1_feature_table.txt,GCF_030359765.1,1463165,WP_101998377.1
GCF_011404475.1_ASM1140447v1_feature_table.txt,GCF_011404475.1,562,WP_060710353.1
GCF_015234845.1_ASM1523484v1_feature_table.txt,GCF_015234845.1,623,WP_061892489.1
GCF_900187965.1_IMG-taxon_2609459741_annotated_assembly_feature_table.txt,GCF_900187965.1,1761785,WP_089350674.1
GCF_026821715.1_ASM2682171v1_feature_table.txt,GCF_026821715.1,573,WP_101998377.1
GCF_003982175.1_ASM398217v1_feature_table.txt,GCF_003982175.1,562,WP_000287234.1
GCF_003334855.1_ASM333485v1_feature_table.txt,GCF_003334855.1,2315727,WP_114410032.1
GCF_000972055.1_ASM97205v1_feature_table.txt,GCF_000972055.1,670,WP_020840871.1
GCF_003858635.1_ASM385863v1_feature_table.txt,GCF_003858635.1,2025312,WP_124875459.1
GCF_016836885.1_ASM1683688v1_feature_table.txt,GCF_016836885.1,573,WP_094067220.1
GCF_001421825.1_Leaf38_feature_table.txt,GCF_001421825.1,1736217,WP_162233428.1
GCF_000771895.1_ASM77189v1_feature_table.txt,GCF_000771895.1,155517,WP_039137060.1
GCF_027532705.1_ASM2753270v1_feature_table.txt,GCF_027532705.1,239,WP_287785712.1
GCF_003980635.1_ASM398063v1_feature_table.txt,GCF_003980635.1,562,WP_000287234.1
GCF_029892735.1_ASM2989273v1_feature_table.txt,GCF_029892735.1,2940642,WP_280745009.1
GCF_001887145.1_ASM188714v1_feature_table.txt,GCF_001887145.1,96345,WP_230586171.1
GCF_016745395.1_ASM1674539v1_feature_table.txt,GCF_016745395.1,1701263,WP_202074191.1
GCF_007210685.1_ASM721068v1_feature_table.txt,GCF_007210685.1,2576377,WP_015848228.1
GCF_004569205.1_ASM456920v1_feature_table.txt,GCF_004569205.1,584,WP_036907530.1
GCF_021309545.1_ASM2130954v1_feature_table.txt,GCF_021309545.1,714,WP_005557876.1
GCF_000745915.1_ASM74591v1_feature_table.txt,GCF_000745915.1,392413,WP_051964951.1
GCF_023897015.1_ASM2389701v1_feature_table.txt,GCF_023897015.1,2018668,WP_252470654.1
GCF_003345215.1_ASM334521v1_feature_table.txt,GCF_003345215.1,980427,WP_114672085.1
GCF_000724755.1_HHCA-assembly_feature_table.txt,GCF_000724755.1,34021,WP_015452847.1
GCF_000354875.1_ASM35487v1_feature_table.txt,GCF_000354875.1,562,WP_000287234.1
GCF_013111315.1_ASM1311131v1_feature_table.txt,GCF_013111315.1,666,WP_171356668.1
GCF_022398135.1_ASM2239813v1_feature_table.txt,GCF_022398135.1,170652,WP_239961176.1
GCF_006368215.1_ASM636821v1_feature_table.txt,GCF_006368215.1,670,WP_140210829.1
GCF_000614205.1_ASM61420v1_feature_table.txt,GCF_000614205.1,633701,WP_025799903.1
GCF_003852025.1_ASM385202v1_feature_table.txt,GCF_003852025.1,47883,WP_032877518.1
GCF_029228795.1_ASM2922879v1_feature_table.txt,GCF_029228795.1,670,WP_020840871.1
GCF_900127505.1_BPUTEOSOX_feature_table.txt,GCF_900127505.1,343240,WP_139682772.1
GCF_021605225.1_ASM2160522v1_feature_table.txt,GCF_021605225.1,1615674,WP_003189004.1
GCF_003171675.1_ASM317167v1_feature_table.txt,GCF_003171675.1,1821036,WP_109831388.1
GCF_029835435.1_ASM2983543v1_feature_table.txt,GCF_029835435.1,225991,WP_279860564.1
GCF_003982345.1_ASM398234v1_feature_table.txt,GCF_003982345.1,562,WP_000287234.1
GCF_005888205.1_ASM588820v1_feature_table.txt,GCF_005888205.1,727,WP_005684834.1
GCF_024759425.1_ASM2475942v1_feature_table.txt,GCF_024759425.1,823,WP_258882200.1
GCF_002209735.1_ASM220973v1_feature_table.txt,GCF_002209735.1,670,WP_020840871.1
GCF_007970805.1_ASM797080v1_feature_table.txt,GCF_007970805.1,661481,WP_146782807.1
GCF_002515815.1_ASM251581v1_feature_table.txt,GCF_002515815.1,562,WP_000331648.1
GCF_000771775.1_ASM77177v1_feature_table.txt,GCF_000771775.1,750,WP_039087304.1
GCF_023669345.1_ASM2366934v1_feature_table.txt,GCF_023669345.1,820,WP_138298121.1
GCF_947502175.1_M341.fasta_feature_table.txt,GCF_947502175.1,174713,WP_132726919.1
GCF_002141735.1_ASM214173v1_feature_table.txt,GCF_002141735.1,1196095,WP_086272653.1
GCF_002150295.1_ASM215029v1_feature_table.txt,GCF_002150295.1,96345,WP_230586171.1
GCF_006383385.1_ASM638338v1_feature_table.txt,GCF_006383385.1,670,WP_020840871.1
