,Featuretable,Genome,TaxID,Prot_ID
103,GCF_002194765.1_ASM219476v1_feature_table.txt,GCF_002194765.1,562,WP_000088203.1
104,GCF_016785705.1_ASM1678570v1_feature_table.txt,GCF_016785705.1,562,WP_032194733.1
105,GCF_030238365.1_ASM3023836v1_feature_table.txt,GCF_030238365.1,3050582,WP_285158233.1
106,GCF_019879625.1_ASM1987962v1_feature_table.txt,GCF_019879625.1,562,WP_001448760.1
107,GCF_021276325.1_ASM2127632v1_feature_table.txt,GCF_021276325.1,28901,WP_023233618.1
108,GCF_000951895.1_FHI30_feature_table.txt,GCF_000951895.1,562,WP_044860839.1
109,GCF_030334345.1_ASM3033434v1_feature_table.txt,GCF_030334345.1,2985053,WP_286535356.1
110,GCF_022540125.1_ASM2254012v1_feature_table.txt,GCF_022540125.1,1134687,WP_086530826.1
111,GCF_003144505.1_ASM314450v1_feature_table.txt,GCF_003144505.1,1311820,WP_098943678.1
112,GCF_004380265.1_ASM438026v1_feature_table.txt,GCF_004380265.1,562,WP_000088207.1
113,GCF_005040435.1_ASM504043v1_feature_table.txt,GCF_005040435.1,562,WP_000088203.1
114,GCF_018682865.1_ASM1868286v1_feature_table.txt,GCF_018682865.1,562,WP_044706404.1
115,GCF_017357505.1_ASM1735750v1_feature_table.txt,GCF_017357505.1,562,WP_000088199.1
116,GCF_015160095.1_ASM1516009v1_feature_table.txt,GCF_015160095.1,562,WP_000930321.1
117,GCF_002044805.1_ASM204480v1_feature_table.txt,GCF_002044805.1,28901,WP_079940942.1
118,GCF_016404415.1_ASM1640441v1_feature_table.txt,GCF_016404415.1,562,WP_000930323.1
119,GCF_000412335.2_ASM41233v2_feature_table.txt,GCF_000412335.2,158484,WP_016537809.1
120,GCF_002887605.1_ASM288760v1_feature_table.txt,GCF_002887605.1,1134687,WP_014229124.1
121,GCF_002473735.1_ASM247373v1_feature_table.txt,GCF_002473735.1,562,WP_000088203.1
122,GCF_900000205.1_Escherichia_coli_O26_H11_21765_feature_table.txt,GCF_900000205.1,562,"WP_000930321.1, WP_000088201.1"
123,GCF_900478465.1_17261_8_18_feature_table.txt,GCF_900478465.1,562,"WP_000930321.1, WP_000088203.1"
124,GCF_003368425.2_ASM336842v2_feature_table.txt,GCF_003368425.2,562,WP_000088203.1
125,GCF_013784065.1_ASM1378406v1_feature_table.txt,GCF_013784065.1,2742657,WP_181603834.1
126,GCF_004960485.1_ASM496048v1_feature_table.txt,GCF_004960485.1,562,WP_000088199.1
127,GCF_030281065.1_ASM3028106v1_feature_table.txt,GCF_030281065.1,28901,WP_285932693.1
128,GCF_004328605.1_ASM432860v1_feature_table.txt,GCF_004328605.1,569,WP_131390958.1
129,GCF_028485595.1_ASM2848559v1_feature_table.txt,GCF_028485595.1,28901,"WP_272682703.1, WP_272682700.1"
130,GCF_017165035.1_ASM1716503v1_feature_table.txt,GCF_017165035.1,562,WP_000088203.1
131,GCF_028485435.1_ASM2848543v1_feature_table.txt,GCF_028485435.1,2949747,WP_239407253.1
132,GCF_030344205.1_ASM3034420v1_feature_table.txt,GCF_030344205.1,571,WP_049594054.1
133,GCF_002768635.1_ASM276863v1_feature_table.txt,GCF_002768635.1,562,WP_000930321.1
134,GCF_021108515.1_ASM2110851v1_feature_table.txt,GCF_021108515.1,562,WP_000088201.1
135,GCF_002230775.1_ASM223077v1_feature_table.txt,GCF_002230775.1,562,WP_225376715.1
136,GCF_002466455.1_ASM246645v1_feature_table.txt,GCF_002466455.1,562,WP_032194733.1
137,GCF_020881455.1_ASM2088145v1_feature_table.txt,GCF_020881455.1,2218628,WP_036841535.1
138,GCF_002052245.1_ASM205224v1_feature_table.txt,GCF_002052245.1,28901,WP_016048819.1
139,GCF_000458415.1_Esch_coli_HVH_160_4-5695937_V1_feature_table.txt,GCF_000458415.1,562,WP_000088199.1
140,GCF_000249115.1_ASM24911v2_feature_table.txt,GCF_000249115.1,562,WP_000088206.1
141,GCF_013350625.1_ASM1335062v1_feature_table.txt,GCF_013350625.1,2555396,WP_079965060.1
142,GCF_020116885.1_ASM2011688v1_feature_table.txt,GCF_020116885.1,571,WP_224358494.1
143,GCF_905332355.1_AI2831v1_cp_feature_table.txt,GCF_905332355.1,562,WP_000088199.1
144,GCF_000457755.1_Esch_coli_HVH_120_4-6978681_V1_feature_table.txt,GCF_000457755.1,562,WP_000088199.1
145,GCF_021555135.1_ASM2155513v1_feature_table.txt,GCF_021555135.1,562,WP_231215776.1
146,GCF_028622595.1_ASM2862259v1_feature_table.txt,GCF_028622595.1,208962,WP_001448760.1
147,GCF_002898415.1_ASM289841v1_feature_table.txt,GCF_002898415.1,346,WP_001564525.1
148,GCF_000965715.1_ASM96571v1_feature_table.txt,GCF_000965715.1,562,WP_000088203.1
149,GCF_000487355.1_ASM48735v1_feature_table.txt,GCF_000487355.1,28901,WP_023205222.1
150,GCF_002246085.1_ASM224608v1_feature_table.txt,GCF_002246085.1,562,WP_000088203.1
151,GCF_001256715.1_5236_6_3_feature_table.txt,GCF_001256715.1,624,WP_000198444.1
152,GCF_014527925.1_ASM1452792v1_feature_table.txt,GCF_014527925.1,562,WP_188016155.1
153,GCF_000467655.2_EC_38VIM1_feature_table.txt,GCF_000467655.2,1812935,WP_021241248.1
154,GCF_015160655.1_ASM1516065v1_feature_table.txt,GCF_015160655.1,562,WP_000088203.1
155,GCF_003068305.1_ASM306830v1_feature_table.txt,GCF_003068305.1,28901,WP_024156047.1
156,GCF_000936225.1_FHI24_feature_table.txt,GCF_000936225.1,562,"WP_000088201.1, WP_000930321.1"
157,GCF_003697165.2_ASM369716v2_feature_table.txt,GCF_003697165.2,562,WP_000088199.1
158,GCF_000316545.2_ASM31654v2_feature_table.txt,GCF_000316545.2,562,WP_000088203.1
159,GCF_000164535.1_ASM16453v1_feature_table.txt,GCF_000164535.1,562,WP_000088199.1
160,GCF_011032345.1_ASM1103234v1_feature_table.txt,GCF_011032345.1,562,WP_223720290.1
161,GCF_005040155.1_ASM504015v1_feature_table.txt,GCF_005040155.1,562,WP_000930321.1
162,GCF_026723745.1_ASM2672374v1_feature_table.txt,GCF_026723745.1,562,WP_000088199.1
163,GCF_000439895.1_atcc_33301_v1_feature_table.txt,GCF_000439895.1,82987,WP_025902078.1
164,GCF_002030225.1_ASM203022v1_feature_table.txt,GCF_002030225.1,28901,WP_024143050.1
165,GCF_002466425.1_ASM246642v1_feature_table.txt,GCF_002466425.1,562,WP_032194733.1
166,GCF_002510755.1_ASM251075v1_feature_table.txt,GCF_002510755.1,562,WP_000088199.1
167,GCF_020116815.1_ASM2011681v1_feature_table.txt,GCF_020116815.1,1134687,WP_014229124.1
168,GCF_017598205.1_ASM1759820v1_feature_table.txt,GCF_017598205.1,562,WP_000088199.1
169,GCF_902160225.1_25426_7_157_feature_table.txt,GCF_902160225.1,2058152,WP_004139179.1
170,GCF_003347155.1_ASM334715v1_feature_table.txt,GCF_003347155.1,562,WP_001448760.1
171,GCF_000407805.1_Esch_coli_KTE14_V1_feature_table.txt,GCF_000407805.1,562,WP_000088204.1
172,GCF_003304695.1_ASM330469v1_feature_table.txt,GCF_003304695.1,562,WP_034169237.1
173,GCF_902501815.1_IBESS713_feature_table.txt,GCF_902501815.1,623,WP_152061475.1
174,GCF_000753415.1_FHI93_feature_table.txt,GCF_000753415.1,562,WP_000088204.1
175,GCF_000462385.2_ASM46238v2_feature_table.txt,GCF_000462385.2,562,WP_000088203.1
176,GCF_009756455.1_ASM975645v1_feature_table.txt,GCF_009756455.1,28901,WP_016048819.1
177,GCF_016501985.1_ASM1650198v1_feature_table.txt,GCF_016501985.1,545,WP_200029957.1
178,GCF_000780275.1_ASM78027v1_feature_table.txt,GCF_000780275.1,562,WP_042047010.1
179,GCF_002764455.1_ASM276445v1_feature_table.txt,GCF_002764455.1,562,WP_000930321.1
180,GCF_002176195.1_ASM217619v1_feature_table.txt,GCF_002176195.1,562,WP_000088203.1
181,GCF_000936085.2_FHI90_feature_table.txt,GCF_000936085.2,562,WP_000930321.1
182,GCF_003570325.1_ASM357032v1_feature_table.txt,GCF_003570325.1,562,WP_000088199.1
183,GCF_907175735.1_PAR14_1_feature_table.txt,GCF_907175735.1,562,WP_000088204.1
184,GCF_002474195.1_ASM247419v1_feature_table.txt,GCF_002474195.1,562,WP_000088203.1
185,GCF_003027135.1_ASM302713v1_feature_table.txt,GCF_003027135.1,562,WP_000088203.1
186,GCF_900480865.1_17870_4_34_feature_table.txt,GCF_900480865.1,562,WP_000088203.1
187,GCF_000190915.1_ASM19091v1_feature_table.txt,GCF_000190915.1,562,WP_000088199.1
188,GCF_022327255.1_ASM2232725v1_feature_table.txt,GCF_022327255.1,562,WP_225376715.1
189,GCF_019754075.1_ASM1975407v1_feature_table.txt,GCF_019754075.1,2870753,WP_014229124.1
190,GCF_005037985.1_ASM503798v1_feature_table.txt,GCF_005037985.1,562,"WP_000930321.1, WP_000088201.1"
191,GCF_902158845.1_25426_7_19_feature_table.txt,GCF_902158845.1,1134687,"WP_014229124.1, WP_154904353.1"
192,GCF_011881595.1_ASM1188159v1_feature_table.txt,GCF_011881595.1,562,WP_000088199.1
193,GCF_030385645.1_ASM3038564v1_feature_table.txt,GCF_030385645.1,562,WP_000088199.1
194,GCF_001855385.1_ASM185538v1_feature_table.txt,GCF_001855385.1,39480,WP_001564525.1
195,GCF_013422595.1_ASM1342259v1_feature_table.txt,GCF_013422595.1,562,WP_000088206.1
196,GCF_008761475.2_ASM876147v2_feature_table.txt,GCF_008761475.2,562,WP_000088203.1
197,GCF_000465155.1_Esch_coli_HVH_102_4-6906788_V1_feature_table.txt,GCF_000465155.1,562,WP_032143266.1
198,GCF_001284365.1_8205_8_72_feature_table.txt,GCF_001284365.1,562,WP_000088204.1
199,GCF_021276765.1_ASM2127676v1_feature_table.txt,GCF_021276765.1,28901,WP_023233618.1
200,GCF_001520775.2_ASM152077v2_feature_table.txt,GCF_001520775.2,562,WP_000088199.1
201,GCF_011032595.1_ASM1103259v1_feature_table.txt,GCF_011032595.1,562,WP_000088201.1
202,GCF_003360595.1_ASM336059v1_feature_table.txt,GCF_003360595.1,562,WP_000088203.1
203,GCF_902161015.1_25426_7_257_feature_table.txt,GCF_902161015.1,2058152,WP_049090299.1
204,GCF_018802425.1_ASM1880242v1_feature_table.txt,GCF_018802425.1,582,WP_004239816.1
205,GCF_900380125.1_PD_3160_feature_table.txt,GCF_900380125.1,48664,WP_001564525.1
206,GCF_003111785.1_ASM311178v1_feature_table.txt,GCF_003111785.1,562,WP_001448760.1
207,GCF_028622635.1_ASM2862263v1_feature_table.txt,GCF_028622635.1,208962,WP_000088203.1
208,GCF_006379825.2_ASM637982v2_feature_table.txt,GCF_006379825.2,28901,WP_023135309.1
209,GCF_002461975.1_ASM246197v1_feature_table.txt,GCF_002461975.1,562,WP_000088207.1
210,GCF_002283675.1_ASM228367v1_feature_table.txt,GCF_002283675.1,562,WP_095501226.1
211,GCF_014217275.1_ASM1421727v1_feature_table.txt,GCF_014217275.1,1134687,WP_014229124.1
212,GCF_001448025.1_ASM144802v1_feature_table.txt,GCF_001448025.1,562,WP_000088199.1
213,GCF_002520525.1_ASM252052v1_feature_table.txt,GCF_002520525.1,562,WP_097495457.1
214,GCF_003359835.1_ASM335983v1_feature_table.txt,GCF_003359835.1,562,WP_000088203.1
215,GCF_002048935.1_ASM204893v1_feature_table.txt,GCF_002048935.1,28901,WP_052928613.1
216,GCF_003980705.1_ASM398070v1_feature_table.txt,GCF_003980705.1,562,WP_001716788.1
217,GCF_002466805.1_ASM246680v1_feature_table.txt,GCF_002466805.1,562,WP_000088199.1
218,GCF_000619465.2_EcK6722_feature_table.txt,GCF_000619465.2,562,WP_000088201.1
219,GCF_001608245.1_ASM160824v1_feature_table.txt,GCF_001608245.1,562,WP_000088198.1
220,GCF_005043465.1_ASM504346v1_feature_table.txt,GCF_005043465.1,562,WP_000088206.1
221,GCF_027682105.1_ASM2768210v1_feature_table.txt,GCF_027682105.1,562,WP_250392763.1
222,GCF_002764375.1_ASM276437v1_feature_table.txt,GCF_002764375.1,562,WP_000930321.1
223,GCF_001276875.1_ASM127687v1_feature_table.txt,GCF_001276875.1,28901,WP_053529265.1
224,GCF_902158575.1_SB6409_feature_table.txt,GCF_902158575.1,2587529,WP_142445317.1
225,GCF_018069045.1_ASM1806904v1_feature_table.txt,GCF_018069045.1,584,WP_064971331.1
226,GCF_021890515.1_ASM2189051v1_feature_table.txt,GCF_021890515.1,562,WP_000088199.1
227,GCF_027983245.1_ASM2798324v1_feature_table.txt,GCF_027983245.1,562,WP_032194733.1
228,GCF_003113415.1_ASM311341v1_feature_table.txt,GCF_003113415.1,562,WP_000930321.1
229,GCF_002520125.1_ASM252012v1_feature_table.txt,GCF_002520125.1,562,WP_000088203.1
230,GCF_008389305.1_ASM838930v1_feature_table.txt,GCF_008389305.1,562,WP_000088199.1
231,GCF_902164935.1_25964_2_270_feature_table.txt,GCF_902164935.1,1134687,WP_032693411.1
232,GCF_001721185.1_ASM172118v1_feature_table.txt,GCF_001721185.1,351679,"WP_069318220.1, WP_069316152.1"
233,GCF_001479155.1_Salmonella_enterica_CVM_N31411-SQ_v1.0_feature_table.txt,GCF_001479155.1,28901,WP_024143050.1
234,GCF_902164365.1_25964_2_229_feature_table.txt,GCF_902164365.1,1134687,WP_014229124.1
235,GCF_005388465.1_ASM538846v1_feature_table.txt,GCF_005388465.1,562,WP_000088199.1
236,GCF_003307235.1_ASM330723v1_feature_table.txt,GCF_003307235.1,562,WP_000088203.1
237,GCF_003303235.1_ASM330323v1_feature_table.txt,GCF_003303235.1,562,WP_000088205.1
238,GCF_002918505.1_ASM291850v1_feature_table.txt,GCF_002918505.1,546,WP_065944926.1
239,GCF_000622445.2_Ec03-3500_feature_table.txt,GCF_000622445.2,562,WP_000930321.1
240,GCF_002031275.1_ASM203127v1_feature_table.txt,GCF_002031275.1,28901,WP_024143050.1
241,GCF_020162835.1_ASM2016283v1_feature_table.txt,GCF_020162835.1,562,"WP_224543689.1, WP_047661679.1"
242,GCF_021555215.1_ASM2155521v1_feature_table.txt,GCF_021555215.1,28901,WP_023241436.1
243,GCF_900010045.1_ED082_contigs_feature_table.txt,GCF_900010045.1,562,WP_000930321.1
244,GCF_002516985.1_ASM251698v1_feature_table.txt,GCF_002516985.1,562,WP_000088204.1
245,GCF_030344245.1_ASM3034424v1_feature_table.txt,GCF_030344245.1,571,WP_049594054.1
246,GCF_002885745.1_ASM288574v1_feature_table.txt,GCF_002885745.1,28901,WP_058654755.1
247,GCF_000407705.1_Esch_coli_KTE7_V1_feature_table.txt,GCF_000407705.1,562,WP_000088199.1
248,GCF_017164755.1_ASM1716475v1_feature_table.txt,GCF_017164755.1,562,WP_000088203.1
249,GCF_016858985.1_ASM1685898v1_feature_table.txt,GCF_016858985.1,562,WP_032194733.1
250,GCF_009794015.1_ASM979401v1_feature_table.txt,GCF_009794015.1,562,WP_032194733.1
251,GCF_000619705.2_Ec08-4661_feature_table.txt,GCF_000619705.2,562,"WP_000930321.1, WP_000088201.1"
252,GCF_030344035.1_ASM3034403v1_feature_table.txt,GCF_030344035.1,571,WP_049594054.1
253,GCF_002765775.1_ASM276577v1_feature_table.txt,GCF_002765775.1,562,WP_000930321.1
254,GCF_003573195.1_ASM357319v1_feature_table.txt,GCF_003573195.1,623,WP_000378298.1
255,GCF_000808375.1_ASM80837v1_feature_table.txt,GCF_000808375.1,180957,WP_039558051.1
256,GCF_001937255.1_ASM193725v1_feature_table.txt,GCF_001937255.1,562,WP_000088205.1
257,GCF_014104995.1_ASM1410499v1_feature_table.txt,GCF_014104995.1,564,WP_049074210.1
258,GCF_030194635.1_ASM3019463v1_feature_table.txt,GCF_030194635.1,67827,WP_284957377.1
259,GCF_018441705.1_ASM1844170v1_feature_table.txt,GCF_018441705.1,582,WP_225902584.1
260,GCF_022867745.1_ASM2286774v1_feature_table.txt,GCF_022867745.1,28901,WP_023233618.1
261,GCF_004960005.1_ASM496000v1_feature_table.txt,GCF_004960005.1,562,WP_000088199.1
262,GCF_001742725.1_ASM174272v1_feature_table.txt,GCF_001742725.1,562,"WP_032194733.1, WP_000088203.1"
263,GCF_005043715.1_ASM504371v1_feature_table.txt,GCF_005043715.1,562,WP_225376715.1
264,GCF_030344395.1_ASM3034439v1_feature_table.txt,GCF_030344395.1,571,WP_049594054.1
265,GCF_017593865.1_ASM1759386v1_feature_table.txt,GCF_017593865.1,562,WP_032194733.1
266,GCF_000617085.1_Ec04-3038_feature_table.txt,GCF_000617085.1,562,WP_225376715.1
267,GCF_005221805.1_ASM522180v1_feature_table.txt,GCF_005221805.1,562,WP_000088203.1
268,GCF_023482305.1_ASM2348230v1_feature_table.txt,GCF_023482305.1,562,WP_000088199.1
269,GCF_002769635.1_ASM276963v1_feature_table.txt,GCF_002769635.1,562,WP_000930321.1
270,GCF_907175225.1_LBC17c_feature_table.txt,GCF_907175225.1,562,WP_000088199.1
271,GCF_001413315.1_ASM141331v1_feature_table.txt,GCF_001413315.1,546,WP_057101630.1
272,GCF_014050515.2_ASM1405051v2_feature_table.txt,GCF_014050515.2,1134687,WP_014229124.1
