Featuretable,Genome,TaxID,Prot_ID
GCF_022575295.1_ASM2257529v1_feature_table.txt,GCF_022575295.1,485,WP_012503752.1
GCF_000755055.1_YEG_1_feature_table.txt,GCF_000755055.1,630,WP_005172915.1
GCF_010550505.1_ASM1055050v1_feature_table.txt,GCF_010550505.1,2706106,WP_199293104.1
GCF_024583935.1_ASM2458393v1_feature_table.txt,GCF_024583935.1,573,WP_043906918.1
GCF_910584225.1_MGBC119115_feature_table.txt,GCF_910584225.1,512312,WP_293738850.1
GCF_934692335.1_ERR7738175_bin.63_feature_table.txt,GCF_934692335.1,162156,WP_008760453.1
GCF_003635435.1_ASM363543v1_feature_table.txt,GCF_003635435.1,2293115,WP_005867882.1
GCF_004217615.1_ASM421761v1_feature_table.txt,GCF_004217615.1,1077942,WP_130337889.1
GCF_900086365.1_12082_5_9_feature_table.txt,GCF_900086365.1,573,WP_048295908.1
GCF_009601105.1_ASM960110v1_feature_table.txt,GCF_009601105.1,2662433,WP_153323873.1
GCF_020731605.1_ASM2073160v1_feature_table.txt,GCF_020731605.1,727,WP_005656648.1
GCF_004792905.1_ASM479290v1_feature_table.txt,GCF_004792905.1,562,WP_000210934.1
GCF_002159645.1_ASM215964v1_feature_table.txt,GCF_002159645.1,1965619,WP_087326344.1
GCF_910577345.1_MGBC102213_feature_table.txt,GCF_910577345.1,2768039,WP_297071954.1
GCF_007994225.1_ASM799422v1_feature_table.txt,GCF_007994225.1,406432,WP_211354379.1
GCF_008565285.1_ASM856528v1_feature_table.txt,GCF_008565285.1,291644,WP_021937034.1
GCF_025674085.1_ASM2567408v1_feature_table.txt,GCF_025674085.1,485,WP_012503752.1
GCF_022630995.1_ASM2263099v1_feature_table.txt,GCF_022630995.1,40324,WP_262919969.1
GCF_002739945.1_ASM273994v1_feature_table.txt,GCF_002739945.1,40324,WP_049439568.1
GCF_008642355.1_ASM864235v1_feature_table.txt,GCF_008642355.1,54571,WP_150165372.1
GCF_002512815.1_ASM251281v1_feature_table.txt,GCF_002512815.1,562,WP_000210934.1
GCF_014489615.1_ASM1448961v1_feature_table.txt,GCF_014489615.1,2768068,WP_187739395.1
GCF_018860365.1_ASM1886036v1_feature_table.txt,GCF_018860365.1,616991,WP_215948121.1
GCF_000374105.1_ASM37410v1_feature_table.txt,GCF_000374105.1,261965,WP_018623277.1
GCF_020630935.1_ASM2063093v1_feature_table.txt,GCF_020630935.1,1937974,WP_291725870.1
GCF_014651295.1_ASM1465129v1_feature_table.txt,GCF_014651295.1,228955,WP_026815122.1
GCF_001815115.1_ASM181511v1_feature_table.txt,GCF_001815115.1,1739509,WP_002484791.1
GCF_019448335.1_ASM1944833v1_feature_table.txt,GCF_019448335.1,49319,WP_219975638.1
GCF_000647875.1_ASM64787v1_feature_table.txt,GCF_000647875.1,1157636,WP_028418984.1
GCF_025674025.1_ASM2567402v1_feature_table.txt,GCF_025674025.1,485,WP_012503752.1
GCF_026223285.1_ASM2622328v1_feature_table.txt,GCF_026223285.1,573,WP_032420807.1
GCF_030010315.1_ASM3001031v1_feature_table.txt,GCF_030010315.1,3041250,WP_131915829.1
GCF_002270175.1_ASM227017v1_feature_table.txt,GCF_002270175.1,562,WP_058799947.1
GCF_001749585.1_ASM174958v1_feature_table.txt,GCF_001749585.1,562,WP_000210934.1
GCF_001637325.1_ASM163732v1_feature_table.txt,GCF_001637325.1,1763537,WP_068589883.1
GCF_900504095.1_19084_3_141_feature_table.txt,GCF_900504095.1,573,WP_032420807.1
GCF_000588955.1_ASM58895v1_feature_table.txt,GCF_000588955.1,470,WP_000054453.1
GCF_001674555.1_ASM167455v1_feature_table.txt,GCF_001674555.1,470,WP_000054453.1
GCF_022485865.1_ASM2248586v1_feature_table.txt,GCF_022485865.1,1283,WP_033080034.1
GCF_900504445.1_19084_3_18_feature_table.txt,GCF_900504445.1,573,WP_032420807.1
GCF_000459855.1_Esch_coli_KOEGE_71_186a_V1_feature_table.txt,GCF_000459855.1,562,WP_000210934.1
GCF_001005145.1_ASM100514v1_feature_table.txt,GCF_001005145.1,419479,WP_046771803.1
GCF_026342575.1_ASM2634257v1_feature_table.txt,GCF_026342575.1,2975677,WP_081223211.1
GCF_001070255.1_ASM107025v1_feature_table.txt,GCF_001070255.1,1282,WP_002484791.1
GCF_030409495.1_ASM3040949v1_feature_table.txt,GCF_030409495.1,1472724,WP_241297193.1
GCF_900110985.1_IMG-taxon_2663762721_annotated_assembly_feature_table.txt,GCF_900110985.1,200379,WP_090069317.1
GCF_948920135.1_MGBC115673_feature_table.txt,GCF_948920135.1,1918613,WP_281509769.1
GCF_000272265.2_ASM27226v2_feature_table.txt,GCF_000272265.2,29497,WP_017082568.1
GCF_000682575.1_ASM68257v1_feature_table.txt,GCF_000682575.1,470,WP_000054453.1
GCF_004193175.1_ASM419317v1_feature_table.txt,GCF_004193175.1,2499143,WP_129837986.1
GCF_028421465.1_ASM2842146v1_feature_table.txt,GCF_028421465.1,67385,WP_031142250.1
GCF_001695355.1_ASM169535v1_feature_table.txt,GCF_001695355.1,817,WP_005777457.1
GCF_015999245.1_ASM1599924v1_feature_table.txt,GCF_015999245.1,2793068,WP_199894326.1
GCF_009101685.1_ASM910168v1_feature_table.txt,GCF_009101685.1,371601,WP_004316036.1
GCF_003363675.2_ASM336367v2_feature_table.txt,GCF_003363675.2,329854,WP_007662093.1
GCF_002310535.1_ASM231053v1_feature_table.txt,GCF_002310535.1,1117645,WP_009085121.1
GCF_001894125.1_ASM189412v1_feature_table.txt,GCF_001894125.1,562,WP_000210934.1
GCF_019042565.1_ASM1904256v1_feature_table.txt,GCF_019042565.1,87883,WP_217073395.1
GCF_001703835.1_ASM170383v1_feature_table.txt,GCF_001703835.1,1117645,WP_049037953.1
GCF_017742405.1_ASM1774240v1_feature_table.txt,GCF_017742405.1,562,WP_000210934.1
GCF_003225955.1_ASM322595v1_feature_table.txt,GCF_003225955.1,2027919,WP_110820633.1
GCF_017355935.1_ASM1735593v1_feature_table.txt,GCF_017355935.1,1720261,WP_207509810.1
GCF_014171495.1_ASM1417149v1_feature_table.txt,GCF_014171495.1,92647,WP_074987646.1
GCF_029991435.1_ASM2999143v1_feature_table.txt,GCF_029991435.1,1190813,WP_175079482.1
GCF_000453765.1_ASM45376v1_feature_table.txt,GCF_000453765.1,470,WP_000054453.1
GCF_010206235.1_ASM1020623v1_feature_table.txt,GCF_010206235.1,328812,WP_010801470.1
GCF_004347595.1_ASM434759v1_feature_table.txt,GCF_004347595.1,357276,WP_007838147.1
GCF_000704885.1_ASM70488v1_feature_table.txt,GCF_000704885.1,562,WP_000846934.1
GCF_022750685.1_ASM2275068v1_feature_table.txt,GCF_022750685.1,40324,WP_219625369.1
GCF_013186545.1_ASM1318654v1_feature_table.txt,GCF_013186545.1,562,WP_000210934.1
GCF_900104585.1_PRJEB16348_feature_table.txt,GCF_900104585.1,1852362,WP_071146281.1
GCF_008416235.1_ASM841623v1_feature_table.txt,GCF_008416235.1,47678,WP_122365246.1
GCF_016889505.1_ASM1688950v1_feature_table.txt,GCF_016889505.1,562,WP_000210934.1
GCF_904885685.1_Aci00733-181015_contigs_filtered.fa.gz_feature_table.txt,GCF_904885685.1,470,WP_000054453.1
GCF_014930365.1_ASM1493036v1_feature_table.txt,GCF_014930365.1,2746961,WP_196789669.1
GCF_014857885.1_ASM1485788v1_feature_table.txt,GCF_014857885.1,562,WP_000210934.1
GCF_900207595.1_IMG-taxon_2671180027_annotated_assembly_feature_table.txt,GCF_900207595.1,1919,WP_014157514.1
GCF_028994675.1_ASM2899467v1_feature_table.txt,GCF_028994675.1,562,WP_000210934.1
GCF_004005815.1_ASM400581v1_feature_table.txt,GCF_004005815.1,1932778,WP_127705900.1
GCF_002739255.1_ASM273925v1_feature_table.txt,GCF_002739255.1,40324,WP_099527303.1
GCF_025599965.1_ASM2559996v1_feature_table.txt,GCF_025599965.1,208962,WP_137654441.1
GCF_003004605.1_ASM300460v1_feature_table.txt,GCF_003004605.1,38293,WP_005299335.1
GCF_012273135.1_ASM1227313v1_feature_table.txt,GCF_012273135.1,253,WP_027373852.1
GCF_000807675.2_ASM80767v2_feature_table.txt,GCF_000807675.2,1736,WP_038354255.1
GCF_015547765.1_ASM1554776v1_feature_table.txt,GCF_015547765.1,818,WP_008760453.1
GCF_003116775.1_ASM311677v1_feature_table.txt,GCF_003116775.1,2162715,WP_032788619.1
GCF_001227585.1_7067_4_25_feature_table.txt,GCF_001227585.1,1283,WP_033080034.1
GCF_022787285.1_ASM2278728v1_feature_table.txt,GCF_022787285.1,218,WP_112057314.1
GCF_010500235.1_ASM1050023v1_feature_table.txt,GCF_010500235.1,470,WP_002068223.1
GCF_009872555.1_ASM987255v1_feature_table.txt,GCF_009872555.1,2690307,WP_237524361.1
GCF_028400145.1_ASM2840014v1_feature_table.txt,GCF_028400145.1,28116,WP_004297000.1
GCF_014650035.1_ASM1465003v1_feature_table.txt,GCF_014650035.1,67319,WP_190015127.1
GCF_001456155.1_ASM145615v1_feature_table.txt,GCF_001456155.1,1721091,WP_062160380.1
GCF_015830685.1_ASM1583068v1_feature_table.txt,GCF_015830685.1,2014537,WP_159461316.1
GCF_003304675.1_ASM330467v1_feature_table.txt,GCF_003304675.1,562,WP_000210934.1
GCF_002739315.1_ASM273931v1_feature_table.txt,GCF_002739315.1,40324,WP_099473765.1
GCF_015721745.1_ASM1572174v1_feature_table.txt,GCF_015721745.1,1134687,WP_196575452.1
GCF_004569505.1_ASM456950v1_feature_table.txt,GCF_004569505.1,163665,WP_135104967.1
GCF_900163645.1_ASM90016364v1_feature_table.txt,GCF_900163645.1,1434831,WP_087111335.1
GCF_001072575.1_ASM107257v1_feature_table.txt,GCF_001072575.1,1282,WP_002484791.1
GCF_018920615.1_ASM1892061v1_feature_table.txt,GCF_018920615.1,287,WP_079391066.1
GCF_002798945.1_ASM279894v1_feature_table.txt,GCF_002798945.1,40324,WP_088479853.1
GCF_001067965.1_ASM106796v1_feature_table.txt,GCF_001067965.1,287,WP_071536973.1
GCF_019802645.1_ASM1980264v1_feature_table.txt,GCF_019802645.1,357276,WP_007838147.1
GCF_900112835.1_IMG-taxon_2619618958_annotated_assembly_feature_table.txt,GCF_900112835.1,1761793,WP_075267582.1
GCF_006539585.1_ASM653958v1_feature_table.txt,GCF_006539585.1,33909,WP_085914881.1
GCF_001069955.1_ASM106995v1_feature_table.txt,GCF_001069955.1,1282,WP_002484791.1
GCF_030235195.1_ASM3023519v1_feature_table.txt,GCF_030235195.1,1282,WP_002484791.1
GCF_000696595.1_StrepLeeu1.0_feature_table.txt,GCF_000696595.1,1437453,WP_029386872.1
GCF_019345525.1_NKU_CC04_1.0_feature_table.txt,GCF_019345525.1,2842121,WP_255555157.1
GCF_000716515.1_ASM71651v1_feature_table.txt,GCF_000716515.1,1927,WP_003985148.1
GCF_019878425.1_ASM1987842v1_feature_table.txt,GCF_019878425.1,562,WP_000210934.1
GCF_030196435.1_ASM3019643v1_feature_table.txt,GCF_030196435.1,562,WP_000210934.1
GCF_000587915.1_ASM58791v1_feature_table.txt,GCF_000587915.1,470,WP_000054453.1
GCF_030254645.1_ASM3025464v1_feature_table.txt,GCF_030254645.1,3019553,WP_285233438.1
GCF_900129755.1_IMG-taxon_2684623028_annotated_assembly_feature_table.txt,GCF_900129755.1,421058,WP_073065121.1
GCF_011044975.1_ASM1104497v1_feature_table.txt,GCF_011044975.1,1128680,WP_206314700.1
GCF_014852565.2_ASM1485256v2_feature_table.txt,GCF_014852565.2,2746961,WP_086801418.1
GCF_006539505.1_ASM653950v1_feature_table.txt,GCF_006539505.1,284043,WP_229866288.1
GCF_002797255.1_ASM279725v1_feature_table.txt,GCF_002797255.1,2053287,WP_100328899.1
GCF_001905005.1_ASM190500v1_feature_table.txt,GCF_001905005.1,1718985,WP_073760927.1
GCF_024007055.1_ASM2400705v1_feature_table.txt,GCF_024007055.1,546,WP_119174325.1
GCF_020687745.1_ASM2068774v1_feature_table.txt,GCF_020687745.1,2886689,WP_227587457.1
GCF_000719435.1_ASM71943v1_feature_table.txt,GCF_000719435.1,1886,WP_030766180.1
GCF_000242715.1_ASM24271v2_feature_table.txt,GCF_000242715.1,42234,WP_223786308.1
GCF_018771465.1_ASM1877146v1_feature_table.txt,GCF_018771465.1,562,WP_000210934.1
GCF_029872675.1_ASM2987267v1_feature_table.txt,GCF_029872675.1,817,WP_005787420.1
GCF_023374895.1_ASM2337489v1_feature_table.txt,GCF_023374895.1,87883,WP_217073395.1
GCF_000389965.1_ASM38996v1_feature_table.txt,GCF_000389965.1,649831,WP_041834283.1
GCF_008571565.1_ASM857156v1_feature_table.txt,GCF_008571565.1,674529,WP_010537439.1
GCF_020166105.1_ASM2016610v1_feature_table.txt,GCF_020166105.1,2877000,WP_224498424.1
GCF_018456745.1_ASM1845674v1_feature_table.txt,GCF_018456745.1,562,WP_000210934.1
GCF_026619675.1_ASM2661967v1_feature_table.txt,GCF_026619675.1,562,WP_000210934.1
GCF_029783285.1_ASM2978328v1_feature_table.txt,GCF_029783285.1,562,WP_000210934.1
GCF_000215775.4_PA13_miseq_feature_table.txt,GCF_000215775.4,287,WP_003103354.1
GCF_023243595.1_ASM2324359v1_feature_table.txt,GCF_023243595.1,562,WP_000210934.1
GCF_001228485.1_7038_3_75_feature_table.txt,GCF_001228485.1,197,WP_052805202.1
GCF_900502185.1_18623_2_151_feature_table.txt,GCF_900502185.1,573,WP_114266025.1
GCF_900104085.1_IMG-taxon_2615840523_annotated_assembly_feature_table.txt,GCF_900104085.1,1855303,WP_093285164.1
GCF_020026895.1_ASM2002689v1_feature_table.txt,GCF_020026895.1,2872639,WP_223675042.1
GCF_022550335.1_ASM2255033v1_feature_table.txt,GCF_022550335.1,562,WP_000210934.1
GCF_004345645.1_ASM434564v1_feature_table.txt,GCF_004345645.1,1213861,WP_132114651.1
GCF_014650155.1_ASM1465015v1_feature_table.txt,GCF_014650155.1,1924,WP_189724525.1
GCF_027944895.1_ASM2794489v1_feature_table.txt,GCF_027944895.1,562,WP_000210934.1
GCF_025643015.1_ASM2564301v1_feature_table.txt,GCF_025643015.1,2320431,WP_087453290.1
GCF_029109915.1_ASM2910991v1_feature_table.txt,GCF_029109915.1,584,WP_121874692.1
GCF_900084975.1_12045_6_62_feature_table.txt,GCF_900084975.1,573,WP_032420807.1
GCF_007828695.1_ASM782869v1_feature_table.txt,GCF_007828695.1,477697,WP_145826124.1
GCF_018292125.1_ASM1829212v1_feature_table.txt,GCF_018292125.1,246787,WP_060408315.1
GCF_004350955.1_ASM435095v1_feature_table.txt,GCF_004350955.1,287,WP_071538050.1
GCF_030503405.1_ASM3050340v1_feature_table.txt,GCF_030503405.1,28901,WP_301968224.1
GCF_001905485.1_ASM190548v1_feature_table.txt,GCF_001905485.1,1703931,WP_007451004.1
GCF_000354615.2_ASM35461v2_feature_table.txt,GCF_000354615.2,562,WP_000210934.1
GCF_016093225.1_ASM1609322v1_feature_table.txt,GCF_016093225.1,562,WP_000210934.1
GCF_022393795.1_ASM2239379v1_feature_table.txt,GCF_022393795.1,168471,WP_239872044.1
GCF_025262145.1_ASM2526214v1_feature_table.txt,GCF_025262145.1,562,WP_021578624.1
GCF_004327905.1_ASM432790v1_feature_table.txt,GCF_004327905.1,353,WP_131298630.1
GCF_001751375.1_ASM175137v1_feature_table.txt,GCF_001751375.1,943816,WP_026004890.1
GCF_014621655.1_ASM1462165v1_feature_table.txt,GCF_014621655.1,1628248,WP_171623338.1
GCF_900109575.1_IMG-taxon_2599185177_annotated_assembly_feature_table.txt,GCF_900109575.1,407022,WP_093325141.1
GCF_019584645.1_ASM1958464v1_feature_table.txt,GCF_019584645.1,562,WP_000846934.1
GCF_905133605.1_C4379_M2_EC2_feature_table.txt,GCF_905133605.1,562,WP_000210934.1
GCF_009102465.1_ASM910246v1_feature_table.txt,GCF_009102465.1,371601,WP_004316036.1
GCF_002138295.1_ASM213829v1_feature_table.txt,GCF_002138295.1,470,WP_000054453.1
GCF_014195575.1_ASM1419557v1_feature_table.txt,GCF_014195575.1,367791,WP_169665762.1
GCF_008571815.1_ASM857181v1_feature_table.txt,GCF_008571815.1,357276,WP_007838147.1
GCF_019303475.1_ASM1930347v1_feature_table.txt,GCF_019303475.1,2738128,WP_219091376.1
GCF_025457565.1_ASM2545756v1_feature_table.txt,GCF_025457565.1,573,WP_032420807.1
GCF_001706775.2_ASM170677v2_feature_table.txt,GCF_001706775.2,48296,WP_002117160.1
GCF_001423945.1_Leaf194_feature_table.txt,GCF_001423945.1,1736297,WP_056872839.1
GCF_009865565.1_ASM986556v1_feature_table.txt,GCF_009865565.1,2690249,WP_272921536.1
GCF_004078575.1_ASM407857v1_feature_table.txt,GCF_004078575.1,1886,WP_033952564.1
GCF_001247655.1_ASM124765v1_feature_table.txt,GCF_001247655.1,584787,WP_050657917.1
GCF_007992095.1_ASM799209v1_feature_table.txt,GCF_007992095.1,1118451,WP_147178945.1
GCF_000308335.1_ASM30833v1_feature_table.txt,GCF_000308335.1,40324,WP_019184334.1
GCF_009711525.1_ASM971152v1_feature_table.txt,GCF_009711525.1,1819566,WP_155179314.1
GCF_000600375.1_ASM60037v1_feature_table.txt,GCF_000600375.1,470,WP_000054453.1
GCF_001076235.1_ASM107623v1_feature_table.txt,GCF_001076235.1,1282,WP_002484791.1
GCF_024700155.1_ASM2470015v1_feature_table.txt,GCF_024700155.1,562,WP_000210934.1
GCF_002002735.1_ASM200273v1_feature_table.txt,GCF_002002735.1,1945863,WP_077346192.1
GCF_900142915.1_IMG-taxon_2609459642_annotated_assembly_feature_table.txt,GCF_900142915.1,1855297,WP_073405090.1
GCF_010607965.1_ASM1060796v1_feature_table.txt,GCF_010607965.1,40324,WP_014647643.1
GCF_017098205.2_ASM1709820v2_feature_table.txt,GCF_017098205.2,470,WP_000054453.1
GCF_022835335.1_ASM2283533v1_feature_table.txt,GCF_022835335.1,823,WP_005859003.1
GCF_020257265.1_ASM2025726v1_feature_table.txt,GCF_020257265.1,371601,WP_004316036.1
GCF_001666515.1_ASM166651v1_feature_table.txt,GCF_001666515.1,470,WP_000054453.1
GCF_000944395.1_1e8A_assembly_feature_table.txt,GCF_000944395.1,85831,WP_022137430.1
GCF_004309695.1_ASM430969v1_feature_table.txt,GCF_004309695.1,562,WP_000210934.1
GCF_009710285.1_ASM971028v1_feature_table.txt,GCF_009710285.1,573,WP_043906918.1
GCF_000166135.1_ASM16613v1_feature_table.txt,GCF_000166135.1,298654,WP_013426306.1
GCF_016506725.1_ASM1650672v1_feature_table.txt,GCF_016506725.1,470,WP_000054453.1
GCF_003312915.1_ASM331291v1_feature_table.txt,GCF_003312915.1,2249356,WP_113678233.1
GCF_946479715.1_ERR5385030_bin.4_metawrap_v1.3.0_MAG_feature_table.txt,GCF_946479715.1,246139,WP_172663067.1
GCF_019434375.1_ASM1943437v1_feature_table.txt,GCF_019434375.1,562,WP_000210934.1
GCF_012871055.1_ASM1287105v1_feature_table.txt,GCF_012871055.1,29448,WP_172647940.1
GCF_005893125.1_ASM589312v1_feature_table.txt,GCF_005893125.1,2495887,WP_171074557.1
GCF_018613605.1_ASM1861360v1_feature_table.txt,GCF_018613605.1,2819164,WP_215127536.1
GCF_014219135.1_ASM1421913v1_feature_table.txt,GCF_014219135.1,238,WP_016198143.1
GCF_022802935.1_ASM2280293v1_feature_table.txt,GCF_022802935.1,2565368,WP_073474146.1
GCF_014108865.1_ASM1410886v1_feature_table.txt,GCF_014108865.1,2486272,WP_182376604.1
GCF_000763625.1_ASM76362v1_feature_table.txt,GCF_000763625.1,1282,WP_002484791.1
GCF_015556665.1_ASM1555666v1_feature_table.txt,GCF_015556665.1,818,WP_008760453.1
GCF_900105925.1_IMG-taxon_2639762615_annotated_assembly_feature_table.txt,GCF_900105925.1,419479,WP_046771803.1
GCF_002223655.1_ASM222365v1_feature_table.txt,GCF_002223655.1,562,WP_000210934.1
GCF_001103745.1_4976_7_7_feature_table.txt,GCF_001103745.1,630,WP_005172915.1
GCF_002869765.1_ASM286976v1_feature_table.txt,GCF_002869765.1,1737569,WP_102126124.1
GCF_007362475.1_ASM736247v1_feature_table.txt,GCF_007362475.1,2594269,WP_143851378.1
GCF_012849555.1_ASM1284955v1_feature_table.txt,GCF_012849555.1,2728020,WP_170204584.1
GCF_004053945.1_ASM405394v1_feature_table.txt,GCF_004053945.1,287,WP_023127758.1
GCF_000423585.1_ASM42358v1_feature_table.txt,GCF_000423585.1,438596,WP_029038717.1
GCF_029050265.1_ASM2905026v1_feature_table.txt,GCF_029050265.1,238,WP_016198143.1
GCF_900112345.1_IMG-taxon_2617270786_annotated_assembly_feature_table.txt,GCF_900112345.1,574651,WP_175507652.1
GCF_001668835.1_ASM166883v1_feature_table.txt,GCF_001668835.1,470,WP_000054453.1
GCF_002318935.1_ASM231893v1_feature_table.txt,GCF_002318935.1,1580,WP_024855609.1
GCF_016756395.1_ASM1675639v1_feature_table.txt,GCF_016756395.1,659352,WP_202237699.1
GCF_001625365.1_ASM162536v1_feature_table.txt,GCF_001625365.1,1120523,WP_063350220.1
GCF_002979455.1_ASM297945v1_feature_table.txt,GCF_002979455.1,1827290,WP_105702584.1
GCF_900221015.1_IMG-taxon_2671180024_annotated_assembly_feature_table.txt,GCF_900221015.1,2248773,WP_101780274.1
GCF_001553435.1_ASM155343v1_feature_table.txt,GCF_001553435.1,1912,WP_060947291.1
GCF_900708015.1_CLM02-043_feature_table.txt,GCF_900708015.1,287,WP_003103354.1
GCF_001075945.1_ASM107594v1_feature_table.txt,GCF_001075945.1,1282,WP_002484791.1
GCF_000589455.1_ASM58945v1_feature_table.txt,GCF_000589455.1,470,WP_000054453.1
GCF_024054235.1_ASM2405423v1_feature_table.txt,GCF_024054235.1,2954931,WP_109569395.1
GCF_014494925.1_ASM1449492v1_feature_table.txt,GCF_014494925.1,562,WP_000210934.1
GCF_000592115.1_ASM59211v1_feature_table.txt,GCF_000592115.1,470,WP_000054453.1
GCF_000600415.1_ASM60041v1_feature_table.txt,GCF_000600415.1,470,WP_000054453.1
GCF_000383935.1_ASM38393v1_feature_table.txt,GCF_000383935.1,1157634,WP_019981439.1
GCF_008642375.1_ASM864237v1_feature_table.txt,GCF_008642375.1,54571,WP_055644711.1
GCF_002155995.1_ASM215599v1_feature_table.txt,GCF_002155995.1,130796,WP_086789632.1
GCF_000025345.1_ASM2534v1_feature_table.txt,GCF_000025345.1,1861,WP_012947265.1
GCF_001279075.1_ASM127907v1_feature_table.txt,GCF_001279075.1,1927,WP_003985148.1
GCF_013114515.1_ASM1311451v1_feature_table.txt,GCF_013114515.1,2607604,WP_171733022.1
GCF_900455445.1_44927_H02_feature_table.txt,GCF_900455445.1,287,WP_071536973.1
GCF_019132735.1_ASM1913273v1_feature_table.txt,GCF_019132735.1,823,WP_005859003.1
GCF_002466935.1_ASM246693v1_feature_table.txt,GCF_002466935.1,562,WP_000846934.1
GCF_900624655.1_81B11_feature_table.txt,GCF_900624655.1,357276,WP_007838147.1
GCF_019841505.1_ASM1984150v1_feature_table.txt,GCF_019841505.1,562,WP_000210934.1
GCF_009830375.1_ASM983037v1_feature_table.txt,GCF_009830375.1,221126,WP_074937366.1
GCF_003096355.1_ASM309635v1_feature_table.txt,GCF_003096355.1,1765052,WP_116544310.1
GCF_001071665.1_ASM107166v1_feature_table.txt,GCF_001071665.1,1282,WP_002484791.1
GCF_017873055.1_ASM1787305v1_feature_table.txt,GCF_017873055.1,28099,WP_045229962.1
GCF_002934265.1_ASM293426v1_feature_table.txt,GCF_002934265.1,155976,WP_104478887.1
GCF_026409345.1_ASM2640934v1_feature_table.txt,GCF_026409345.1,747,WP_014390716.1
GCF_021109945.1_ASM2110994v1_feature_table.txt,GCF_021109945.1,562,WP_000210934.1
GCF_003071345.1_ASM307134v1_feature_table.txt,GCF_003071345.1,2169414,WP_240612944.1
GCF_030403745.1_ASM3040374v1_feature_table.txt,GCF_030403745.1,3020844,WP_289926333.1
GCF_021137155.1_ASM2113715v1_feature_table.txt,GCF_021137155.1,573,WP_043906918.1
GCF_025868895.1_ASM2586889v1_feature_table.txt,GCF_025868895.1,201,WP_263670842.1
GCF_001858785.1_ASM185878v1_feature_table.txt,GCF_001858785.1,485,WP_012503752.1
GCF_004310665.1_ASM431066v1_feature_table.txt,GCF_004310665.1,1926871,WP_131031151.1
GCF_001648155.1_ASM164815v1_feature_table.txt,GCF_001648155.1,1685010,WP_066751391.1
GCF_021545845.1_ASM2154584v1_feature_table.txt,GCF_021545845.1,416169,WP_051257476.1
GCF_007991095.1_ASM799109v1_feature_table.txt,GCF_007991095.1,33,WP_046710802.1
GCF_023283585.1_ASM2328358v1_feature_table.txt,GCF_023283585.1,365590,WP_107946302.1
GCF_021410025.1_ASM2141002v1_feature_table.txt,GCF_021410025.1,357276,WP_007838147.1
GCF_929618195.1_cpe061_feature_table.txt,GCF_929618195.1,573,WP_043906918.1
GCF_001593005.1_ASM159300v1_feature_table.txt,GCF_001593005.1,279360,WP_062593160.1
GCF_002264565.1_ASM226456v1_feature_table.txt,GCF_002264565.1,244366,WP_032420807.1
GCF_003515065.1_ASM351506v1_feature_table.txt,GCF_003515065.1,2049295,WP_245994000.1
GCF_001355175.1_8727_8_24_feature_table.txt,GCF_001355175.1,485,WP_012503752.1
GCF_913778665.1_S1C1391_SP200_feature_table.txt,GCF_913778665.1,165438,WP_295569877.1
GCF_004370525.1_ASM437052v1_feature_table.txt,GCF_004370525.1,287,WP_071536973.1
GCF_001593425.2_ASM159342v2_feature_table.txt,GCF_001593425.2,470,WP_000054453.1
GCF_027111335.1_ASM2711133v2_feature_table.txt,GCF_027111335.1,3003261,WP_281225789.1
