,Featuretable,Genome,TaxID,Prot_ID
39,GCF_902387775.1_UHGG_MGYG-HGUT-02500_feature_table.txt,GCF_902387775.1,550,WP_001064347.1
40,GCF_001606465.1_ASM160646v1_feature_table.txt,GCF_001606465.1,562,WP_001109018.1
41,GCF_001066555.1_ASM106655v1_feature_table.txt,GCF_001066555.1,244366,WP_023343205.1
42,GCF_902499435.1_SB5913_feature_table.txt,GCF_902499435.1,1463165,WP_180234545.1
43,GCF_030239205.1_ASM3023920v1_feature_table.txt,GCF_030239205.1,573,WP_087826001.1
44,GCF_022969975.1_ASM2296997v1_feature_table.txt,GCF_022969975.1,562,WP_192967769.1
45,GCF_026719265.1_ASM2671926v1_feature_table.txt,GCF_026719265.1,2998568,"WP_013095973.1, WP_149911422.1"
46,GCF_002033365.1_ASM203336v1_feature_table.txt,GCF_002033365.1,28901,WP_001028469.1
47,GCF_010915715.1_ASM1091571v1_feature_table.txt,GCF_010915715.1,562,WP_000839224.1
48,GCF_018499865.1_ASM1849986v1_feature_table.txt,GCF_018499865.1,562,WP_001059339.1
49,GCF_004370025.1_ASM437002v1_feature_table.txt,GCF_004370025.1,287,WP_134234636.1
50,GCF_018446675.1_ASM1844667v1_feature_table.txt,GCF_018446675.1,470,WP_031978355.1
51,GCF_000460955.1_Esch_coli_UMEA_3222-1_V1_feature_table.txt,GCF_000460955.1,562,WP_021511848.1
52,GCF_018420435.1_ASM1842043v1_feature_table.txt,GCF_018420435.1,158836,WP_133982924.1
53,GCF_000958155.1_ASM95815v1_feature_table.txt,GCF_000958155.1,158836,"WP_045347036.1, WP_045347544.1, WP_032634763.1"
54,GCF_002032305.1_ASM203230v1_feature_table.txt,GCF_002032305.1,28901,WP_047596084.1
55,GCF_902505055.1_IBESS811_feature_table.txt,GCF_902505055.1,562,WP_000839225.1
56,GCF_018420155.1_ASM1842015v1_feature_table.txt,GCF_018420155.1,158836,"WP_032105097.1, WP_049126364.1"
57,GCF_021440825.1_ASM2144082v1_feature_table.txt,GCF_021440825.1,562,WP_001028465.1
58,GCF_001541775.1_ASM154177v1_feature_table.txt,GCF_001541775.1,470,WP_001056868.1
59,GCF_002923945.1_ASM292394v1_feature_table.txt,GCF_002923945.1,562,WP_001016387.1
60,GCF_020907685.1_ASM2090768v1_feature_table.txt,GCF_020907685.1,562,WP_001059339.1
61,GCF_022546295.1_ASM2254629v1_feature_table.txt,GCF_022546295.1,562,"WP_024193020.1, WP_001059339.1"
62,GCF_023276795.1_ASM2327679v1_feature_table.txt,GCF_023276795.1,546,WP_096890208.1
63,GCF_001256995.1_8289_7_96_feature_table.txt,GCF_001256995.1,624,WP_000839225.1
64,GCF_900077485.1_12045_4_72_feature_table.txt,GCF_900077485.1,158836,"WP_058655469.1, WP_022651118.1"
65,GCF_013729075.1_ASM1372907v1_feature_table.txt,GCF_013729075.1,573,WP_117040026.1
66,GCF_003206045.1_ASM320604v1_feature_table.txt,GCF_003206045.1,1949085,WP_110599835.1
67,GCF_002473995.1_ASM247399v1_feature_table.txt,GCF_002473995.1,562,WP_000839224.1
68,GCF_019585505.1_ASM1958550v1_feature_table.txt,GCF_019585505.1,562,"WP_001109017.1, WP_000877795.1"
69,GCF_002270175.1_ASM227017v1_feature_table.txt,GCF_002270175.1,562,WP_001016386.1
70,GCF_001749585.1_ASM174958v1_feature_table.txt,GCF_001749585.1,562,"WP_000839225.1, WP_001016386.1"
71,GCF_002854775.1_ASM285477v1_feature_table.txt,GCF_002854775.1,1463165,WP_001064347.1
72,GCF_024357365.1_ASM2435736v1_feature_table.txt,GCF_024357365.1,573,WP_117052361.1
73,GCF_002054655.1_ASM205465v1_feature_table.txt,GCF_002054655.1,28901,WP_000644480.1
74,GCF_001215525.1_5275_1_9_feature_table.txt,GCF_001215525.1,28901,WP_000877028.1
75,GCF_900504095.1_19084_3_141_feature_table.txt,GCF_900504095.1,573,WP_049110630.1
76,GCF_900636405.1_41767_E01_feature_table.txt,GCF_900636405.1,1499973,WP_021511848.1
77,GCF_002053045.1_ASM205304v1_feature_table.txt,GCF_002053045.1,28901,WP_001530409.1
78,GCF_001012025.1_CFSAN026796_01.0_feature_table.txt,GCF_001012025.1,562,WP_001109015.1
79,GCF_030502555.1_ASM3050255v1_feature_table.txt,GCF_030502555.1,28901,WP_038989035.1
80,GCF_900504445.1_19084_3_18_feature_table.txt,GCF_900504445.1,573,WP_049110630.1
81,GCF_007558385.1_ASM755838v1_feature_table.txt,GCF_007558385.1,562,WP_001059339.1
82,GCF_002464445.1_ASM246444v1_feature_table.txt,GCF_002464445.1,562,WP_001109020.1
83,GCF_014491595.1_ASM1449159v1_feature_table.txt,GCF_014491595.1,2665605,WP_023138247.1
84,GCF_002465815.1_ASM246581v1_feature_table.txt,GCF_002465815.1,562,WP_000839225.1
85,GCF_024748775.1_ASM2474877v1_feature_table.txt,GCF_024748775.1,2895489,WP_258713859.1
86,GCF_019920165.1_ASM1992016v1_feature_table.txt,GCF_019920165.1,470,WP_057078075.1
87,GCF_000809145.1_ASM80914v1_feature_table.txt,GCF_000809145.1,562,WP_038977025.1
88,GCF_002458035.1_ASM245803v1_feature_table.txt,GCF_002458035.1,562,WP_001016387.1
89,GCF_001250735.1_5417_1_5_feature_table.txt,GCF_001250735.1,624,WP_000839225.1
90,GCF_015643915.1_ASM1564391v1_feature_table.txt,GCF_015643915.1,1463165,WP_110221584.1
91,GCF_026228545.1_ASM2622854v1_feature_table.txt,GCF_026228545.1,562,WP_001059340.1
92,GCF_019683975.1_ASM1968397v1_feature_table.txt,GCF_019683975.1,1463165,WP_001064347.1
93,GCF_016836865.1_ASM1683686v1_feature_table.txt,GCF_016836865.1,573,"WP_047718157.1, WP_057729242.1"
94,GCF_002809765.1_HZ042_feature_table.txt,GCF_002809765.1,28901,WP_001028469.1
95,GCF_027922605.1_ASM2792260v1_feature_table.txt,GCF_027922605.1,28901,"WP_089587675.1, WP_281747754.1"
96,GCF_003077135.1_ASM307713v1_feature_table.txt,GCF_003077135.1,28901,WP_000877029.1
97,GCF_002917355.1_ASM291735v1_feature_table.txt,GCF_002917355.1,562,WP_103682249.1
98,GCF_003301575.1_ASM330157v1_feature_table.txt,GCF_003301575.1,562,WP_001109020.1
99,GCF_000414745.2_ASM41474v2_feature_table.txt,GCF_000414745.2,28901,WP_000877030.1
100,GCF_003317495.1_ASM331749v1_feature_table.txt,GCF_003317495.1,562,WP_001059340.1
101,GCF_003569965.1_ASM356996v1_feature_table.txt,GCF_003569965.1,562,WP_001109020.1
102,GCF_019431145.1_ASM1943114v1_feature_table.txt,GCF_019431145.1,562,WP_024193020.1
103,GCF_903684415.1_assembly_BB1473_feature_table.txt,GCF_903684415.1,67827,WP_239176503.1
104,GCF_001221845.1_8080_3_55_feature_table.txt,GCF_001221845.1,28901,WP_000877028.1
105,GCF_029848965.1_ASM2984896v1_feature_table.txt,GCF_029848965.1,562,WP_001109020.1
106,GCF_002048105.1_ASM204810v1_feature_table.txt,GCF_002048105.1,28901,WP_023241521.1
107,GCF_029847715.1_ASM2984771v1_feature_table.txt,GCF_029847715.1,470,WP_001056871.1
108,GCF_001255195.1_5236_2_6_feature_table.txt,GCF_001255195.1,624,WP_000839225.1
109,GCF_000622595.2_Ec2009C-3996_feature_table.txt,GCF_000622595.2,562,WP_001016387.1
110,GCF_003066585.1_ASM306658v1_feature_table.txt,GCF_003066585.1,28901,WP_000877030.1
111,GCF_014877895.1_ASM1487789v1_feature_table.txt,GCF_014877895.1,573,WP_100097454.1
112,GCF_008369125.1_ASM836912v1_feature_table.txt,GCF_008369125.1,2597356,WP_149395594.1
113,GCF_029133815.1_ASM2913381v1_feature_table.txt,GCF_029133815.1,562,WP_001059339.1
114,GCF_002532825.1_ASM253282v1_feature_table.txt,GCF_002532825.1,28901,WP_001530409.1
115,GCF_003119075.1_ASM311907v1_feature_table.txt,GCF_003119075.1,28901,WP_023892133.1
116,GCF_011812795.1_ASM1181279v1_feature_table.txt,GCF_011812795.1,562,WP_001028468.1
117,GCF_019660805.1_ASM1966080v1_feature_table.txt,GCF_019660805.1,562,WP_021543214.1
118,GCF_900158745.1_9803_4_74_feature_table.txt,GCF_900158745.1,624,WP_000839225.1
119,GCF_004312825.1_ASM431282v1_feature_table.txt,GCF_004312825.1,573,WP_130946717.1
120,GCF_000704885.1_ASM70488v1_feature_table.txt,GCF_000704885.1,562,WP_001028465.1
121,GCF_009768565.1_ASM976856v1_feature_table.txt,GCF_009768565.1,562,WP_157701959.1
122,GCF_009823215.1_ASM982321v1_feature_table.txt,GCF_009823215.1,562,WP_124848610.1
123,GCF_002134215.1_ASM213421v1_feature_table.txt,GCF_002134215.1,562,WP_001109020.1
124,GCF_016889505.1_ASM1688950v1_feature_table.txt,GCF_016889505.1,562,WP_001028465.1
125,GCF_016837785.1_ASM1683778v1_feature_table.txt,GCF_016837785.1,562,WP_001059339.1
126,GCF_004923395.1_ASM492339v1_feature_table.txt,GCF_004923395.1,28901,WP_047596084.1
127,GCF_001217845.1_8080_3_71_feature_table.txt,GCF_001217845.1,28901,WP_000877028.1
128,GCF_019449175.1_ASM1944917v1_feature_table.txt,GCF_019449175.1,208224,WP_032665710.1
129,GCF_016528945.1_ASM1652894v1_feature_table.txt,GCF_016528945.1,573,WP_065807552.1
130,GCF_013913155.1_ASM1391315v1_feature_table.txt,GCF_013913155.1,287,WP_003085732.1
131,GCF_009914295.1_ASM991429v1_feature_table.txt,GCF_009914295.1,562,WP_001016386.1
132,GCF_002573255.1_ASM257325v1_feature_table.txt,GCF_002573255.1,1499973,WP_000839225.1
133,GCF_005518735.1_ASM551873v1_feature_table.txt,GCF_005518735.1,28901,WP_057515750.1
134,GCF_013180955.1_ASM1318095v1_feature_table.txt,GCF_013180955.1,562,WP_001059339.1
135,GCF_022546535.1_ASM2254653v1_feature_table.txt,GCF_022546535.1,562,WP_000839225.1
136,GCF_002032065.1_ASM203206v1_feature_table.txt,GCF_002032065.1,28901,WP_015995148.1
137,GCF_001252955.1_8289_7_72_feature_table.txt,GCF_001252955.1,624,WP_000839225.1
138,GCF_002944495.1_ASM294449v1_feature_table.txt,GCF_002944495.1,584,WP_036937622.1
139,GCF_023276815.1_ASM2327681v1_feature_table.txt,GCF_023276815.1,562,WP_001059339.1
140,GCF_025153285.1_ASM2515328v1_feature_table.txt,GCF_025153285.1,470,WP_001056868.1
141,GCF_010500235.1_ASM1050023v1_feature_table.txt,GCF_010500235.1,470,WP_049592463.1
142,GCF_934277535.1_ERR7738572_bin.42_feature_table.txt,GCF_934277535.1,237779,WP_288532864.1
143,GCF_008641005.1_ASM864100v1_feature_table.txt,GCF_008641005.1,61645,WP_001472853.1
144,GCF_019430235.1_ASM1943023v1_feature_table.txt,GCF_019430235.1,287,WP_031757680.1
145,GCF_019920425.1_ASM1992042v1_feature_table.txt,GCF_019920425.1,470,WP_001056868.1
146,GCF_000356625.2_ASM35662v2_feature_table.txt,GCF_000356625.2,562,WP_001028465.1
147,GCF_000515295.1_ASM51529v1_feature_table.txt,GCF_000515295.1,881260,WP_028013580.1
148,GCF_003964705.1_ASM396470v1_feature_table.txt,GCF_003964705.1,61645,WP_126327829.1
149,GCF_015721745.1_ASM1572174v1_feature_table.txt,GCF_015721745.1,1134687,"WP_064411107.1, WP_196575694.1"
150,GCF_000368165.1_Acin_lwof_NIPH_715_V1_feature_table.txt,GCF_000368165.1,28090,WP_004731325.1
151,GCF_002200475.1_ASM220047v1_feature_table.txt,GCF_002200475.1,28901,WP_000644477.1
152,GCF_013343215.1_ASM1334321v1_feature_table.txt,GCF_013343215.1,2563897,WP_174659754.1
153,GCF_002035555.1_ASM203555v1_feature_table.txt,GCF_002035555.1,28901,WP_001530409.1
154,GCF_900076745.1_12045_5_54_feature_table.txt,GCF_900076745.1,158836,"WP_032669769.1, WP_058685342.1"
155,GCF_026239875.1_ASM2623987v1_feature_table.txt,GCF_026239875.1,287,"WP_033977522.1, WP_023083817.1"
156,GCF_900485005.1_19646_6_25_feature_table.txt,GCF_900485005.1,624,WP_000839225.1
157,GCF_012935695.1_ASM1293569v1_feature_table.txt,GCF_012935695.1,2730848,WP_169355346.1
158,GCF_003307075.1_ASM330707v1_feature_table.txt,GCF_003307075.1,562,WP_000839224.1
159,GCF_002631025.2_ASM263102v2_feature_table.txt,GCF_002631025.2,562,WP_000839225.1
160,GCF_003431475.1_ASM343147v1_feature_table.txt,GCF_003431475.1,28901,WP_000877024.1
161,GCF_009684595.1_ASM968459v1_feature_table.txt,GCF_009684595.1,584,WP_004247866.1
162,GCF_001257235.1_6551_1_7_feature_table.txt,GCF_001257235.1,624,WP_000839225.1
163,GCF_016836405.1_ASM1683640v1_feature_table.txt,GCF_016836405.1,562,WP_001059339.1
164,GCF_017593765.1_ASM1759376v1_feature_table.txt,GCF_017593765.1,562,WP_097478574.1
165,GCF_029679065.1_ASM2967906v1_feature_table.txt,GCF_029679065.1,470,WP_001056868.1
166,GCF_019971795.1_ASM1997179v1_feature_table.txt,GCF_019971795.1,648,"WP_223918034.1, WP_200906062.1"
167,GCF_002195175.1_ASM219517v1_feature_table.txt,GCF_002195175.1,562,WP_000839224.1
168,GCF_028478845.1_ASM2847884v1_feature_table.txt,GCF_028478845.1,2949927,WP_140170613.1
169,GCF_015217905.1_ASM1521790v1_feature_table.txt,GCF_015217905.1,756892,WP_180192331.1
170,GCF_020669375.1_ASM2066937v1_feature_table.txt,GCF_020669375.1,562,"WP_001028465.1, WP_004015017.1, WP_000839225.1"
171,GCF_022540195.1_ASM2254019v1_feature_table.txt,GCF_022540195.1,615,WP_169540767.1
172,GCF_021890475.1_ASM2189047v1_feature_table.txt,GCF_021890475.1,562,WP_072255912.1
173,GCF_008041245.1_ASM804124v1_feature_table.txt,GCF_008041245.1,562,WP_032242549.1
174,GCF_000988685.1_ASM98868v1_feature_table.txt,GCF_000988685.1,386891,"WP_046699116.1, WP_080945913.1, WP_080948295.1, WP_046696009.1, WP_046695994.1"
175,GCF_003605585.1_ASM360558v1_feature_table.txt,GCF_003605585.1,562,WP_000877024.1
176,GCF_002769355.1_ASM276935v1_feature_table.txt,GCF_002769355.1,562,WP_001016387.1
177,GCF_003984285.1_ASM398428v1_feature_table.txt,GCF_003984285.1,562,WP_001059339.1
178,GCF_009880775.1_ASM988077v1_feature_table.txt,GCF_009880775.1,562,WP_157701959.1
179,GCF_001729705.1_ASM172970v1_feature_table.txt,GCF_001729705.1,158836,WP_032669769.1
180,GCF_001063175.1_ASM106317v1_feature_table.txt,GCF_001063175.1,615,WP_049188517.1
181,GCF_900446885.1_52579_D01_feature_table.txt,GCF_900446885.1,546,WP_058650874.1
182,GCF_002785645.1_ASM278564v1_feature_table.txt,GCF_002785645.1,158836,WP_047720624.1
183,GCF_020176375.1_ASM2017637v1_feature_table.txt,GCF_020176375.1,28901,WP_263624597.1
184,GCF_020782755.1_ASM2078275v1_feature_table.txt,GCF_020782755.1,562,WP_001059339.1
185,GCF_002878435.1_ASM287843v1_feature_table.txt,GCF_002878435.1,158836,WP_045337170.1
186,GCF_026115035.1_ASM2611503v1_feature_table.txt,GCF_026115035.1,158836,WP_045618192.1
187,GCF_001249555.1_Sg_201401054_AGTCAA_L001_feature_table.txt,GCF_001249555.1,624,WP_000839225.1
188,GCF_002189245.1_ASM218924v1_feature_table.txt,GCF_002189245.1,573,WP_023297298.1
189,GCF_002047575.1_ASM204757v1_feature_table.txt,GCF_002047575.1,28901,WP_001530409.1
190,GCF_950289935.1_FD01874098_feature_table.txt,GCF_950289935.1,624,WP_000839225.1
191,GCF_005392165.1_ASM539216v1_feature_table.txt,GCF_005392165.1,562,WP_001028465.1
192,GCF_026172495.1_ASM2617249v1_feature_table.txt,GCF_026172495.1,333962,WP_068445076.1
193,GCF_020668715.1_ASM2066871v1_feature_table.txt,GCF_020668715.1,562,WP_000839225.1
194,GCF_030033375.1_ASM3003337v1_feature_table.txt,GCF_030033375.1,28901,WP_023217191.1
195,GCF_000471265.1_E_coliM12-1.0_feature_table.txt,GCF_000471265.1,562,WP_000839224.1
196,GCF_001295725.1_ASM129572v1_feature_table.txt,GCF_001295725.1,28901,WP_015995148.1
197,GCF_029134095.1_ASM2913409v1_feature_table.txt,GCF_029134095.1,562,WP_001028465.1
198,GCF_001215765.1_8080_3_20_feature_table.txt,GCF_001215765.1,28901,WP_000877028.1
199,GCF_003297585.1_ASM329758v1_feature_table.txt,GCF_003297585.1,562,WP_113228043.1
200,GCF_000703325.1_Ec2011C-3274_feature_table.txt,GCF_000703325.1,562,WP_001016387.1
201,GCF_022327545.1_ASM2232754v1_feature_table.txt,GCF_022327545.1,562,WP_000644480.1
202,GCF_017572785.1_ASM1757278v1_feature_table.txt,GCF_017572785.1,2819726,WP_015995148.1
203,GCF_900173415.1_20794_7_178_feature_table.txt,GCF_900173415.1,573,WP_065807552.1
204,GCF_001023395.1_ASM102339v1_feature_table.txt,GCF_001023395.1,158836,WP_023303602.1
205,GCF_024104555.1_ASM2410455v1_feature_table.txt,GCF_024104555.1,158836,WP_045347544.1
206,GCF_901420925.1_39888_B01_feature_table.txt,GCF_901420925.1,573,WP_143993090.1
207,GCF_002243755.1_ASM224375v1_feature_table.txt,GCF_002243755.1,562,WP_001028465.1
208,GCF_028480905.1_ASM2848090v1_feature_table.txt,GCF_028480905.1,2949866,WP_096863834.1
209,GCF_002194765.1_ASM219476v1_feature_table.txt,GCF_002194765.1,562,WP_000839224.1
210,GCF_003172375.1_ASM317237v1_feature_table.txt,GCF_003172375.1,562,WP_071447764.1
211,GCF_900618305.1_paerg009_feature_table.txt,GCF_900618305.1,287,WP_003085732.1
212,GCF_022550335.1_ASM2255033v1_feature_table.txt,GCF_022550335.1,562,WP_241320075.1
213,GCF_007993115.1_ASM799311v1_feature_table.txt,GCF_007993115.1,28901,WP_147186427.1
214,GCF_030163005.1_ASM3016300v1_feature_table.txt,GCF_030163005.1,573,WP_085332182.1
215,GCF_001221105.1_8036_3_53_feature_table.txt,GCF_001221105.1,28901,WP_000877028.1
216,GCF_900480285.1_17328_2_38_feature_table.txt,GCF_900480285.1,562,WP_076796051.1
217,GCF_019879625.1_ASM1987962v1_feature_table.txt,GCF_019879625.1,562,WP_222902213.1
218,GCF_000194435.1_ASM19443v2_feature_table.txt,GCF_000194435.1,562,WP_000644480.1
219,GCF_003964355.1_ASM396435v1_feature_table.txt,GCF_003964355.1,158836,WP_042863127.1
220,GCF_029109915.1_ASM2910991v1_feature_table.txt,GCF_029109915.1,584,WP_161707179.1
221,GCF_900084975.1_12045_6_62_feature_table.txt,GCF_900084975.1,573,WP_064177610.1
222,GCF_001222485.1_5295_2_11_feature_table.txt,GCF_001222485.1,28901,WP_000877028.1
223,GCF_030190415.1_ASM3019041v1_feature_table.txt,GCF_030190415.1,1639133,WP_284880977.1
224,GCF_021276325.1_ASM2127632v1_feature_table.txt,GCF_021276325.1,28901,WP_000644477.1
225,GCF_002044825.1_ASM204482v1_feature_table.txt,GCF_002044825.1,28901,WP_001064345.1
226,GCF_002045605.1_ASM204560v1_feature_table.txt,GCF_002045605.1,28901,WP_001016386.1
227,GCF_022467735.1_ASM2246773v1_feature_table.txt,GCF_022467735.1,470,WP_001056868.1
228,GCF_030159475.1_ASM3015947v1_feature_table.txt,GCF_030159475.1,303,WP_114942232.1
229,GCF_030334345.1_ASM3033434v1_feature_table.txt,GCF_030334345.1,2985053,WP_279653050.1
230,GCF_021399055.1_ASM2139905v1_feature_table.txt,GCF_021399055.1,29486,"WP_049689468.1, WP_071666927.1, WP_038245507.1"
231,GCF_028581085.1_ASM2858108v1_feature_table.txt,GCF_028581085.1,573,WP_001064347.1
232,GCF_001222225.1_5275_5_11_feature_table.txt,GCF_001222225.1,28901,WP_000877028.1
233,GCF_008642005.1_ASM864200v1_feature_table.txt,GCF_008642005.1,158836,"WP_148983956.1, WP_150325439.1"
234,GCF_020782735.1_ASM2078273v1_feature_table.txt,GCF_020782735.1,562,WP_024193020.1
235,GCF_012367415.1_ASM1236741v1_feature_table.txt,GCF_012367415.1,552,WP_240152509.1
236,GCF_003144505.1_ASM314450v1_feature_table.txt,GCF_003144505.1,1311820,WP_109373194.1
237,GCF_001880865.1_ASM188086v1_feature_table.txt,GCF_001880865.1,546,WP_071685482.1
238,GCF_003886495.1_ASM388649v1_feature_table.txt,GCF_003886495.1,562,WP_023156760.1
239,GCF_004380265.1_ASM438026v1_feature_table.txt,GCF_004380265.1,562,"WP_021543214.1, WP_001016386.1"
240,GCF_004327905.1_ASM432790v1_feature_table.txt,GCF_004327905.1,353,"WP_131299072.1, WP_131299086.1"
241,GCF_001894155.1_ASM189415v1_feature_table.txt,GCF_001894155.1,562,WP_001016386.1
242,GCF_001257645.1_8289_7_44_feature_table.txt,GCF_001257645.1,624,WP_000839225.1
243,GCF_030334995.1_ASM3033499v1_feature_table.txt,GCF_030334995.1,584,WP_014657891.1
244,GCF_015160095.1_ASM1516009v1_feature_table.txt,GCF_015160095.1,562,"WP_062878333.1, WP_001016387.1"
245,GCF_026223115.1_ASM2622311v1_feature_table.txt,GCF_026223115.1,573,WP_102000743.1
246,GCF_009768245.1_ASM976824v1_feature_table.txt,GCF_009768245.1,562,WP_157701959.1
247,GCF_016404415.1_ASM1640441v1_feature_table.txt,GCF_016404415.1,562,WP_001505200.1
248,GCF_030168815.1_ASM3016881v1_feature_table.txt,GCF_030168815.1,562,WP_000839225.1
249,GCF_001222465.1_5275_6_3_feature_table.txt,GCF_001222465.1,28901,WP_000877028.1
250,GCF_019430585.1_ASM1943058v1_feature_table.txt,GCF_019430585.1,287,WP_108208294.1
251,GCF_009820915.1_ASM982091v1_feature_table.txt,GCF_009820915.1,562,WP_000839225.1
252,GCF_025584585.1_ASM2558458v1_feature_table.txt,GCF_025584585.1,562,WP_001059340.1
253,GCF_000619305.1_Ec2009C-3745_feature_table.txt,GCF_000619305.1,562,WP_000644480.1
254,GCF_019584645.1_ASM1958464v1_feature_table.txt,GCF_019584645.1,562,WP_001059339.1
255,GCF_030414965.1_ASM3041496v1_feature_table.txt,GCF_030414965.1,546,WP_044702995.1
256,GCF_002887605.1_ASM288760v1_feature_table.txt,GCF_002887605.1,1134687,WP_102803012.1
257,GCF_900000205.1_Escherichia_coli_O26_H11_21765_feature_table.txt,GCF_900000205.1,562,WP_001016387.1
258,GCF_001253475.1_H14112033401_feature_table.txt,GCF_001253475.1,624,WP_000839225.1
259,GCF_003388415.1_ASM338841v1_feature_table.txt,GCF_003388415.1,562,WP_113418531.1
260,GCF_023897125.1_ASM2389712v1_feature_table.txt,GCF_023897125.1,158836,WP_058672528.1
261,GCF_003368425.2_ASM336842v2_feature_table.txt,GCF_003368425.2,562,WP_000839224.1
262,GCF_001831875.1_ASM183187v1_feature_table.txt,GCF_001831875.1,28901,WP_023972169.1
263,GCF_017829945.1_ASM1782994v1_feature_table.txt,GCF_017829945.1,158836,WP_193152017.1
264,GCF_002732335.1_ASM273233v1_feature_table.txt,GCF_002732335.1,552,WP_240156622.1
265,GCF_019430685.1_ASM1943068v1_feature_table.txt,GCF_019430685.1,287,"WP_025986887.1, WP_003085732.1"
266,GCF_030162775.1_ASM3016277v1_feature_table.txt,GCF_030162775.1,573,WP_087833411.1
267,GCF_013624385.1_ASM1362438v1_feature_table.txt,GCF_013624385.1,28901,WP_001064345.1
268,GCF_004960485.1_ASM496048v1_feature_table.txt,GCF_004960485.1,562,WP_001059339.1
269,GCF_030281065.1_ASM3028106v1_feature_table.txt,GCF_030281065.1,28901,WP_197399316.1
