,Featuretable,Genome,TaxID,Prot_ID
150,GCF_001286305.1_8205_3_81_feature_table.txt,GCF_001286305.1,562,WP_223571414.1
151,GCF_017581775.1_ASM1758177v1_feature_table.txt,GCF_017581775.1,587,WP_004253383.1
152,GCF_905127605.1_Kp5167_feature_table.txt,GCF_905127605.1,573,WP_123827665.1
153,GCF_000492455.1_Ente_cloa_UCI_11_V1_feature_table.txt,GCF_000492455.1,158836,WP_001549116.1
154,GCF_010318885.1_ASM1031888v1_feature_table.txt,GCF_010318885.1,587,WP_096863874.1
155,GCF_021228935.1_ASM2122893v1_feature_table.txt,GCF_021228935.1,584,WP_004251562.1
156,GCF_013731305.1_ASM1373130v1_feature_table.txt,GCF_013731305.1,573,WP_123827665.1
157,GCF_017775115.1_ASM1777511v1_feature_table.txt,GCF_017775115.1,562,WP_223571414.1
158,GCF_003171695.1_ASM317169v1_feature_table.txt,GCF_003171695.1,584,WP_004251562.1
159,GCF_003977485.1_ASM397748v1_feature_table.txt,GCF_003977485.1,584,WP_070486636.1
160,GCF_001064375.1_ASM106437v1_feature_table.txt,GCF_001064375.1,584,WP_004251562.1
161,GCF_003856215.1_ASM385621v1_feature_table.txt,GCF_003856215.1,584,WP_004251562.1
162,GCF_004803185.1_ASM480318v1_feature_table.txt,GCF_004803185.1,573,WP_123827665.1
163,GCF_022540265.1_ASM2254026v1_feature_table.txt,GCF_022540265.1,615,WP_241166776.1
164,GCF_025547255.1_ASM2554725v1_feature_table.txt,GCF_025547255.1,573,WP_102011838.1
165,GCF_018475345.1_ASM1847534v1_feature_table.txt,GCF_018475345.1,582,WP_109882370.1
166,GCF_029435905.1_ASM2943590v1_feature_table.txt,GCF_029435905.1,584,"WP_004251562.1, WP_124743686.1"
167,GCF_017572235.1_ASM1757223v1_feature_table.txt,GCF_017572235.1,2819756,WP_021000650.1
168,GCF_011078165.1_ASM1107816v1_feature_table.txt,GCF_011078165.1,2713151,WP_004253383.1
169,GCF_022540645.1_ASM2254064v1_feature_table.txt,GCF_022540645.1,615,WP_241166776.1
170,GCF_029310855.1_ASM2931085v1_feature_table.txt,GCF_029310855.1,158836,WP_129258220.1
171,GCF_009746175.1_ASM974617v1_feature_table.txt,GCF_009746175.1,1463165,WP_057775156.1
172,GCF_000355295.1_ASM35529v1_feature_table.txt,GCF_000355295.1,562,WP_223571414.1
173,GCF_017838205.1_ASM1783820v1_feature_table.txt,GCF_017838205.1,587,WP_004253383.1
174,GCF_000457835.1_Esch_coli_HVH_126_4-6034225_V1_feature_table.txt,GCF_000457835.1,562,WP_001386898.1
175,GCF_023554955.1_ASM2355495v1_feature_table.txt,GCF_023554955.1,562,WP_126956149.1
176,GCF_028610325.1_ASM2861032v1_feature_table.txt,GCF_028610325.1,584,WP_126656769.1
177,GCF_903930855.1_3220_14_feature_table.txt,GCF_903930855.1,28901,WP_183052470.1
178,GCF_028617055.1_ASM2861705v1_feature_table.txt,GCF_028617055.1,587,WP_272573222.1
179,GCF_002241855.3_ASM224185v3_feature_table.txt,GCF_002241855.3,28901,WP_021000650.1
180,GCF_000759795.1_ASM75979v1_feature_table.txt,GCF_000759795.1,566,WP_042395791.1
181,GCF_017693405.1_ASM1769340v1_feature_table.txt,GCF_017693405.1,584,WP_126656769.1
182,GCF_013134165.1_ASM1313416v1_feature_table.txt,GCF_013134165.1,573,WP_087653565.1
183,GCF_003980455.1_ASM398045v1_feature_table.txt,GCF_003980455.1,562,"WP_223571414.1, WP_001386898.1"
184,GCF_014524605.1_ASM1452460v1_feature_table.txt,GCF_014524605.1,28901,WP_021000650.1
185,GCF_905231995.2_AI2703v1_cp_feature_table.txt,GCF_905231995.2,562,WP_223571414.1
186,GCF_000961995.1_ASM96199v1_feature_table.txt,GCF_000961995.1,28901,WP_021000650.1
187,GCF_030213745.1_ASM3021374v1_feature_table.txt,GCF_030213745.1,573,WP_285206554.1
188,GCF_900776205.1_27097_7_144-2_feature_table.txt,GCF_900776205.1,573,WP_123827665.1
189,GCF_003325255.1_ASM332525v1_feature_table.txt,GCF_003325255.1,28901,WP_021000650.1
190,GCF_005503745.1_ASM550374v1_feature_table.txt,GCF_005503745.1,573,WP_123827665.1
191,GCF_029434135.1_ASM2943413v1_feature_table.txt,GCF_029434135.1,562,WP_244585272.1
192,GCF_011683905.1_ASM1168390v1_feature_table.txt,GCF_011683905.1,587,WP_166685384.1
193,GCF_030168225.1_ASM3016822v1_feature_table.txt,GCF_030168225.1,573,WP_123827665.1
194,GCF_024198925.1_ASM2419892v1_feature_table.txt,GCF_024198925.1,562,WP_225088612.1
195,GCF_021417225.1_ASM2141722v1_feature_table.txt,GCF_021417225.1,546,WP_001549116.1
196,GCF_029078785.1_ASM2907878v1_feature_table.txt,GCF_029078785.1,573,WP_123609186.1
197,GCF_950289665.1_FD01873926_feature_table.txt,GCF_950289665.1,624,WP_001542487.1
198,GCF_029109785.1_ASM2910978v1_feature_table.txt,GCF_029109785.1,584,WP_107034570.1
199,GCF_900978385.1_5-2.1_feature_table.txt,GCF_900978385.1,573,"WP_123827665.1, WP_057775156.1"
200,GCF_029844425.1_ASM2984442v1_feature_table.txt,GCF_029844425.1,208224,WP_071785226.1
201,GCF_900503045.1_18858_1_129_feature_table.txt,GCF_900503045.1,573,WP_057775156.1
202,GCF_019431525.1_ASM1943152v1_feature_table.txt,GCF_019431525.1,573,WP_123609186.1
203,GCF_013606055.1_ASM1360605v1_feature_table.txt,GCF_013606055.1,562,WP_044069045.1
204,GCF_013413065.1_ASM1341306v1_feature_table.txt,GCF_013413065.1,562,WP_223571414.1
205,GCF_023754035.1_ASM2375403v1_feature_table.txt,GCF_023754035.1,1812935,WP_001549116.1
206,GCF_900160325.1_8403_8_63_feature_table.txt,GCF_900160325.1,624,WP_044069045.1
207,GCF_028477925.1_ASM2847792v1_feature_table.txt,GCF_028477925.1,2949950,"WP_040133280.1, WP_223854813.1"
208,GCF_015731115.1_ASM1573111v1_feature_table.txt,GCF_015731115.1,546,"WP_046671179.1, WP_071785226.1"
209,GCF_004151605.1_ASM415160v1_feature_table.txt,GCF_004151605.1,550,WP_230204036.1
210,GCF_019837135.1_ASM1983713v1_feature_table.txt,GCF_019837135.1,158836,WP_074162134.1
211,GCF_001525225.1_ASM152522v1_feature_table.txt,GCF_001525225.1,158836,WP_044158828.1
212,GCF_900077025.1_12045_4_35_feature_table.txt,GCF_900077025.1,158836,WP_032656794.1
213,GCF_009915725.1_ASM991572v1_feature_table.txt,GCF_009915725.1,2698860,WP_004251562.1
214,GCF_900085985.1_12082_2_20_feature_table.txt,GCF_900085985.1,573,WP_123609186.1
215,GCF_011604085.1_ASM1160408v1_feature_table.txt,GCF_011604085.1,584,WP_004251562.1
216,GCF_030283865.1_ASM3028386v1_feature_table.txt,GCF_030283865.1,35703,WP_285922576.1
217,GCF_903684625.1_assembly_BB1453_feature_table.txt,GCF_903684625.1,587,WP_004253383.1
218,GCF_002018415.1_ASM201841v1_feature_table.txt,GCF_002018415.1,208224,WP_058682300.1
219,GCF_003028075.1_ASM302807v1_feature_table.txt,GCF_003028075.1,562,WP_223571414.1
220,GCF_020922915.2_ASM2092291v2_feature_table.txt,GCF_020922915.2,158836,WP_001549116.1
221,GCF_021136455.1_ASM2113645v1_feature_table.txt,GCF_021136455.1,573,WP_123827665.1
222,GCF_028527385.1_ASM2852738v1_feature_table.txt,GCF_028527385.1,573,WP_133259458.1
223,GCF_002513305.1_ASM251330v1_feature_table.txt,GCF_002513305.1,562,WP_001386898.1
224,GCF_024499155.1_ASM2449915v1_feature_table.txt,GCF_024499155.1,562,WP_044071374.1
225,GCF_900484915.1_19536_5_72_feature_table.txt,GCF_900484915.1,624,WP_001542487.1
226,GCF_003202395.1_ASM320239v1_feature_table.txt,GCF_003202395.1,158836,WP_045284282.1
227,GCF_009928565.1_ASM992856v1_feature_table.txt,GCF_009928565.1,573,WP_123827665.1
228,GCF_902363365.1_MGYG-HGUT-00107_feature_table.txt,GCF_902363365.1,571,WP_126488854.1
229,GCF_027087595.1_ASM2708759v1_feature_table.txt,GCF_027087595.1,573,WP_123827665.1
230,GCF_003937465.1_ASM393746v1_feature_table.txt,GCF_003937465.1,573,WP_123827665.1
231,GCF_001284045.1_8205_3_14_feature_table.txt,GCF_001284045.1,562,WP_223571414.1
232,GCF_009915475.1_ASM991547v1_feature_table.txt,GCF_009915475.1,2698874,"WP_004251562.1, WP_161729567.1"
233,GCF_000355555.2_ASM35555v2_feature_table.txt,GCF_000355555.2,562,WP_223571414.1
234,GCF_030334915.1_ASM3033491v1_feature_table.txt,GCF_030334915.1,584,WP_126656769.1
235,GCF_023558975.1_ASM2355897v1_feature_table.txt,GCF_023558975.1,61645,WP_001549116.1
236,GCF_001283185.1_8205_8_77_feature_table.txt,GCF_001283185.1,562,WP_223571414.1
237,GCF_900503225.1_18858_1_161_feature_table.txt,GCF_900503225.1,573,WP_057775156.1
238,GCF_001252435.1_H14128036201_feature_table.txt,GCF_001252435.1,624,WP_044069045.1
239,GCF_019426545.1_ASM1942654v1_feature_table.txt,GCF_019426545.1,573,"WP_057775156.1, WP_071995091.1"
240,GCF_029193595.1_ASM2919359v1_feature_table.txt,GCF_029193595.1,3031799,WP_004253383.1
241,GCF_011601165.1_ASM1160116v1_feature_table.txt,GCF_011601165.1,562,WP_134893998.1
242,GCF_000736535.1_XBO_3527_PRJEB4323_feature_table.txt,GCF_000736535.1,40576,WP_038253623.1
243,GCF_011604125.1_ASM1160412v1_feature_table.txt,GCF_011604125.1,584,WP_004251562.1
244,GCF_021136045.1_ASM2113604v1_feature_table.txt,GCF_021136045.1,573,WP_123827665.1
245,GCF_009706305.1_ASM970630v1_feature_table.txt,GCF_009706305.1,126385,WP_006662195.1
246,GCF_900506125.1_19084_4_84_feature_table.txt,GCF_900506125.1,573,WP_123827665.1
247,GCF_022802575.1_ASM2280257v1_feature_table.txt,GCF_022802575.1,584,"WP_004251562.1, WP_135024820.1"
248,GCF_023152115.1_ASM2315211v1_feature_table.txt,GCF_023152115.1,208224,WP_071785226.1
249,GCF_005393865.1_ASM539386v1_feature_table.txt,GCF_005393865.1,562,WP_044069045.1
250,GCF_028527345.1_ASM2852734v1_feature_table.txt,GCF_028527345.1,573,WP_133259458.1
251,GCF_004145395.1_ASM414539v1_feature_table.txt,GCF_004145395.1,584,WP_004251562.1
252,GCF_000777435.1_ASM77743v1_feature_table.txt,GCF_000777435.1,562,WP_001542487.1
253,GCF_013414045.1_ASM1341404v1_feature_table.txt,GCF_013414045.1,562,WP_223571414.1
254,GCF_020526005.1_ASM2052600v1_feature_table.txt,GCF_020526005.1,573,WP_123827665.1
255,GCF_900160235.1_8403_8_54_feature_table.txt,GCF_900160235.1,624,WP_077137611.1
256,GCF_017775245.1_ASM1777524v1_feature_table.txt,GCF_017775245.1,562,WP_223571414.1
257,GCF_030382165.1_ASM3038216v1_feature_table.txt,GCF_030382165.1,573,WP_123827665.1
258,GCF_013740195.1_ASM1374019v1_feature_table.txt,GCF_013740195.1,61645,WP_001549116.1
259,GCF_024129335.1_ASM2412933v1_feature_table.txt,GCF_024129335.1,158836,WP_071785226.1
260,GCF_020782325.1_ASM2078232v1_feature_table.txt,GCF_020782325.1,562,WP_000859301.1
261,GCF_021137715.1_ASM2113771v1_feature_table.txt,GCF_021137715.1,573,WP_142523905.1
262,GCF_900488765.1_18787_7_69_feature_table.txt,GCF_900488765.1,624,WP_044069045.1
263,GCF_014712635.1_ASM1471263v1_feature_table.txt,GCF_014712635.1,57706,WP_191027923.1
264,GCF_000755525.1_ASM75552v1_feature_table.txt,GCF_000755525.1,550,WP_044158828.1
265,GCF_015620255.1_ASM1562025v1_feature_table.txt,GCF_015620255.1,562,WP_231365138.1
266,GCF_900501385.1_18623_1_44_feature_table.txt,GCF_900501385.1,573,WP_142891019.1
267,GCF_003382725.1_ASM338272v1_feature_table.txt,GCF_003382725.1,158836,WP_071785226.1
268,GCF_018137575.1_ASM1813757v1_feature_table.txt,GCF_018137575.1,573,WP_004884307.1
269,GCF_013727455.1_ASM1372745v1_feature_table.txt,GCF_013727455.1,546,WP_071785226.1
270,GCF_014779575.1_ASM1477957v1_feature_table.txt,GCF_014779575.1,2071710,WP_071785226.1
271,GCF_001005685.1_ASM100568v1_feature_table.txt,GCF_001005685.1,562,WP_046788843.1
272,GCF_030335885.1_ASM3033588v1_feature_table.txt,GCF_030335885.1,584,WP_017827417.1
273,GCF_030167565.1_ASM3016756v1_feature_table.txt,GCF_030167565.1,562,WP_223571414.1
274,GCF_030122375.1_ASM3012237v1_feature_table.txt,GCF_030122375.1,28901,WP_021000650.1
