,Featuretable,Genome,TaxID,Prot_ID
30,GCF_002053045.1_ASM205304v1_feature_table.txt,GCF_002053045.1,28901,WP_000064923.1
31,GCF_030502555.1_ASM3050255v1_feature_table.txt,GCF_030502555.1,28901,WP_001650217.1
32,GCF_024678125.1_ASM2467812v1_feature_table.txt,GCF_024678125.1,158836,WP_032648738.1
33,GCF_947047405.1_B20311_assembly_feature_table.txt,GCF_947047405.1,158836,WP_032648738.1
34,GCF_947047405.1_B20311_assembly_feature_table.txt,GCF_947047405.1,158836,WP_032648738.1
35,GCF_002465815.1_ASM246581v1_feature_table.txt,GCF_002465815.1,562,WP_000202161.1
36,GCF_018275265.1_ASM1827526v1_feature_table.txt,GCF_018275265.1,573,WP_023289182.1
37,GCF_020857895.1_ASM2085789v1_feature_table.txt,GCF_020857895.1,244366,WP_016160651.1
38,GCF_026197895.1_ASM2619789v1_feature_table.txt,GCF_026197895.1,573,WP_032749552.1
39,GCF_002262675.1_ASM226267v1_feature_table.txt,GCF_002262675.1,573,WP_032749552.1
40,GCF_027922605.1_ASM2792260v1_feature_table.txt,GCF_027922605.1,28901,WP_001650217.1
41,GCF_003140475.2_ASM314047v2_feature_table.txt,GCF_003140475.2,28901,WP_023891434.1
42,GCF_003317495.1_ASM331749v1_feature_table.txt,GCF_003317495.1,562,WP_001168526.1
43,GCF_004745725.1_ASM474572v1_feature_table.txt,GCF_004745725.1,562,WP_032083067.1
44,GCF_001221845.1_8080_3_55_feature_table.txt,GCF_001221845.1,28901,WP_023891434.1
45,GCF_900495745.1_24276_2_261_feature_table.txt,GCF_900495745.1,106654,WP_005158090.1
46,GCF_018916305.1_ASM1891630v1_feature_table.txt,GCF_018916305.1,28901,WP_023891434.1
47,GCF_900773995.1_Vulture-STm-CyP-4_feature_table.txt,GCF_900773995.1,28901,WP_023891434.1
48,GCF_000773595.1_ASM77359v1_feature_table.txt,GCF_000773595.1,562,WP_001394124.1
49,GCF_003119075.1_ASM311907v1_feature_table.txt,GCF_003119075.1,28901,WP_023891434.1
50,GCF_008632875.1_ASM863287v1_feature_table.txt,GCF_008632875.1,573,WP_032749552.1
51,GCF_004923395.1_ASM492339v1_feature_table.txt,GCF_004923395.1,28901,WP_136655168.1
52,GCF_001217845.1_8080_3_71_feature_table.txt,GCF_001217845.1,28901,WP_023891434.1
53,GCF_029914685.1_ASM2991468v1_feature_table.txt,GCF_029914685.1,573,WP_032749552.1
54,GCF_026198975.1_ASM2619897v1_feature_table.txt,GCF_026198975.1,573,WP_032749552.1
55,GCF_002035555.1_ASM203555v1_feature_table.txt,GCF_002035555.1,28901,WP_000064923.1
56,GCF_002035555.1_ASM203555v1_feature_table.txt,GCF_002035555.1,28901,WP_001650217.1
57,GCF_003199565.1_ASM319956v1_feature_table.txt,GCF_003199565.1,28901,WP_023891434.1
58,GCF_026164235.1_ASM2616423v1_feature_table.txt,GCF_026164235.1,573,WP_032749552.1
59,GCF_001912345.1_ASM191234v1_feature_table.txt,GCF_001912345.1,562,WP_000202162.1
60,GCF_002972255.1_ASM297225v1_feature_table.txt,GCF_002972255.1,562,WP_105456049.1
61,GCF_008107555.1_ASM810755v1_feature_table.txt,GCF_008107555.1,573,WP_032749552.1
62,GCF_022540195.1_ASM2254019v1_feature_table.txt,GCF_022540195.1,615,WP_241164352.1
63,GCF_007955285.1_ASM795528v1_feature_table.txt,GCF_007955285.1,573,WP_032749552.1
64,GCF_002047575.1_ASM204757v1_feature_table.txt,GCF_002047575.1,28901,WP_000064923.1
65,GCF_002047575.1_ASM204757v1_feature_table.txt,GCF_002047575.1,28901,WP_001650217.1
66,GCF_900242055.1_STY196_feature_table.txt,GCF_900242055.1,28901,WP_023891434.1
67,GCF_900241705.1_STY161_feature_table.txt,GCF_900241705.1,28901,WP_023891434.1
68,GCF_002853285.1_ASM285328v1_feature_table.txt,GCF_002853285.1,573,WP_032749552.1
69,GCF_001215765.1_8080_3_20_feature_table.txt,GCF_001215765.1,28901,WP_023891434.1
70,GCF_017572785.1_ASM1757278v1_feature_table.txt,GCF_017572785.1,2819726,WP_023891434.1
71,GCF_004150065.1_ASM415006v1_feature_table.txt,GCF_004150065.1,562,WP_000202161.1
72,GCF_019445245.1_ASM1944524v1_feature_table.txt,GCF_019445245.1,573,WP_138920457.1
73,GCF_026163325.1_ASM2616332v1_feature_table.txt,GCF_026163325.1,573,WP_032749552.1
74,GCF_001221105.1_8036_3_53_feature_table.txt,GCF_001221105.1,28901,WP_023891434.1
75,GCF_029915285.1_ASM2991528v1_feature_table.txt,GCF_029915285.1,573,WP_023289182.1
76,GCF_001222485.1_5295_2_11_feature_table.txt,GCF_001222485.1,28901,WP_023891434.1
77,GCF_029526525.1_ASM2952652v1_feature_table.txt,GCF_029526525.1,573,WP_032749552.1
78,GCF_003065205.1_ASM306520v1_feature_table.txt,GCF_003065205.1,28901,WP_023891434.1
79,GCF_021399055.1_ASM2139905v1_feature_table.txt,GCF_021399055.1,29486,WP_038240779.1
80,GCF_028581085.1_ASM2858108v1_feature_table.txt,GCF_028581085.1,573,WP_032749552.1
81,GCF_001222225.1_5275_5_11_feature_table.txt,GCF_001222225.1,28901,WP_023891434.1
82,GCF_000354615.2_ASM35461v2_feature_table.txt,GCF_000354615.2,562,WP_001614397.1
83,GCF_900477895.1_47022_G01_feature_table.txt,GCF_900477895.1,28901,WP_079958429.1
84,GCF_018279225.1_ASM1827922v1_feature_table.txt,GCF_018279225.1,562,WP_000202161.1
85,GCF_021494065.1_ASM2149406v1_feature_table.txt,GCF_021494065.1,573,WP_023289182.1
86,GCF_001222465.1_5275_6_3_feature_table.txt,GCF_001222465.1,28901,WP_023891434.1
87,GCF_025584585.1_ASM2558458v1_feature_table.txt,GCF_025584585.1,562,WP_001168526.1
88,GCF_002887605.1_ASM288760v1_feature_table.txt,GCF_002887605.1,1134687,WP_102803007.1
89,GCF_021398445.1_ASM2139844v1_feature_table.txt,GCF_021398445.1,573,WP_032749552.1
90,GCF_003116265.1_ASM311626v1_feature_table.txt,GCF_003116265.1,573,WP_032749552.1
91,GCF_020178755.1_ASM2017875v1_feature_table.txt,GCF_020178755.1,573,WP_032749552.1
92,GCF_001218825.1_8080_3_14_feature_table.txt,GCF_001218825.1,28901,WP_023891434.1
93,GCF_021414805.1_ASM2141480v1_feature_table.txt,GCF_021414805.1,573,WP_032749552.1
94,GCF_023066685.1_ASM2306668v1_feature_table.txt,GCF_023066685.1,573,WP_032749552.1
95,GCF_900242285.1_STY3_feature_table.txt,GCF_900242285.1,28901,WP_023891434.1
96,GCF_900242065.1_STY21_feature_table.txt,GCF_900242065.1,28901,WP_023891434.1
97,GCF_002852355.1_ASM285235v1_feature_table.txt,GCF_002852355.1,573,WP_032749552.1
98,GCF_020178505.1_ASM2017850v1_feature_table.txt,GCF_020178505.1,573,WP_032749552.1
99,GCF_900242085.1_STY199_feature_table.txt,GCF_900242085.1,28901,WP_023891434.1
100,GCF_001221805.1_5285_6_10_feature_table.txt,GCF_001221805.1,28901,WP_023891434.1
101,GCF_002052245.1_ASM205224v1_feature_table.txt,GCF_002052245.1,28901,WP_023891434.1
102,GCF_005384645.1_ASM538464v1_feature_table.txt,GCF_005384645.1,562,WP_001168526.1
103,GCF_013411195.1_ASM1341119v1_feature_table.txt,GCF_013411195.1,28901,WP_023891434.1
104,GCF_029916945.1_ASM2991694v1_feature_table.txt,GCF_029916945.1,106648,WP_151793539.1
105,GCF_002230395.1_ASM223039v1_feature_table.txt,GCF_002230395.1,562,WP_001168526.1
106,GCF_021415285.1_ASM2141528v1_feature_table.txt,GCF_021415285.1,573,WP_032749552.1
107,GCF_000457755.1_Esch_coli_HVH_120_4-6978681_V1_feature_table.txt,GCF_000457755.1,562,WP_000202161.1
108,GCF_000457755.1_Esch_coli_HVH_120_4-6978681_V1_feature_table.txt,GCF_000457755.1,562,WP_000202161.1
109,GCF_028656435.1_ASM2865643v1_feature_table.txt,GCF_028656435.1,573,WP_032749552.1
110,GCF_018884365.1_ASM1888436v1_feature_table.txt,GCF_018884365.1,562,WP_000202162.1
111,GCF_016452165.1_ASM1645216v1_feature_table.txt,GCF_016452165.1,28901,WP_023891434.1
112,GCF_902507175.1_SRRSH3_feature_table.txt,GCF_902507175.1,573,WP_032749552.1
113,GCF_000487355.1_ASM48735v1_feature_table.txt,GCF_000487355.1,28901,WP_001650217.1
114,GCF_948560755.1_MGBC105158_feature_table.txt,GCF_948560755.1,237777,WP_032083067.1
115,GCF_023212505.1_ASM2321250v1_feature_table.txt,GCF_023212505.1,29486,WP_038240779.1
116,GCF_002893905.2_ASM289390v2_feature_table.txt,GCF_002893905.2,562,WP_042634360.1
117,GCF_017911435.1_ASM1791143v1_feature_table.txt,GCF_017911435.1,29519,WP_210378321.1
118,GCF_902508765.1_ZKP123_feature_table.txt,GCF_902508765.1,573,WP_032749552.1
119,GCF_026623545.1_ASM2662354v1_feature_table.txt,GCF_026623545.1,573,WP_032749552.1
120,GCF_001219985.1_8080_3_6_feature_table.txt,GCF_001219985.1,28901,WP_023891434.1
121,GCF_002030225.1_ASM203022v1_feature_table.txt,GCF_002030225.1,28901,WP_023891434.1
122,GCF_015719235.1_ASM1571923v1_feature_table.txt,GCF_015719235.1,244366,WP_016160651.1
123,GCF_902508585.1_ZKP89_feature_table.txt,GCF_902508585.1,573,WP_032749552.1
124,GCF_017743095.1_ASM1774309v1_feature_table.txt,GCF_017743095.1,573,WP_032749552.1
125,GCF_001242245.1_Salmonella_enterica_CVM_N45931_v1.0_feature_table.txt,GCF_001242245.1,28901,WP_000064923.1
126,GCF_009756455.1_ASM975645v1_feature_table.txt,GCF_009756455.1,28901,WP_023891434.1
127,GCF_003065265.1_ASM306526v1_feature_table.txt,GCF_003065265.1,28901,WP_023891434.1
128,GCF_022858255.1_ASM2285825v1_feature_table.txt,GCF_022858255.1,1463165,WP_016160651.1
129,GCF_002054465.1_ASM205446v1_feature_table.txt,GCF_002054465.1,28901,WP_000064923.1
130,GCF_003263125.1_ASM326312v1_feature_table.txt,GCF_003263125.1,573,WP_032749552.1
131,GCF_001241425.1_Salmonella_enterica_CVM_N44709_v1.0_feature_table.txt,GCF_001241425.1,28901,WP_023891434.1
132,GCF_003952785.1_ASM395278v1_feature_table.txt,GCF_003952785.1,40214,WP_126036488.1
133,GCF_022540795.1_ASM2254079v1_feature_table.txt,GCF_022540795.1,615,WP_241164352.1
134,GCF_005504305.1_ASM550430v1_feature_table.txt,GCF_005504305.1,573,WP_032749552.1
135,GCF_001882995.1_ASM188299v1_feature_table.txt,GCF_001882995.1,29486,WP_038240779.1
136,GCF_000786375.2_ASM78637v2_feature_table.txt,GCF_000786375.2,244366,WP_023289182.1
137,GCF_902706545.1_n18093v0.1_feature_table.txt,GCF_902706545.1,2681425,WP_159887080.1
138,GCF_902507545.1_SRRSH43_feature_table.txt,GCF_902507545.1,573,WP_032749552.1
139,GCF_029915545.1_ASM2991554v1_feature_table.txt,GCF_029915545.1,573,WP_032749552.1
140,GCF_026161905.1_ASM2616190v1_feature_table.txt,GCF_026161905.1,573,WP_032749552.1
141,GCF_026623395.1_ASM2662339v1_feature_table.txt,GCF_026623395.1,573,WP_032749552.1
142,GCF_900003755.1_2013_177036_3__feature_table.txt,GCF_900003755.1,28901,WP_023891434.1
143,GCF_902507405.1_SRRSH28_feature_table.txt,GCF_902507405.1,573,WP_032749552.1
144,GCF_001241555.1_Salmonella_enterica_CVM_N44714_v1.0_feature_table.txt,GCF_001241555.1,28901,WP_023891434.1
145,GCF_021535085.1_ASM2153508v1_feature_table.txt,GCF_021535085.1,573,WP_032749552.1
146,GCF_026162285.1_ASM2616228v1_feature_table.txt,GCF_026162285.1,573,WP_032749552.1
147,GCF_000505465.1_CFSAN004343_01.0_feature_table.txt,GCF_000505465.1,28901,WP_023891434.1
148,GCF_900241965.1_STY190_feature_table.txt,GCF_900241965.1,28901,WP_023891434.1
149,GCF_019445195.1_ASM1944519v1_feature_table.txt,GCF_019445195.1,573,WP_032749552.1
150,GCF_021698875.1_ASM2169887v1_feature_table.txt,GCF_021698875.1,573,WP_032749552.1
151,GCF_902508935.1_ZKP143_feature_table.txt,GCF_902508935.1,573,WP_023289182.1
152,GCF_024159425.1_ASM2415942v1_feature_table.txt,GCF_024159425.1,573,WP_032749552.1
153,GCF_026262705.1_ASM2626270v1_feature_table.txt,GCF_026262705.1,573,WP_032749552.1
154,GCF_019107705.1_ASM1910770v1_feature_table.txt,GCF_019107705.1,573,WP_032749552.1
155,GCF_028480705.1_ASM2848070v1_feature_table.txt,GCF_028480705.1,2949876,WP_166685090.1
156,GCF_900003015.1_2013_307164_1__feature_table.txt,GCF_900003015.1,28901,WP_023891434.1
157,GCF_002520525.1_ASM252052v1_feature_table.txt,GCF_002520525.1,562,WP_053263845.1
158,GCF_916172755.1_BCWGS178_feature_table.txt,GCF_916172755.1,573,WP_023289182.1
159,GCF_003983065.1_ASM398306v1_feature_table.txt,GCF_003983065.1,562,WP_000202162.1
160,GCF_009909325.1_ASM990932v1_feature_table.txt,GCF_009909325.1,573,WP_032749552.1
161,GCF_005043465.1_ASM504346v1_feature_table.txt,GCF_005043465.1,562,WP_064577887.1
162,GCF_002901325.1_ASM290132v1_feature_table.txt,GCF_002901325.1,562,WP_032354427.1
163,GCF_900242335.1_STY45_feature_table.txt,GCF_900242335.1,28901,WP_023891434.1
164,GCF_029526155.1_ASM2952615v1_feature_table.txt,GCF_029526155.1,573,WP_032749552.1
165,GCF_002047185.1_ASM204718v1_feature_table.txt,GCF_002047185.1,28901,WP_000064923.1
166,GCF_024136905.1_ASM2413690v1_feature_table.txt,GCF_024136905.1,573,WP_032749552.1
167,GCF_902508925.1_ZKP138_feature_table.txt,GCF_902508925.1,573,WP_032749552.1
168,GCF_009001155.1_ASM900115v1_feature_table.txt,GCF_009001155.1,106654,WP_005158090.1
169,GCF_900509475.1_18174_4_55_feature_table.txt,GCF_900509475.1,244366,WP_016160651.1
170,GCF_002542025.1_ASM254202v1_feature_table.txt,GCF_002542025.1,562,WP_097736871.1
171,GCF_900494155.1_22036_6_295_feature_table.txt,GCF_900494155.1,573,WP_032749552.1
172,GCF_026128065.1_ASM2612806v1_feature_table.txt,GCF_026128065.1,573,WP_032749552.1
173,GCF_003312125.1_ASM331212v1_feature_table.txt,GCF_003312125.1,573,WP_032749552.1
174,GCF_902507415.1_SRRSH25_feature_table.txt,GCF_902507415.1,573,WP_032749552.1
175,GCF_029850625.1_ASM2985062v1_feature_table.txt,GCF_029850625.1,574964,WP_112291766.1
176,GCF_000474555.1_CFSAN001198_01.0_feature_table.txt,GCF_000474555.1,28901,WP_023891434.1
177,GCF_907175455.1_PAR9_1_feature_table.txt,GCF_907175455.1,562,WP_001168526.1
178,GCF_014306355.1_ASM1430635v1_feature_table.txt,GCF_014306355.1,28901,WP_023891434.1
179,GCF_001912705.1_ASM191270v1_feature_table.txt,GCF_001912705.1,562,WP_000202162.1
180,GCF_020177805.1_ASM2017780v1_feature_table.txt,GCF_020177805.1,573,WP_032749552.1
181,GCF_020859505.1_ASM2085950v1_feature_table.txt,GCF_020859505.1,539813,WP_042716702.1
182,GCF_030185415.1_ASM3018541v1_feature_table.txt,GCF_030185415.1,158836,WP_154815480.1
183,GCF_900242275.1_STY38_feature_table.txt,GCF_900242275.1,28901,WP_023891434.1
184,GCF_005385025.1_ASM538502v1_feature_table.txt,GCF_005385025.1,562,WP_001168526.1
185,GCF_003981155.1_ASM398115v1_feature_table.txt,GCF_003981155.1,562,WP_000202162.1
186,GCF_002890425.1_ASM289042v1_feature_table.txt,GCF_002890425.1,573,WP_032749552.1
187,GCF_026623825.1_ASM2662382v1_feature_table.txt,GCF_026623825.1,573,WP_065801317.1
188,GCF_009664575.1_ASM966457v1_feature_table.txt,GCF_009664575.1,28901,WP_023891434.1
189,GCF_024242335.1_ASM2424233v1_feature_table.txt,GCF_024242335.1,28901,WP_023891434.1
190,GCF_004919325.1_ASM491932v1_feature_table.txt,GCF_004919325.1,28901,WP_023891434.1
191,GCF_019841845.1_ASM1984184v1_feature_table.txt,GCF_019841845.1,573,WP_032749552.1
192,GCF_002060075.1_ASM206007v1_feature_table.txt,GCF_002060075.1,28901,WP_001650217.1
193,GCF_003261935.1_ASM326193v1_feature_table.txt,GCF_003261935.1,573,WP_032749552.1
194,GCF_016530835.1_ASM1653083v1_feature_table.txt,GCF_016530835.1,562,WP_001168526.1
195,GCF_001215785.1_5275_1_8_feature_table.txt,GCF_001215785.1,28901,WP_023891434.1
196,GCF_014306555.1_ASM1430655v1_feature_table.txt,GCF_014306555.1,28901,WP_023891434.1
197,GCF_030052865.1_ASM3005286v1_feature_table.txt,GCF_030052865.1,573,WP_023289182.1
198,GCF_900513855.1_18174_5_65_feature_table.txt,GCF_900513855.1,573,WP_023289182.1
199,GCF_007280775.1_ASM728077v1_feature_table.txt,GCF_007280775.1,28901,WP_023891434.1
200,GCF_021395655.1_ASM2139565v1_feature_table.txt,GCF_021395655.1,573,WP_032749552.1
201,GCF_009793605.1_ASM979360v1_feature_table.txt,GCF_009793605.1,562,WP_032083067.1
202,GCF_000806245.1_ASM80624v1_feature_table.txt,GCF_000806245.1,562,WP_001394124.1
203,GCF_003116205.1_ASM311620v1_feature_table.txt,GCF_003116205.1,573,WP_032749552.1
204,GCF_026198215.1_ASM2619821v1_feature_table.txt,GCF_026198215.1,573,WP_032749552.1
205,GCF_947859455.1_400-NVKI_DOM_feature_table.txt,GCF_947859455.1,562,WP_001168526.1
206,GCF_001221285.1_8080_3_19_feature_table.txt,GCF_001221285.1,28901,WP_023891434.1
207,GCF_002738475.1_ASM273847v1_feature_table.txt,GCF_002738475.1,33060,WP_257209847.1
208,GCF_001588565.1_CFSAN033859_01.0_feature_table.txt,GCF_001588565.1,28901,WP_023891434.1
209,GCF_023212565.2_ASM2321256v2_feature_table.txt,GCF_023212565.2,29486,WP_038240779.1
210,GCF_002935545.2_ASM293554v2_feature_table.txt,GCF_002935545.2,573,WP_016160651.1
211,GCF_001883365.1_ASM188336v1_feature_table.txt,GCF_001883365.1,29486,WP_038240779.1
212,GCF_024706825.1_ASM2470682v1_feature_table.txt,GCF_024706825.1,573,WP_032749552.1
213,GCF_000427805.1_ASM42780v1_feature_table.txt,GCF_000427805.1,82979,WP_029094902.1
214,GCF_001833665.1_ASM183366v1_feature_table.txt,GCF_001833665.1,28901,WP_001650217.1
215,GCF_014041575.1_ASM1404157v1_feature_table.txt,GCF_014041575.1,573,WP_032749552.1
216,GCF_015391385.1_ASM1539138v1_feature_table.txt,GCF_015391385.1,573,WP_032749552.1
217,GCF_004313625.1_ASM431362v1_feature_table.txt,GCF_004313625.1,573,WP_032749552.1
218,GCF_023711885.1_ASM2371188v1_feature_table.txt,GCF_023711885.1,158836,WP_032648738.1
219,GCF_008830555.1_ASM883055v1_feature_table.txt,GCF_008830555.1,573,WP_032749552.1
220,GCF_002456735.1_ASM245673v1_feature_table.txt,GCF_002456735.1,562,WP_000202161.1
221,GCF_000460435.1_Esch_coli_UMEA_3160-1_V1_feature_table.txt,GCF_000460435.1,562,WP_001168526.1
222,GCF_027912575.1_ASM2791257v1_feature_table.txt,GCF_027912575.1,1646340,WP_085406940.1
223,GCF_023212385.2_ASM2321238v2_feature_table.txt,GCF_023212385.2,29486,WP_038240779.1
224,GCF_001219905.1_8036_3_54_feature_table.txt,GCF_001219905.1,28901,WP_023891434.1
225,GCF_002052225.1_ASM205222v1_feature_table.txt,GCF_002052225.1,28901,WP_023891434.1
226,GCF_001474805.1_Salmonella_enterica_CVM_43809_v1.0_feature_table.txt,GCF_001474805.1,28901,WP_023891434.1
227,GCF_016613445.2_ASM1661344v2_feature_table.txt,GCF_016613445.2,106648,WP_151793539.1
228,GCF_015288785.1_ASM1528878v1_feature_table.txt,GCF_015288785.1,244366,WP_117128637.1
229,GCF_022540625.1_ASM2254062v1_feature_table.txt,GCF_022540625.1,615,WP_241164352.1
230,GCF_003983585.1_ASM398358v1_feature_table.txt,GCF_003983585.1,562,WP_000202162.1
231,GCF_026164115.1_ASM2616411v1_feature_table.txt,GCF_026164115.1,573,WP_032749552.1
232,GCF_029222045.1_ASM2922204v1_feature_table.txt,GCF_029222045.1,573,WP_023289182.1
233,GCF_015356055.1_ASM1535605v1_feature_table.txt,GCF_015356055.1,573,WP_032749552.1
234,GCF_001326195.1_9066_1_8_feature_table.txt,GCF_001326195.1,28901,WP_023891434.1
235,GCF_020178635.1_ASM2017863v1_feature_table.txt,GCF_020178635.1,573,WP_032749552.1
236,GCF_000294365.1_ASM29436v1_feature_table.txt,GCF_000294365.1,573,WP_032749552.1
237,GCF_016634605.1_ASM1663460v1_feature_table.txt,GCF_016634605.1,244366,WP_032749552.1
238,GCF_014041235.1_ASM1404123v1_feature_table.txt,GCF_014041235.1,573,WP_032749552.1
239,GCF_016680165.1_ASM1668016v1_feature_table.txt,GCF_016680165.1,573,WP_032749552.1
240,GCF_024756525.1_ASM2475652v1_feature_table.txt,GCF_024756525.1,573,WP_032749552.1
241,GCF_001245735.1_Salmonella_enterica_CVM_N50442_v1.0_feature_table.txt,GCF_001245735.1,28901,WP_023891434.1
242,GCF_003065445.1_ASM306544v1_feature_table.txt,GCF_003065445.1,28901,WP_023891434.1
243,GCF_020525785.1_ASM2052578v1_feature_table.txt,GCF_020525785.1,1463165,WP_032749552.1
244,GCF_021726735.1_ASM2172673v1_feature_table.txt,GCF_021726735.1,573,WP_032749552.1
245,GCF_002852825.1_ASM285282v1_feature_table.txt,GCF_002852825.1,573,WP_032749552.1
246,GCF_030501955.1_ASM3050195v1_feature_table.txt,GCF_030501955.1,28901,WP_023891434.1
247,GCF_902508695.1_ZKP105_feature_table.txt,GCF_902508695.1,573,WP_032749552.1
248,GCF_002811375.1_ASM281137v1_feature_table.txt,GCF_002811375.1,573,WP_032749552.1
249,GCF_026228025.1_ASM2622802v1_feature_table.txt,GCF_026228025.1,28901,WP_016062816.1
250,GCF_018137025.1_ASM1813702v1_feature_table.txt,GCF_018137025.1,1463165,WP_032749552.1
251,GCF_900003225.1_2012_304823_1__feature_table.txt,GCF_900003225.1,28901,WP_023891434.1
252,GCF_019927785.1_ASM1992778v1_feature_table.txt,GCF_019927785.1,573,WP_023289182.1
253,GCF_003068865.1_ASM306886v1_feature_table.txt,GCF_003068865.1,28901,WP_001650217.1
254,GCF_001056845.1_ASM105684v1_feature_table.txt,GCF_001056845.1,562,WP_001168526.1
255,GCF_024762135.1_ASM2476213v1_feature_table.txt,GCF_024762135.1,573,WP_032749552.1
256,GCF_003065625.1_ASM306562v1_feature_table.txt,GCF_003065625.1,28901,WP_023891434.1
257,GCF_020709855.1_ASM2070985v1_feature_table.txt,GCF_020709855.1,158836,WP_032648738.1
258,GCF_001561455.1_ASM156145v1_feature_table.txt,GCF_001561455.1,562,WP_001168526.1
259,GCF_013704985.1_ASM1370498v1_feature_table.txt,GCF_013704985.1,573,WP_032749552.1
260,GCF_900509445.1_18174_4_39_feature_table.txt,GCF_900509445.1,244366,WP_016160651.1
261,GCF_024355835.1_ASM2435583v1_feature_table.txt,GCF_024355835.1,573,WP_023289182.1
262,GCF_026460595.1_ASM2646059v1_feature_table.txt,GCF_026460595.1,28901,WP_000064923.1
263,GCF_016858805.1_ASM1685880v1_feature_table.txt,GCF_016858805.1,562,WP_086625578.1
264,GCF_014041755.1_ASM1404175v1_feature_table.txt,GCF_014041755.1,573,WP_032749552.1
265,GCF_019683915.1_ASM1968391v1_feature_table.txt,GCF_019683915.1,1463165,WP_016160651.1
266,GCF_026435655.1_ASM2643565v1_feature_table.txt,GCF_026435655.1,29486,WP_038240779.1
267,GCF_016860205.1_ASM1686020v1_feature_table.txt,GCF_016860205.1,573,WP_032749552.1
268,GCF_009013235.1_ASM901323v1_feature_table.txt,GCF_009013235.1,108980,WP_005158090.1
269,GCF_029853855.1_ASM2985385v1_feature_table.txt,GCF_029853855.1,573,WP_032749552.1
270,GCF_030490225.1_ASM3049022v1_feature_table.txt,GCF_030490225.1,573,WP_032749552.1
271,GCF_007280805.1_ASM728080v1_feature_table.txt,GCF_007280805.1,28901,WP_023891434.1
272,GCF_001220265.1_5275_2_11_feature_table.txt,GCF_001220265.1,28901,WP_023891434.1
273,GCF_003982055.1_ASM398205v1_feature_table.txt,GCF_003982055.1,562,WP_000202162.1
274,GCF_014306535.1_ASM1430653v1_feature_table.txt,GCF_014306535.1,28901,WP_023891434.1
275,GCF_900451655.1_45532_E02_feature_table.txt,GCF_900451655.1,573,WP_032749552.1
276,GCF_000781385.1_ASM78138v1_feature_table.txt,GCF_000781385.1,562,WP_000202161.1
277,GCF_003065685.1_ASM306568v1_feature_table.txt,GCF_003065685.1,28901,WP_023891434.1
